p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,"{""Q0"":""I tried to maximize profit."",""Q1"":""Just because a path began with a negative amount did not mean it was the least profitable."",""Q2"":""41"",""Q3"":""Male""}",28292,,1047141,,,survey-text,,128
,,,,,,,,,,,,,,"{""Q0"":""I first clicked on a circle adjacent/closest to the plane as there are only four of those options, and the pane will have to travel through one of those four paths before they branch out. At first, I focused more on risk taking. Later in the game, I focused more on preserving the bonus I had accumulated."",""Q1"":""Yes, I learned more about risk management, taking a loss when I needed to so that I wouldn't incur an even greater loss, and eliminating emotion from the process."",""Q2"":""24"",""Q3"":""Male""}",127194,,1241495,,,survey-text,,129
,,,,,,,,,,,,,,"{""Q0"":""By choosing certain destinations to understand what the probable amount of the final destination would be"",""Q1"":""Yes, it was better to pay the 10 cents to get an idea of the different amounts than to blindly choose and hope for the best"",""Q2"":""48"",""Q3"":""female""}",105185,,1195736,,,survey-text,,130
,,,,,,,,,,,,,,"{""Q0"":""At first, I just revealed all locations to see what the earnings were, then went for the most earnings.  Then, I decided to try not to lose 10 cents by not choosing so many locations, once I saw that the opening spots were + or -"",""Q1"":""Yes, I learned that I could just assume from the first four choices whether or not to go on, rather than revealing all locations first.  If the amounts were positive, I would continue.  If they were negative, I would not, all the while trying to get the most money."",""Q2"":""59"",""Q3"":""female""}",142515,,1184715,,,survey-text,,131
,,,,,,,,,,,,,,"{""Q0"":""I didn't do much planning, This game was not fun at all."",""Q1"":""Not really"",""Q2"":""54"",""Q3"":""female""}",37411,,1262753,,,survey-text,,132
,,,,,,,,,,,,,,"{""Q0"":""I did the 4 immediately around the airplane first then decided where to go based on whichever was the highest amount"",""Q1"":""The initial highest amount didn't always lead to the most profitable one"",""Q2"":""26"",""Q3"":""female""}",91562,,1072684,,,survey-text,,133
,,,,,,,,,,,,,,"{""Q0"":""I found the route that had the highest positive value and then the secondary stop with the highest value and followed that route."",""Q1"":""I learned that planning is not a single step, there are alot of steps to doing something correctly."",""Q2"":""43"",""Q3"":""Male""}",65510,,1156067,,,survey-text,,134
,,,,,,,,,,,,,,"{""Q0"":""Tried to pick a destination that payed out positive."",""Q1"":""no"",""Q2"":""54"",""Q3"":""male""}",134980,,1347107,,,survey-text,,135
,,,,,,,,,,,,,,"{""Q0"":""At first I clicked every route. "",""Q1"":""Yes, stick with the initial route with the most positive money."",""Q2"":""33"",""Q3"":""Female""}",49041,,969643,,,survey-text,,136
,,,,,,,,,,,,,,"{""Q0"":""i performed using a typical route"",""Q1"":""no, it was random"",""Q2"":""22"",""Q3"":""Male""}",34479,,1078101,,,survey-text,,137
,,,,,,,,,,,,,,"{""Q0"":""Poorly, as it turned out.  Because it was random, I had assumed that sticking to the same route was the best option.  Then I wavered.  "",""Q1"":""Not really.  I did a terrible job!"",""Q2"":""53"",""Q3"":""female""}",64619,,1207303,,,survey-text,,138
,,,,,,,,,,,,,,"{""Q0"":""I was just looking for the highest pay on the way"",""Q1"":""I did learn to start checking the end circles first.  I think it did help."",""Q2"":""45"",""Q3"":""Female""}",63309,,1326237,,,survey-text,,139
,,,,,,,,,,,,,,"{""Q0"":""I randomly clicked through the routes. If I found a bad route I went to it again. If I found a good route, I left it and tried another. "",""Q1"":""No"",""Q2"":""29"",""Q3"":""Female""}",84284,,1111055,,,survey-text,,140
,,,,,,,,,,,,,,"{""Q0"":""I tried to use my choices wisely."",""Q1"":""Actually, for me it felt more like I was guessing the whole time."",""Q2"":""49"",""Q3"":""Female""}",42563,,1696739,,,survey-text,,141
,,,,,,,,,,,,,,"{""Q0"":""I checked to see the best route "",""Q1"":""i learned it was better to look what it was than guess"",""Q2"":""22"",""Q3"":""female""}",52850,,1456193,,,survey-text,,142
,,,,,,,,,,,,,,"{""Q0"":""I honest couldn't figure out a good pattern."",""Q1"":""I didn't."",""Q2"":""41"",""Q3"":""Male""}",35072,,1458411,,,survey-text,,143
,,,,,,,,,,,,,,"{""Q0"":""I revealed which directions I should travel by what had the largest payout."",""Q1"":""Yes, I believe tried not revealing at first and found it more rewarding in the end to reveal values"",""Q2"":""28"",""Q3"":""Male""}",62699,,1235265,,,survey-text,,144
,,,,,,,,,,,,,,"{""Q0"":""I just went with what felt right"",""Q1"":""no "",""Q2"":""41"",""Q3"":""Female""}",33060,,1354079,,,survey-text,,145
,,,,,,,,,,,,,,"{""Q0"":""Sometimes I would reveal the value, other times I would just take a chance."",""Q1"":""Sometimes it is better just to take a risk"",""Q2"":""58"",""Q3"":""Male""}",108118,,2517412,,,survey-text,,146
,,,,,,,,,,,,,,"{""Q0"":""randomly. "",""Q1"":""no unfortunately"",""Q2"":""22"",""Q3"":""female.""}",36490,,1313575,,,survey-text,,147
,,,,,,,,,,,,,,"{""Q0"":""Reveal the closest circles first. Then reveal the circles after the highest closest ones. then repeat for the last circles."",""Q1"":""Reveal the closest 4. Then the circles after the highest of the 4. Then reveal one or two of the last circles. If the numbers are similar, take a chance, by not revealing the last circle."",""Q2"":""31"",""Q3"":""male""}",247492,,1820325,,,survey-text,,150
,,,,,,,,,,,,,,"{""Q0"":""I would click the first one then see if it was a plus or minus. "",""Q1"":""no"",""Q2"":""39"",""Q3"":""male""}",36469,,1067332,,,survey-text,,151
,,,,,,,,,,,,,,"{""Q0"":""just random"",""Q1"":""no"",""Q2"":""28"",""Q3"":""female ""}",47996,,1314491,,,survey-text,,152
,,,,,,,,,,,,,,"{""Q0"":""At first I tried to come up with a plan, but it did not seem to work so I ended up just guessing and hoping for the best.  Obviously that did not work well either!  "",""Q1"":""No, it did not seem to be any pattern to me!  "",""Q2"":""39"",""Q3"":""Female""}",96009,,1147694,,,survey-text,,153
,,,,,,,,,,,,,,"{""Q0"":""Going for altitude and maybe forward, moving as a plane would move"",""Q1"":""No"",""Q2"":""25"",""Q3"":""Male""}",124974,,1529425,,,survey-text,,154
,,,,,,,,,,,,,,"{""Q0"":""I checked the inner spots first to see which had the higher/lower payout and then went from there."",""Q1"":""I learned that my strategy wasn't that good because I was paying a lot to see what was under the spots. Maybe I should just have gone for it."",""Q2"":""21"",""Q3"":""Female""}",94937,,1381825,,,survey-text,,156
,,,,,,,,,,,,,,"{""Q0"":""Started with the closest circles, then plotted out the most promising routes"",""Q1"":""Took me a minute to get the hang of it, but I did find a more optimum strategy "",""Q2"":""37"",""Q3"":""Male""}",78893,,985866,,,survey-text,,157
,,,,,,,,,,,,,,"{""Q0"":""random"",""Q1"":""click on the hints"",""Q2"":""44"",""Q3"":""female""}",15266,,1247245,,,survey-text,,158
,,,,,,,,,,,,,,"{""Q0"":""I clicked on the final destinations first. When I found a positive number (especially if it was 12 or 20), I would start tracing back to the starting point to see how profitable the overall trip would be. I would then pick which one I either thought or knew was the most profitable."",""Q1"":""It's best to think ahead and account for various things to get the most out of a trip."",""Q2"":""31"",""Q3"":""male""}",96833,,1104757,,,survey-text,,159
,,,,,,,,,,,,,,"{""Q0"":""I looked for the most money, I focused on positive paths first and saw what the best path was"",""Q1"":""I learned you could click more than one path"",""Q2"":""23"",""Q3"":""female""}",36406,,1016977,,,survey-text,,160
,,,,,,,,,,,,,,"{""Q0"":""took path that started with positive number"",""Q1"":""only checked path that followed positive number"",""Q2"":""29"",""Q3"":""female""}",69881,,1544561,,,survey-text,,161
,,,,,,,,,,,,,,"{""Q0"":""Tried to estimate what would make me gain the most using the least clues"",""Q1"":""No, seems very random still"",""Q2"":""26"",""Q3"":""female""}",38152,,1099174,,,survey-text,,162
,,,,,,,,,,,,,,"{""Q0"":""I looked at the values and picked the values that would gain me more money. "",""Q1"":""Yes I did"",""Q2"":""23"",""Q3"":""Female""}",55255,,1134916,,,survey-text,,163
,,,,,,,,,,,,,,"{""Q0"":""I clicked on the amounts. "",""Q1"":""Yes, don't hit to check more than 3. "",""Q2"":""36"",""Q3"":""female""}",33092,,1008665,,,survey-text,,165
,,,,,,,,,,,,,,"{""Q0"":""I chose and end point and if it was positive I took my chances getting there. If it was negative I went the other direction."",""Q1"":""After hitting negatives a few times I decided to make sure at least the end point was going to be positive before I went."",""Q2"":""36"",""Q3"":""Male""}",94070,,1243635,,,survey-text,,167
,,,,,,,,,,,,,,"{""Q0"":""looking for highest value in squares closest"",""Q1"":""using values shown (i.e. positive and negative 4, 12, and 20), meant I could tot up how much I was getting for the route I was choosing, and if any other route would beat/match it"",""Q2"":""36"",""Q3"":""F""}",56414,,946958,,,survey-text,,168
,,,,,,,,,,,,,,"{""Q0"":""To reveal the amount of each location then looking for most positive route."",""Q1"":""well that paying only 0.10 to see how much it was worth, paying what was needed to gain more and have a better outcome."",""Q2"":""22"",""Q3"":""female""}",124400,,1205082,,,survey-text,,169
,,,,,,,,,,,,,,"{""Q0"":""I tried to maximize my winnings."",""Q1"":""No, I tried to find some pattern but wasn't able to."",""Q2"":""46"",""Q3"":""female""}",33993,,950607,,,survey-text,,170
,,,,,,,,,,,,,,"{""Q0"":""Randomized it as best as I could"",""Q1"":""no"",""Q2"":""39"",""Q3"":""male""}",24300,,1038350,,,survey-text,,171
,,,,,,,,,,,,,,"{""Q0"":""At first I picked randomly but after several rounds I decided to plan to go in the northwest direction every time rotating counter-clockwise in each consecutive round."",""Q1"":""I thought I recognized a pattern that was working out for me but I realized that just relying on luck and picking randomly was not working well."",""Q2"":""28"",""Q3"":""Male""}",94317,,1207795,,,survey-text,,172
,,,,,,,,,,,,,,"{""Q0"":""tried to make the most money"",""Q1"":""not really"",""Q2"":""31"",""Q3"":""male""}",26430,,926398,,,survey-text,,173
,,,,,,,,,,,,,,"{""Q0"":""I first uncovered the values of all the destinations one hop away from the start. From there, I followed paths of positive values first. If I hit upon a path with all positive values that seemed high, I usually stopped uncovering values and chose that route. If all the initial nodes showed negative or low positive values, it was usually necessary to uncover many more nodes before making a decision."",""Q1"":""In the first 10 steps, I only received feedback about being sub-optimal once, so it seemed like my usual strategy was a good one. However, it also became clear after several rounds that the max positive value of any one node was $20, and usually if I could find a path that added up to $36 or more, that was the best outcome."",""Q2"":""31"",""Q3"":""Male""}",215012,,1140952,,,survey-text,,175
,,,,,,,,,,,,,,"{""Q0"":""I looked for a certain profit."",""Q1"":""I feel I made solid choices."",""Q2"":""33"",""Q3"":""female""}",64158,,1133611,,,survey-text,,177
,,,,,,,,,,,,,,"{""Q0"":""I generally tried to go up first"",""Q1"":""Not in general"",""Q2"":""31"",""Q3"":""male""}",27341,,1307870,,,survey-text,,178
,,,,,,,,,,,,,,"{""Q0"":""Attempted to see if the final destination was positive enough to be worth it."",""Q1"":""Not really."",""Q2"":""20"",""Q3"":""Male""}",97903,,1179394,,,survey-text,,179
,,,,,,,,,,,,,,"{""Q0"":""I would check in all directions, and chose the best"",""Q1"":""no"",""Q2"":""30"",""Q3"":""male""}",33480,,1619636,,,survey-text,,180
,,,,,,,,,,,,,,"{""Q0"":""it should be at least minimally profitable"",""Q1"":""probably not"",""Q2"":""37"",""Q3"":""Male""}",37821,,959225,,,survey-text,,181
,,,,,,,,,,,,,,"{""Q0"":""By finding the route that gave the most money to start out and then click from there to find the best path."",""Q1"":""yes, to be more careful mapping out the best route."",""Q2"":""43"",""Q3"":""female""}",100429,,1633973,,,survey-text,,182
,,,,,,,,,,,,,,"{""Q0"":""clicking last circle at end and beginning circ"",""Q1"":""yes"",""Q2"":"""",""Q3"":""""}",83241,,1691291,,,survey-text,,183
,,,,,,,,,,,,,,"{""Q0"":""As soon as I uncovered a route then ended with a positive total I took it."",""Q1"":""No, not particularly."",""Q2"":""23"",""Q3"":""Male""}",66025,,1291290,,,survey-text,,184
,,,,,,,,,,,,,,"{""Q0"":""I tried to gather as much information as possible to determine what route would be optimal by revealing the monetary values."",""Q1"":""I learned that the more information that I had at my disposal, the better I was able to plan the route."",""Q2"":""30"",""Q3"":""Female""}",70082,,1020936,,,survey-text,,185
,,,,,,,,,,,,,,"{""Q0"":""looked for positive values"",""Q1"":""yes. If found a negative value a positive after it might improve my overall score"",""Q2"":""61"",""Q3"":""male""}",47418,,957051,,,survey-text,,186
,,,,,,,,,,,,,,"{""Q0"":""based on the ultimate reward"",""Q1"":""checking the reward"",""Q2"":""26"",""Q3"":""female""}",29436,,1119722,,,survey-text,,187
,,,,,,,,,,,,,,"{""Q0"":""If one route gave me more I'd take that route again but the values always changed. "",""Q1"":""No."",""Q2"":""25"",""Q3"":""Female""}",42807,,939819,,,survey-text,,188
,,,,,,,,,,,,,,"{""Q0"":""I tried to see if the route paid."",""Q1"":""Sort of but it was still guesswork."",""Q2"":""46"",""Q3"":""female""}",53321,,1338983,,,survey-text,,189
,,,,,,,,,,,,,,"{""Q0"":""picked a couple of endpoints to reveal value."",""Q1"":""need to pick non-endpoint spots as well."",""Q2"":""34"",""Q3"":""male""}",68062,,1110840,,,survey-text,,191
,,,,,,,,,,,,,,"{""Q0"":""i would click the closest route first then guess from there as it would cost too much to reveal anything after "",""Q1"":""not really, i thought I did at first but was much harder then expected"",""Q2"":""34"",""Q3"":""Male""}",63528,,1063782,,,survey-text,,193
,,,,,,,,,,,,,,"{""Q0"":""I just guessed"",""Q1"":""no"",""Q2"":""40"",""Q3"":""male""}",31185,,930894,,,survey-text,,195
,,,,,,,,,,,,,,"{""Q0"":""looked for $20s or the highest amount and went in that direction"",""Q1"":""not really, it seemed mostly luck based"",""Q2"":""29"",""Q3"":""nonbinary""}",31036,,1059934,,,survey-text,,196
,,,,,,,,,,,,,,"{""Q0"":""At first I tried to just uncover the first stops of the plane to decide in which direction to go, but then as I went on, I went with uncovering more to try and find the highest value and least negatives."",""Q1"":""I learned it was worth it to spend to uncover more circles so I could make the most amount."",""Q2"":""40"",""Q3"":""Female""}",77402,,976577,,,survey-text,,197
,,,,,,,,,,,,,,"{""Q0"":""I generally paid extra to view the last stops and see their values.  Then I worked inward, paying to see earlier stops to try to find the most advantageous route.  "",""Q1"":""I learned that there were some rounds where there was just no good route.  When I started seeing a LOT of negatives coming up, I would just randomly pick a direction, rather than spend more money than I had to to see values.  "",""Q2"":""41"",""Q3"":""Female""}",162277,,1583556,,,survey-text,,198
,,,,,,,,,,,,,,"{""Q0"":""I tried to decide which route would give me the best gain on the first move."",""Q1"":""I learned that having a gain on the first move wasn't always the best move overall"",""Q2"":""21"",""Q3"":""Male""}",45348,,1290497,,,survey-text,,199
,,,,,,,,,,,,,,"{""Q0"":""I found a direction that earned a decent amount and stuck with it until the amount earned became negative."",""Q1"":""No"",""Q2"":""35"",""Q3"":""Female""}",58724,,1333730,,,survey-text,,201
,,,,,,,,,,,,,,"{""Q0"":""revealed endpoints, and paths along the way to greatest rewards"",""Q1"":""there was no real time challenge, so I just tried to minimize revealing paths to negative values"",""Q2"":""49"",""Q3"":""male""}",122472,,1175971,,,survey-text,,202
,,,,,,,,,,,,,,"{""Q0"":""random choice"",""Q1"":""i thought that there was a pattern between final stop and on one round and first on the next"",""Q2"":""36"",""Q3"":""female""}",80201,,1164026,,,survey-text,,203
,,,,,,,,,,,,,,"{""Q0"":""At first I just guessed, because I didn't want to have to pay $4.00"",""Q1"":""No, it seemed like I got penalized for trying the way I was told to go in the last round."",""Q2"":""35"",""Q3"":""Female""}",52981,,1492667,,,survey-text,,204
,,,,,,,,,,,,,,"{""Q0"":""I initially didn't check the amount of the route and was blindly moving. I then decided to take the hit to my bonus to see the right path where I could gain. It worked briefly but I felt it was still by chance as each move was a coin toss after the first move."",""Q1"":""I did after I looked at the first route where I could earn money over losing it. However, it didn't help after that as I couldn't click to see the values. I don't know if it was a browser issue or not."",""Q2"":""36"",""Q3"":""Male""}",133539,,1063831,,,survey-text,,205
,,,,,,,,,,,,,,"{""Q0"":""I just clicked to I found a positive number"",""Q1"":""No, I wasn't seeing a set pattern"",""Q2"":""35"",""Q3"":""Female""}",65027,,1272144,,,survey-text,,206
,,,,,,,,,,,,,,"{""Q0"":""I just picked a direction and went with it."",""Q1"":""Take a chance sometimes works"",""Q2"":""59"",""Q3"":""female""}",44379,,989691,,,survey-text,,207
,,,,,,,,,,,,,,"{""Q0"":""Mostly trying to quickly find a profitable route without incurring information costs"",""Q1"":""No"",""Q2"":""56"",""Q3"":""Male""}",40572,,1425016,,,survey-text,,209
,,,,,,,,,,,,,,"{""Q0"":""I always tried to pick the best first move and hoped for the best from there."",""Q1"":""Not really...."",""Q2"":""46"",""Q3"":""Female""}",73880,,1222606,,,survey-text,,210
,,,,,,,,,,,,,,"{""Q0"":""I used intuition, poorly."",""Q1"":""Not really."",""Q2"":""31"",""Q3"":""Female""}",33817,,1129113,,,survey-text,,212
,,,,,,,,,,,,,,"{""Q0"":""chose the route that I thought would give me the best bonus"",""Q1"":""I think that I did because I became more confident in my planning as the game went on"",""Q2"":""62"",""Q3"":""female""}",73438,,935855,,,survey-text,,213
,,,,,,,,,,,,,,"{""Q0"":""I looked for an optimum destination and tried to reach it as cheaply as possible"",""Q1"":""The trade off between the price of information and optimal routes was hard to discern"",""Q2"":""65"",""Q3"":""Male""}",71787,,1204083,,,survey-text,,214
,,,,,,,,,,,,,,"{""Q0"":""Tried to identify most profitable first trip/"",""Q1"":""Not really, I only looked at the first leg of the trip, I didn't feel it was cost efficient to try and open the prices of the hubs. Made more sense to sort of leave it to chance since it was $4 per view."",""Q2"":""28"",""Q3"":""Male""}",64270,,973212,,,survey-text,,216
,,,,,,,,,,,,,,"{""Q0"":""I would click on a single circle and depending on my route plan around that."",""Q1"":""Not particularly."",""Q2"":""29"",""Q3"":""Female""}",41960,,992591,,,survey-text,,217
,,,,,,,,,,,,,,"{""Q0"":""I tried to find path that started with a net gain, and then hoped for the best"",""Q1"":""no"",""Q2"":""21"",""Q3"":""male""}",49027,,864836,,,survey-text,,218
,,,,,,,,,,,,,,"{""Q0"":""Mostly at random "",""Q1"":""No"",""Q2"":""29"",""Q3"":""male""}",41176,,1310244,,,survey-text,,219
,,,,,,,,,,,,,,"{""Q0"":""Well, at first I was doing them randomly. Then I began forming an idea of doing them diagonally. "",""Q1"":""Not exactly. It's RNG; you can't really game it."",""Q2"":""28"",""Q3"":""Male""}",130848,,1348977,,,survey-text,,220
,,,,,,,,,,,,,,"{""Q0"":""guessing instead of wasting $4 for worthless info"",""Q1"":""no"",""Q2"":""33"",""Q3"":""male""}",57489,,1081008,,,survey-text,,222
,,,,,,,,,,,,,,"{""Q0"":""By choosing the path that got me the most money"",""Q1"":""Yes, try to cut my losses to a minimum."",""Q2"":""32"",""Q3"":""male""}",30592,,2879742,,,survey-text,,223
,,,,,,,,,,,,,,"{""Q0"":""At first it took me longer."",""Q1"":""You don't need to open all the routes."",""Q2"":""35"",""Q3"":""female""}",80471,,1364488,,,survey-text,,224
,,,,,,,,,,,,,,"{""Q0"":""At first it was to check the beginnings of each route, then check the ends of the best, but it became apparent quite quickly that this was counterproductive.  From then it was mostly just checking until I found a decent start, then checking the ends, which was okay but very easily ruined by bad luck when picking."",""Q1"":""The \""less is more\"" approach is definitely better for this little game.  Unveiling multiple routes to look for better options drags you down way faster than you could possibly overcome."",""Q2"":""26"",""Q3"":""Male""}",156798,,1170771,,,survey-text,,225
,,,,,,,,,,,,,,"{""Q0"":""I checked one of the four routes to see if it was a large negative, then I guessed one of the remaining three and hoped for the best."",""Q1"":""I learned not to just go at will and to make sure to complete three jumps or I wouldn't get the bonus."",""Q2"":""20"",""Q3"":""Female""}",48358,,1143311,,,survey-text,,226
,,,,,,,,,,,,,,"{""Q0"":""Guessing where to go and hoping for the best. "",""Q1"":""No"",""Q2"":""26"",""Q3"":""Male""}",64538,,1463452,,,survey-text,,227
,,,,,,,,,,,,,,"{""Q0"":""I didn't. I really didn't understand what was going on with this, even after reading the directions."",""Q1"":""No."",""Q2"":""30"",""Q3"":""Male""}",28499,,962166,,,survey-text,,228
,,,,,,,,,,,,,,"{""Q0"":""Good guessing honestly "",""Q1"":""Yes learn to take my time and think before doing something "",""Q2"":""23"",""Q3"":""Female""}",63073,,1456745,,,survey-text,,229
,,,,,,,,,,,,,,"{""Q0"":""I searched all 4 of the starting points and then uncovered the path of the starting points with positive values until i found one that ended up with the most positive sum."",""Q1"":""After uncovering all of the 4 starting points follow the ones that are positive first and then pick the best of those options."",""Q2"":""21"",""Q3"":""female""}",85510,,957645,,,survey-text,,230
,,,,,,,,,,,,,,"{""Q0"":""I looked at the areas with the highest price attached."",""Q1"":""Yes.  I did learn to be careful about the deduction of values."",""Q2"":""43"",""Q3"":""Female""}",44013,,1564575,,,survey-text,,231
,,,,,,,,,,,,,,"{""Q0"":""I tried to not repeat my moves."",""Q1"":""Usually one game i would win and one I would loose. "",""Q2"":""28"",""Q3"":""Female""}",55454,,1291178,,,survey-text,,232
,,,,,,,,,,,,,,"{""Q0"":""trying to calculate the most in profit "",""Q1"":""yes"",""Q2"":""30"",""Q3"":""female""}",41070,,1466882,,,survey-text,,233
,,,,,,,,,,,,,,"{""Q0"":""highest next to beginning then checked one over"",""Q1"":""yes just because route started with negative didn't mean it wasn't the best route"",""Q2"":""50"",""Q3"":""female""}",74602,,1299966,,,survey-text,,234
,,,,,,,,,,,,,,"{""Q0"":""Not really since planning only helps if there are patterns"",""Q1"":""Due to the fact that the routes were randomized i felt that this exercise was more about chance."",""Q2"":""29"",""Q3"":""Male""}",108601,,1212344,,,survey-text,,236
,,,,,,,,,,,,,,"{""Q0"":""I checked the first four circles around the plane chose the two circles with the highest amounts. I then checked both of those circles destination circles and took the route that had the highest destination amount."",""Q1"":""I do, initially I didn't check the amount on any of the circles, not wanting to pay the 1.25 fee. That didn't work out well so I had to think of a way to use the information to offset the cost of the fees."",""Q2"":""27"",""Q3"":""Female""}",358376,,1663701,,,survey-text,,237
,,,,,,,,,,,,,,"{""Q0"":""I would look at prices for 2 routes and choose the best one."",""Q1"":""Yes I think that I did. I should look at more than one option."",""Q2"":""34"",""Q3"":""male""}",50191,,1081839,,,survey-text,,238
,,,,,,,,,,,,,,"{""Q0"":""If there were two green numbers and they added up to bring my negative to a positive then I went that route. "",""Q1"":""Yes, I learned to analyze what would be the least hurtful to my bonus "",""Q2"":""30"",""Q3"":""female ""}",69760,,1110079,,,survey-text,,239
,,,,,,,,,,,,,,"{""Q0"":""trying different methods never came to a real system i do believe the amounts did have some type of planned rotation tho"",""Q1"":""not essentially"",""Q2"":""23"",""Q3"":""male""}",89322,,1292497,,,survey-text,,240
,,,,,,,,,,,,,,"{""Q0"":""I clicked all four of the first choices and then usually clicked two choices from those."",""Q1"":""I did realize that often paying for the middle choice of the final three was just a waste of money. I definitely came to terms with some choices, hopefully I learned."",""Q2"":""36"",""Q3"":""Female""}",149859,,1321160,,,survey-text,,242
,,,,,,,,,,,,,,"{""Q0"":""Sometimes I just went with my gut feeling. Other times I liked to click on one of the outer numbers to see how much I could earn. Mostly I think I was trying to avoid losing money so I tried not to check the amounts too much."",""Q1"":""I learned that I should check more often than I did. And I think a few times I lost a lot from only checking the outer numbers. I should have checked the closer ones too."",""Q2"":""29"",""Q3"":""Female""}",109568,,1403464,,,survey-text,,243
,,,,,,,,,,,,,,"{""Q0"":""I started with positive routes and explored only as far as I needed to to gain a profit. "",""Q1"":""I started with the first stop being a gain and explored those first, only worrying if it turned out to be a loss later down the road. If it was, then I back tracked and observed if I would recover the loss later in the flight. I think there was only one round where every route turned out to be a loss."",""Q2"":""38"",""Q3"":""Male""}",102238,,1157071,,,survey-text,,244
,,,,,,,,,,,,,,"{""Q0"":""By Expectation ."",""Q1"":""Yes"",""Q2"":""54"",""Q3"":""Male""}",176094,,1360753,,,survey-text,,245
,,,,,,,,,,,,,,"{""Q0"":""Tried to find the least expensive and highest paying without spending too much money before. "",""Q1"":""Yes, using less guesses. "",""Q2"":""36"",""Q3"":""femail""}",51408,,1745400,,,survey-text,,246
,,,,,,,,,,,,,,"{""Q0"":""I plan by not going the same way and mixing and varying the direction I would select. "",""Q1"":""I would probably pay the fee to look at the best choice for the first move."",""Q2"":""30"",""Q3"":""Female""}",101794,,2005712,,,survey-text,,247
,,,,,,,,,,,,,,"{""Q0"":""by trying to maximize loss and increase my gains"",""Q1"":""yes, essentially as soon as you see a good path go for it and dont' waste money"",""Q2"":""31"",""Q3"":""male""}",44709,,1601670,,,survey-text,,248
,,,,,,,,,,,,,,"{""Q0"":""I looked at highest final values and then sometimes check the route to see if it was good or bad on the way"",""Q1"":""That the route could be expensive even if the destination was good!"",""Q2"":""28"",""Q3"":""Femal""}",50586,,1119813,,,survey-text,,249
,,,,,,,,,,,,,,"{""Q0"":""Checking the one or 2 options fron the first move"",""Q1"":""no"",""Q2"":""32"",""Q3"":""male""}",34451,,1144632,,,survey-text,,250
,,,,,,,,,,,,,,"{""Q0"":""I would have to select the destinations to see what would end in a positive outcome. After seeing the (+) amounts, I was then left to guess which route to take. "",""Q1"":""No. "",""Q2"":""30"",""Q3"":""Female""}",80677,,1214926,,,survey-text,,251
,,,,,,,,,,,,,,"{""Q0"":""I just went whatever way I felt like because the amounts change every time anyway."",""Q1"":""No"",""Q2"":""37"",""Q3"":""Female""}",80670,,1480735,,,survey-text,,252
,,,,,,,,,,,,,,"{""Q0"":""tried to find destinations with good payouts"",""Q1"":""yes I started off just guessing,then started looking at the closest dots and the destination dots and that worked much better"",""Q2"":""41"",""Q3"":""female""}",68500,,1245739,,,survey-text,,253
,,,,,,,,,,,,,,"{""Q0"":""I tried to click as few as possible but I ended up not making very smart decisions"",""Q1"":""Yeah...try to find one route and stick with it"",""Q2"":""23"",""Q3"":""Female""}",44036,,1444492,,,survey-text,,254
,,,,,,,,,,,,,,"{""Q0"":""I first began by just choosing a path then clearing the rest of the board, however the penalties added up so I changed to first checking the end points of the plane until I found the best result."",""Q1"":""The most important aspect was finding the best final end point and then uncovering the best path to it."",""Q2"":""20"",""Q3"":""Male""}",183715,,1078924,,,survey-text,,255
,,,,,,,,,,,,,,"{""Q0"":""Originally looking at every thing, after that just guessing, a few times i looked at the numbers in the first move only"",""Q1"":""Look at the numbers in the first move "",""Q2"":""30"",""Q3"":""Female""}",52363,,1113913,,,survey-text,,256
,,,,,,,,,,,,,,"{""Q0"":""i picked the between the initial four then I would branch from a positive node attempting to hit a 20 somewhere"",""Q1"":""try to cut your losses more often."",""Q2"":""22"",""Q3"":""male""}",64612,,1510352,,,survey-text,,258
,,,,,,,,,,,,,,"{""Q0"":""I wanted to maximize my bonus without incurring too many payments for looking at the spaces. First, I uncovered all of the buttons to see the range of values. For the next several rounds, I just tried to find a fairly high positive value. By the last few rounds, I was aiming for a positive value above 20, and stopped uncovering new spaces when I found a route that would net more than $20."",""Q1"":""Yes -- I stopped uncovering everything once I felt like I knew the general range of values."",""Q2"":""29"",""Q3"":""female""}",134461,,1237883,,,survey-text,,260
,,,,,,,,,,,,,,"{""Q0"":""I ended up taking guesses because I didn't know how much I would get with each move."",""Q1"":""Not really, but I figured if I earned money going one route, I may try that again on the next round."",""Q2"":""33"",""Q3"":""Female""}",34272,,1138173,,,survey-text,,261
,,,,,,,,,,,,,,"{""Q0"":""I winged it."",""Q1"":""No."",""Q2"":""46"",""Q3"":""Female""}",20290,,1294560,,,survey-text,,262
,,,,,,,,,,,,,,"{""Q0"":""I have to be honest--I don;t get this game and was just hoping for the best."",""Q1"":""no"",""Q2"":""52"",""Q3"":""female""}",47800,,1714896,,,survey-text,,263
,,,,,,,,,,,,,,"{""Q0"":""I quickly looked for a circle with a positive amount in it"",""Q1"":""Not much. I tried to do it with as few clicks as possible"",""Q2"":""39"",""Q3"":""Male""}",54903,,1326293,,,survey-text,,264
