p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,"{""Q0"":""I pretty much followed the plan taught to me during the training rounds. I'd always scan the first tier, and then scan the branch tiers"",""Q1"":""Yes, actually, in a small way. I learned about the \""costs\"" involved in checking out factors closest/most under my control, and then using that to figure out how much additional effort I want to invest in terms of figuring things out down the road."",""Q2"":""42"",""Q3"":""Female""}",380305,,1122503,,,survey-text,,125
,,,,,,,,,,,,,,"{""Q0"":""I used instinct and basically stuck to 1-2 regular routes"",""Q1"":""No"",""Q2"":""29"",""Q3"":""female""}",47949,,1256128,,,survey-text,,126
,,,,,,,,,,,,,,"{""Q0"":""i tried to find a \""positive\"" amount directly out from the center then work from there"",""Q1"":""a little - i wish i'd seen an animated/interactive practice round of how to plan a strategy first. It took me a while to understand how it worked."",""Q2"":""46"",""Q3"":""female""}",98792,,1355936,,,survey-text,,127
,,,,,,,,,,,,,,"{""Q0"":""I would choose the first move and the last move and hope the ones in between weren't terrible moves. "",""Q1"":""Not really"",""Q2"":""38"",""Q3"":""Female""}",45825,,1311428,,,survey-text,,128
,,,,,,,,,,,,,,"{""Q0"":""I checked all of my first moves first and tried to buy as few reveals as possible until i got a route that was all green or mostly green."",""Q1"":""I don't think so, I felt I already had a sound enough strategy based on the demonstration round."",""Q2"":""24"",""Q3"":""Androgynous""}",58581,,667380,,,survey-text,,129
,,,,,,,,,,,,,,"{""Q0"":""I used no more planning than I saw in the demonstration videos"",""Q1"":""I didn't have enough trials to implement an effective strategy."",""Q2"":""31"",""Q3"":""Male""}",48971,,1634230,,,survey-text,,130
,,,,,,,,,,,,,,"{""Q0"":""I looked to see which routes gave the most money and selected those."",""Q1"":""Yes I clicked the routes around me first and them just the end ones to see what was most profitable.  "",""Q2"":""24"",""Q3"":""Male""}",145706,,1491197,,,survey-text,,131
,,,,,,,,,,,,,,"{""Q0"":""I tried to limit the amount of spots to look at prior to and tried to go to locations that would net the most amount of moeny."",""Q1"":""no"",""Q2"":""35"",""Q3"":""female""}",109744,,837396,,,survey-text,,132
,,,,,,,,,,,,,,"{""Q0"":""I chose the route that would make the most money by making sure not to look at the value of too many circles because I didn't want to lose too much money."",""Q1"":""I chose to look at the end choices more often because I thought it was a better way to earn money. "",""Q2"":""21"",""Q3"":""male""}",131953,,834496,,,survey-text,,133
,,,,,,,,,,,,,,"{""Q0"":""I varied it"",""Q1"":""I thought I did, but my scores got worse"",""Q2"":""47"",""Q3"":""female""}",60449,,1338174,,,survey-text,,134
,,,,,,,,,,,,,,"{""Q0"":""First I tried to find a high positive number in the first set of spaces to go. Then I would check the values at the destination spaces. I did not typically check the value of the \""middle\"" spaces, just the first and last spaces. "",""Q1"":""Not necessarily. I used the same strategy for each round. "",""Q2"":""24"",""Q3"":""Female""}",212716,,895000,,,survey-text,,135
,,,,,,,,,,,,,,"{""Q0"":""I checked the first node and the last nodes until I found two in one path that had at least a +$12 in it, preferably a +$20."",""Q1"":""One you find a decent path, it's not usually worth it to keep looking."",""Q2"":""27"",""Q3"":""female""}",103051,,659625,,,survey-text,,136
,,,,,,,,,,,,,,"{""Q0"":""I uncovered the prices for the first stop of each route. I then picked from the routes with higher price points and uncovered stops in their respective trees."",""Q1"":""I kept getting told that I wasn't uncovering the optimal destinations, even though my result was the optimal result."",""Q2"":""31"",""Q3"":""male""}",91629,,1236892,,,survey-text,,137
,,,,,,,,,,,,,,"{""Q0"":""I followed the money"",""Q1"":""kind of"",""Q2"":""55"",""Q3"":""female""}",42412,,720941,,,survey-text,,138
,,,,,,,,,,,,,,"{""Q0"":""Clicking and guessing. No strategy."",""Q1"":""No"",""Q2"":""28"",""Q3"":""male""}",26250,,1274838,,,survey-text,,139
,,,,,,,,,,,,,,"{""Q0"":""I tried not to spend more than the cost of previewing the values. I looked at the first destinations for value and if they were positive, I looked at final destinations value connected to those."",""Q1"":""Before I looked at final destinations to determine value, as I went on I found it better to look at the first stops value"",""Q2"":""32"",""Q3"":""Male""}",267669,,1687423,,,survey-text,,140
,,,,,,,,,,,,,,"{""Q0"":""I looked at a few price points and tried to actively avoid those that showed high negative values"",""Q1"":""At first I picked those that had highest end goals and ignored in between but in the later rounds, I needed to look more at the central nodes "",""Q2"":""35"",""Q3"":""female""}",102658,,1550363,,,survey-text,,141
,,,,,,,,,,,,,,"{""Q0"":""I tried to find the way with the highest payout."",""Q1"":""Not really, I wound up over thinking it and made some bad choices."",""Q2"":""35"",""Q3"":""female""}",58592,,1212536,,,survey-text,,142
,,,,,,,,,,,,,,"{""Q0"":""find as much positives with as few clicks as possible"",""Q1"":"""",""Q2"":""31"",""Q3"":""Female""}",35491,,1305912,,,survey-text,,143
,,,,,,,,,,,,,,"{""Q0"":""I randomly selected the bubbles hoping to hit the best path"",""Q1"":""Determining the places with most value first to get best route"",""Q2"":""22"",""Q3"":""Male""}",39714,,641332,,,survey-text,,144
,,,,,,,,,,,,,,"{""Q0"":""I uncovered the amounts to decide if i wanted to take that path."",""Q1"":""Yes. I learned to take my time when making decisions."",""Q2"":""31"",""Q3"":""female""}",191302,,1850809,,,survey-text,,146
,,,,,,,,,,,,,,"{""Q0"":""Randomly"",""Q1"":""I just flew the plane randomly based on my instincts"",""Q2"":""37"",""Q3"":""Male""}",50973,,1227194,,,survey-text,,147
,,,,,,,,,,,,,,"{""Q0"":""I tried to do what the expert was doing."",""Q1"":""I felt that following a $20 usually profited well regardless of the other dots on the route."",""Q2"":""21"",""Q3"":""Male""}",84347,,630842,,,survey-text,,149
,,,,,,,,,,,,,,"{""Q0"":""checked the closest options and when having a positive result, moved on to clear the rest of the path. when having a negative result, we planned another way. Also a little bit of attention to see if there was a patron on the numbers and directions."",""Q1"":""I actually believe it still depended on luck, I could have gotten all good numbers at the beginning or all negatives. However, once seeing a number, it is possible to guess by logic the best way and at the end decision depends on how much I am willing to pay for the amount I am earning or losing. "",""Q2"":""22"",""Q3"":""Female""}",218224,,914370,,,survey-text,,150
,,,,,,,,,,,,,,"{""Q0"":""I was trying to take the minimum clicks to get positive results"",""Q1"":""no"",""Q2"":""37"",""Q3"":""Female""}",34595,,1491371,,,survey-text,,151
,,,,,,,,,,,,,,"{""Q0"":""randomly"",""Q1"":""nope"",""Q2"":""32"",""Q3"":""male""}",23809,,1776403,,,survey-text,,152
,,,,,,,,,,,,,,"{""Q0"":""I just went randomly"",""Q1"":""No I did not as it seemed to be always random"",""Q2"":""23"",""Q3"":""Male""}",23268,,1235820,,,survey-text,,153
,,,,,,,,,,,,,,"{""Q0"":""using the least amount of clicks compared to amounts that came up that were favorable"",""Q1"":""not really"",""Q2"":""43"",""Q3"":""female""}",48393,,740076,,,survey-text,,154
,,,,,,,,,,,,,,"{""Q0"":""I would just go with a path that would give a positive outcome the quickest, one time I did click all the circles but I wasted money that way."",""Q1"":""I would stick my original plan and just go with a positive outcome and not over reveal and lose money."",""Q2"":""30"",""Q3"":""male""}",83982,,681328,,,survey-text,,155
,,,,,,,,,,,,,,"{""Q0"":""I would first uncover the closest dots stopping if any were worth $20. I would then go to the outer nodes to see what they were worth. "",""Q1"":""I learned that the middle dots of the extended nodes didn't really matter much. "",""Q2"":""33"",""Q3"":""Male""}",88392,,689201,,,survey-text,,156
,,,,,,,,,,,,,,"{""Q0"":""I chose the route that might earn me the most money."",""Q1"":""I learned to just check the outer locations and go from there."",""Q2"":""32"",""Q3"":""Female""}",51027,,738355,,,survey-text,,157
,,,,,,,,,,,,,,"{""Q0"":""i picked the first rout i found that would leave me a positive total"",""Q1"":""paying too much to uncover hidden amounts can really add up"",""Q2"":""34"",""Q3"":""male""}",90505,,713910,,,survey-text,,158
,,,,,,,,,,,,,,"{""Q0"":""I attempted each direction up, down and side to side"",""Q1"":""No"",""Q2"":""61"",""Q3"":""female""}",47717,,1428472,,,survey-text,,159
,,,,,,,,,,,,,,"{""Q0"":""I mostly chose at random about which route to take. "",""Q1"":""I learned to display the final destination dollar amount instead of always choosing the first space amount. "",""Q2"":""30"",""Q3"":""Female""}",116837,,1356018,,,survey-text,,161
