SurveyId,AmazonIdentifier,AssignmentId,DurationInSeconds,StartTime,CompletionTime,ApprovalStatus,AmountPaid,AmountBonused,Estimated CloudResearch Fee,Actual Completion Code,,,,Feedback
250255,AKSLU0C30G3JT,3HFNH7HEMIL1D4A25113WSI907FQGI,647,10/9/2020 12:56:26 PM,10/9/2020 1:07:13 PM,Approved,1.00,0.00,,,,,,
250255,A4HNS81WU3KY1,3IUZPWIU1PEBZN2771LOM9SOVPDWKV,769,10/9/2020 12:54:26 PM,10/9/2020 1:07:15 PM,Approved,1.00,0.00,,,,,,
250255,A3TMHPQVI7LPLO,3TOK3KHVJUPFZZMLXL551AAGM3DO74,1151,10/9/2020 12:48:05 PM,10/9/2020 1:07:16 PM,Approved,1.00,0.00,,,,,,
250255,A41U8SZD3RJES,3RXCAC0YISWV70A6J7K3A1X961TG8X,884,10/9/2020 12:52:38 PM,10/9/2020 1:07:22 PM,Approved,1.00,0.00,,,,,,
250255,AGY2AYWHT6A1C,3OSWBBLG1F4IAH1NPPVNKFB5KIMDXS,852,10/9/2020 12:53:12 PM,10/9/2020 1:07:24 PM,Approved,1.00,0.00,,,,,,
250255,AVOF14300525D,373ERPL3YPF5UAB82GPA0173MNPRTT,803,10/9/2020 12:54:10 PM,10/9/2020 1:07:33 PM,Approved,1.00,0.00,,,,,,
250255,AP79QIIKUT5LV,3C8HJ7UOP81AJ67F30IB0QEA1WAZMR,1305,10/9/2020 12:45:49 PM,10/9/2020 1:07:34 PM,Approved,1.00,0.00,,,,,,
250255,A36ZKMRJCHF2HX,3EF8EXOTT22NN2GMSSWRS42HKN4J1K,806,10/9/2020 12:54:13 PM,10/9/2020 1:07:39 PM,Approved,1.00,0.00,,,,,,
250255,A3VENK02U0X16N,3RXPCZQMQQIDW0QLKMBOVRA1SVNG1D,881,10/9/2020 12:52:59 PM,10/9/2020 1:07:40 PM,Approved,1.00,0.00,,,,,,
250255,A146MSML39KY98,333U7HK6IAMHFXWY8LGMT63Q9K7DJ4,939,10/9/2020 12:52:11 PM,10/9/2020 1:07:50 PM,Approved,1.00,0.00,,,,,,
250255,AR4XFM7G1W0VQ,3G0WWMR1UWR7NWROS5EYMCR61J1NQN,1048,10/9/2020 12:52:10 PM,10/9/2020 1:09:38 PM,Approved,1.00,0.00,,,,,,
250255,A38R7SIVV118KT,39K0FND3AIM9IYZ7R82CJXN1SB5MAF,969,10/9/2020 12:53:44 PM,10/9/2020 1:09:53 PM,Approved,1.00,0.00,,,,,,
250255,A1L2N1X8U8Z3W7,3RANCT1ZVGOXEG986OTU5IO1NFTBUR,962,10/9/2020 12:53:53 PM,10/9/2020 1:09:55 PM,Approved,1.00,0.00,,,,,,
250255,A90T7I7KQIZQA,3TVRFO09GLM18TPF26TB3SJATRMXLQ,1542,10/9/2020 12:44:21 PM,10/9/2020 1:10:03 PM,Approved,1.00,0.00,,,,,,
250255,A2HAP8SUY3WYKR,3B3WTRP3DC956BL9PK5S8TYJGO529O,1540,10/9/2020 12:44:36 PM,10/9/2020 1:10:16 PM,Approved,1.00,0.00,,,,,,
250255,ALRBI7LQ4WCL,3GM6G9ZBKO4EXUYGX8TTE2DTG0PTM6,1344,10/9/2020 12:48:00 PM,10/9/2020 1:10:24 PM,Approved,1.00,0.00,,,,,,
250255,A38GSW5JQW6NVB,338JKRMM276NQKYW0BMZRSF5BP7AHV,842,10/9/2020 12:56:32 PM,10/9/2020 1:10:34 PM,Approved,1.00,0.00,,,,,,
250255,A14KDNZSWDFIE7,3PXX5PX6LY5DZ7VA0JC35HC7GC0BAE,1434,10/9/2020 12:46:42 PM,10/9/2020 1:10:36 PM,Approved,1.00,0.00,,,,,,
250255,A26GDUUFGPAYUL,3DPNQGW4LMMSR6YYVRL4HY4FA1T64D,1445,10/9/2020 12:46:33 PM,10/9/2020 1:10:38 PM,Approved,1.00,0.00,,,,,,
250255,A6WYBPPG8Y2Q4,3QRYMNZ7FZOKFCJG998TRH2TLQZTN6,1355,10/9/2020 12:48:16 PM,10/9/2020 1:10:51 PM,Approved,1.00,0.00,,,,,,
250255,A3S5AA4R3RIEEP,32M8BPYGAUTOW6MJSTWUNQRN9XXIG6,1495,10/9/2020 12:46:02 PM,10/9/2020 1:10:57 PM,Approved,1.00,0.00,,,,,,
250255,A1QRGVE005067Q,3IKZ72A5B5NAW71FEP34ADNSUHQNFR,1596,10/9/2020 12:44:24 PM,10/9/2020 1:11:00 PM,Approved,1.00,0.00,,,,,,
250255,A1FUQIDCR4U4QQ,340UGXU9DZ8CNU7EB5KU6UI8Q79UVG,984,10/9/2020 12:55:07 PM,10/9/2020 1:11:31 PM,Approved,1.00,0.00,,,,,,
250255,AT5YJD7SRZ8JG,3FIJLY1B6VBAZSDSU4GWE2SNUWSFPG,1545,10/9/2020 12:45:49 PM,10/9/2020 1:11:34 PM,Approved,1.00,0.00,,,,,,
250255,A15F2JTVAJXITI,3OCHAWUVGPRQON7XH6HAOS6V4RJKXC,1186,10/9/2020 12:51:51 PM,10/9/2020 1:11:37 PM,Approved,1.00,0.00,,,,,,
250255,A33L3Y5TOSPI1G,33CUSNVVNOJGEL4O098FIOGBIIG889,1284,10/9/2020 12:50:27 PM,10/9/2020 1:11:51 PM,Approved,1.00,0.00,,,,,,
250255,A1JRP31XJIU7NV,3SEPORI8WO69H5YQ6XS6RZJA7FNAZK,1260,10/9/2020 12:51:17 PM,10/9/2020 1:12:17 PM,Approved,1.00,0.00,,,,,,
250255,A1G5PO0BLQPBJ7,3WI0P0II62ZYDLFBGQPVVXPHJ10RD9,1453,10/9/2020 12:48:42 PM,10/9/2020 1:12:55 PM,Approved,1.00,0.00,,,,,,
250255,A18XVBWB2A270I,33UKMF931ARIAPO065U50G8LA8LTT7,1493,10/9/2020 12:48:12 PM,10/9/2020 1:13:05 PM,Approved,1.00,0.00,,,,,,
250255,A17G89QTQYZ43D,3FIJLY1B6VBAZSDSU4GWE2SNUWSPFQ,1440,10/9/2020 12:49:33 PM,10/9/2020 1:13:33 PM,Approved,1.00,0.00,,,,,,
250255,A10EQASJQ0DBUH,3NKQQ8O39ZCQTD7SKKK008C1Q04DUZ,1581,10/9/2020 12:47:12 PM,10/9/2020 1:13:33 PM,Approved,1.00,0.00,,,,,,
250255,A2PSR3CMNR1R9X,38BQUHLA9X7YK2T81R7UKS76HSAOMH,622,10/9/2020 1:03:18 PM,10/9/2020 1:13:40 PM,Approved,1.00,0.00,,,,,,
250255,A2KMHUYFMCXRJ9,3NPI0JQDAPCKIXVTPOLLV67OL51PTZ,1117,10/9/2020 12:55:34 PM,10/9/2020 1:14:11 PM,Approved,1.00,0.00,,,,,,
250255,A207IHY6GERCFO,32N49TQG3HPS8LTG50336T6EJ4FVA3,1866,10/9/2020 12:44:23 PM,10/9/2020 1:15:29 PM,Approved,1.00,0.00,,,,,,
250255,A30J4IZCMCR31F,3JWH6J9I9TKKJQPZ9NH8RNW7FJYNB9,1937,10/9/2020 12:44:10 PM,10/9/2020 1:16:27 PM,Approved,1.00,0.00,,,,,,
250255,A215VSM181SC0F,37KGEN7NJ4XMQ52M87C1QW6RW2FPPT,1598,10/9/2020 12:49:55 PM,10/9/2020 1:16:33 PM,Approved,1.00,0.00,,,,,,
250255,A1X8YRYS8MBDWX,3TAYZSBPLMFNBQH8YQ5JPO398CU2SZ,1996,10/9/2020 12:45:05 PM,10/9/2020 1:18:21 PM,Approved,1.00,0.00,,,,,,
250255,A1ESLDCYJIENVI,36NEMU28XGK6PB2ASDY41MKSKU9WM1,980,10/9/2020 1:02:34 PM,10/9/2020 1:18:54 PM,Approved,1.00,0.00,,,,,,
250255,A3OGOTSOMQTDMN,3WYP994K18Y8PDCIKY9BXN8M52S6YY,659,10/9/2020 1:08:15 PM,10/9/2020 1:19:14 PM,Approved,1.00,0.00,,,,,,
250255,A35QZFRG4FKK3Z,3ITXP059PXQNHMFG5BBBO5PQANGSJC,1753,10/9/2020 12:50:12 PM,10/9/2020 1:19:25 PM,Approved,1.00,0.00,,,,,,
250255,A2PTTSUG7NF42Q,3L0KT67Y8FNDCBAFRBCEYS4ENROSY5,2156,10/9/2020 12:44:27 PM,10/9/2020 1:20:23 PM,Approved,1.00,0.00,,,,,,
250255,A397HP5TSIF2LO,3WR9XG3T64IBV6C3E1QWNC4B5CG74G,1071,10/9/2020 1:05:55 PM,10/9/2020 1:23:46 PM,Approved,1.00,0.00,,,,,,
250255,A3SKEW89V5S0DI,3NOKK93PR2FEWNO6QFGF288J4ODEEE,1502,10/9/2020 12:59:32 PM,10/9/2020 1:24:34 PM,Approved,1.00,0.00,,,,,,
250255,AN2TLMRZF7DW8,3TXMY6UCAFVOWSUX3F5K61XU2FOCQV,1708,10/9/2020 12:56:23 PM,10/9/2020 1:24:51 PM,Approved,1.00,0.00,,,,,,
250255,A1BUNT3VJFLXD0,3DR23U6WE6LGL663GA5A1U8K7YZTEI,957,10/9/2020 1:09:45 PM,10/9/2020 1:25:42 PM,Approved,1.00,0.00,,,,,,
250255,A2QQFGD7K7AHK8,3TXMY6UCAFVOWSUX3F5K61XU2FPCQW,1070,10/9/2020 1:09:13 PM,10/9/2020 1:27:03 PM,Approved,1.00,0.00,,,,,,
250255,A2BIH4XUWQKM0W,39N5ACM9HFU1YIMFRIG4466CRYZ9PK,1670,10/9/2020 12:59:48 PM,10/9/2020 1:27:38 PM,Approved,1.00,0.00,,,,,,
250255,A31898LQJO7I3,323Q6SJS8JNIMBF4BR8R5TQW85KFHD,1924,10/9/2020 12:56:32 PM,10/9/2020 1:28:36 PM,Approved,1.00,0.00,,,,,,
250255,A2BCNRHZU9V7C4,3IHR8NYAM8801CG3ANKDNYVW56J4PH,1438,10/9/2020 1:04:49 PM,10/9/2020 1:28:47 PM,Approved,1.00,0.00,,,,,,
250255,A12XVSIL669PVI,3MTMREQS4WP5NATLVA8ZSVPSQDLWAI,1397,10/9/2020 1:05:30 PM,10/9/2020 1:28:47 PM,Approved,1.00,0.00,,,,,,
250255,A3KNLR8H286IHT,3Y9N9SS8LZI6UJU950OZDZM1DNQD3X,239,10/9/2020 1:26:37 PM,10/9/2020 1:30:36 PM,Approved,1.00,0.00,,,,,,
250255,A3ET6NWQH4NNDG,3EFVCAY5L4G5Y207RD567EPPYTAJ84,2167,10/9/2020 12:54:29 PM,10/9/2020 1:30:36 PM,Approved,1.00,0.00,,,,,,
250255,A3SRVRFTL8413I,3R0T90IZ1TJXJ30J0J08CNTSWSFGC4,1955,10/9/2020 12:58:05 PM,10/9/2020 1:30:40 PM,Approved,1.00,0.00,,,,,,
250255,ABMPX2Y2IRBMG,3NAPMVF0ZXM1SSXGAN78UX7DLYN27I,748,10/9/2020 1:18:35 PM,10/9/2020 1:31:03 PM,Approved,1.00,0.00,,,,,,
250255,A1YT6E0W0SDP0R,3Y9N9SS8LZI6UJU950OZDZM1DNOD3V,1323,10/9/2020 1:09:08 PM,10/9/2020 1:31:11 PM,Approved,1.00,0.00,,,,,,
250255,A4LODOUXKNZY0,3EJJQNKU9SCFP1KD2M8LMI4FBTZRHO,397,10/9/2020 1:24:46 PM,10/9/2020 1:31:23 PM,Approved,1.00,0.00,,,,,,
250255,A1GHPGN19CVDMR,3WMINLGALCAW9CNGEJ8YG1IPYX6CAS,512,10/9/2020 1:25:08 PM,10/9/2020 1:33:40 PM,Approved,1.00,0.00,,,,,,
250255,A3R7RQCSWU4848,3YWRV122CT6ECIB13C9KEGY0F9E8UV,315,10/9/2020 1:28:27 PM,10/9/2020 1:33:42 PM,Approved,1.00,0.00,,,,,,
250255,A3EACFQ6SA5TDI,3FIUS151DW9A0FGO25WR2EE7UKCGGJ,368,10/9/2020 1:28:07 PM,10/9/2020 1:34:15 PM,Approved,1.00,0.00,,,,,,
250255,A345VDWYMDWTGD,3JC6VJ2SACQBARE1Z9LQ2VCF6GK5AD,698,10/9/2020 1:22:39 PM,10/9/2020 1:34:17 PM,Approved,1.00,0.00,,,,,,
250255,A2P3LT7MWECI9J,3Z7EFSHGNAL85PV9PT0C09TNZIFCXW,511,10/9/2020 1:26:18 PM,10/9/2020 1:34:49 PM,Approved,1.00,0.00,,,,,,
250255,A2NOA2YRKVTIBQ,3S96KQ6I9NBBT0S3KFUQVCQZ7M4DTF,436,10/9/2020 1:28:16 PM,10/9/2020 1:35:32 PM,Approved,1.00,0.00,,,,,,
250255,A2IJPWFSESVOAX,3E4GGUZ1T9YPN740THWHY2CZRIP2KQ,194,10/9/2020 1:32:25 PM,10/9/2020 1:35:39 PM,Approved,1.00,0.00,,,,,,
250255,A1ZF2GZ2ZRV8OY,3A4TN5196LPBJZVUKPIQXN5TBSWCH3,596,10/9/2020 1:25:44 PM,10/9/2020 1:35:40 PM,Approved,1.00,0.00,,,,,,
250255,A2A0DVXIJ1OC7P,3J88R45B2H5RZE4DUYMIK9SUY1UPXN,582,10/9/2020 1:26:12 PM,10/9/2020 1:35:54 PM,Approved,1.00,0.00,,,,,,
250255,A5XQ30GQTHHK6,3FE2ERCCZYF455QLT7ZM1W11MXPPOI,609,10/9/2020 1:25:51 PM,10/9/2020 1:36:00 PM,Approved,1.00,0.00,,,,,,
250255,A1W3QW2GKDBHWE,392CY0QWG2Y8KQTZXSUTE1UKJST4IA,1113,10/9/2020 1:17:42 PM,10/9/2020 1:36:15 PM,Approved,1.00,0.00,,,,,,
250255,A12NZJ6EVNKJAZ,3JV9LGBJWULYSSXMQO9Z7NN9L63GO6,473,10/9/2020 1:28:24 PM,10/9/2020 1:36:17 PM,Approved,1.00,0.00,,,,,,
250255,A3HHDPKL3O3O7Y,3NG53N1RLWQ1KD35MQAQ4AB17SLP8F,565,10/9/2020 1:27:00 PM,10/9/2020 1:36:25 PM,Approved,1.00,0.00,,,,,,
250255,A1BLAWP38JPWDD,3NGMS9VZTMPY8FOYG1KR28EJSQBFFJ,646,10/9/2020 1:25:44 PM,10/9/2020 1:36:30 PM,Approved,1.00,0.00,,,,,,
250255,A37XJVQF62ZYC,3YOH7BII0AEYKY22HRGS079AOGEKVC,1399,10/9/2020 1:13:13 PM,10/9/2020 1:36:32 PM,Approved,1.00,0.00,,,,,,
250255,A2W23ILRCA9VD1,3ERET4BTVNG0NRPZEQBW8PKDXOX9KN,703,10/9/2020 1:24:55 PM,10/9/2020 1:36:38 PM,Approved,1.00,0.00,,,,,,
250255,A1IFIK8J49WBER,3VNXK88KKDPE32JBDUP3AYVUDM4V9V,656,10/9/2020 1:26:19 PM,10/9/2020 1:37:15 PM,Approved,1.00,0.00,,,,,,
250255,A28A7NZUJWGZ7Q,31LM9EDVOMZQ19NBXFUPPBFKNOENJ1,642,10/9/2020 1:26:48 PM,10/9/2020 1:37:30 PM,Approved,1.00,0.00,,,,,,
250255,A1QR0W44154A90,36H9ULYP631EDHAUZRBCH66BLXTJFR,568,10/9/2020 1:28:29 PM,10/9/2020 1:37:57 PM,Approved,1.00,0.00,,,,,,
250255,A1CSEHUXXME2F9,386CSBG1O0TZGBLWTOSHK15K6TAQ6E,756,10/9/2020 1:25:31 PM,10/9/2020 1:38:07 PM,Approved,1.00,0.00,,,,,,
250255,A1W6X3VNHHVIND,3G5W44VEU8PF21C7SWH6066011SGKL,648,10/9/2020 1:27:23 PM,10/9/2020 1:38:11 PM,Approved,1.00,0.00,,,,,,
250255,A1T208Y507O4RS,358010RM5F044Y19GAVHQ1HCKPSVXB,1746,10/9/2020 1:09:08 PM,10/9/2020 1:38:14 PM,Approved,1.00,0.00,,,,,,
250255,A2127GZJV2AID2,35USIKEBNSNEDE84DW00G7AF1IV6NF,618,10/9/2020 1:28:21 PM,10/9/2020 1:38:39 PM,Approved,1.00,0.00,,,,,,
250255,A3APKUC67F9IMW,3L4PIM1GQUN1BWA2CMC98IZI1PARYL,1521,10/9/2020 1:13:36 PM,10/9/2020 1:38:57 PM,Approved,1.00,0.00,,,,,,
250255,A1BDJJ3Z71CDKL,3H8DHMCCWAICQH2GQ6GYUL33O9CKDF,776,10/9/2020 1:26:11 PM,10/9/2020 1:39:07 PM,Approved,1.00,0.00,,,,,,
250255,A1NCO5A4JYHGKQ,3M23Y66PO3EBTR09LSHMF1KLOH2S6C,798,10/9/2020 1:25:51 PM,10/9/2020 1:39:09 PM,Approved,1.00,0.00,,,,,,
250255,A37LZED187CKU3,33PPUNGG39C1GMK788ESMP8K7J9ZRF,899,10/9/2020 1:24:39 PM,10/9/2020 1:39:38 PM,Approved,1.00,0.00,,,,,,
250255,A3EUGO4VR2N4G1,3KB8R4ZV1FEE9Y8DMJ4D13NAE7KBGX,674,10/9/2020 1:28:55 PM,10/9/2020 1:40:09 PM,Approved,1.00,0.00,,,,,,
250255,A544FPX6FB2OS,3ND9UOO81L9MJTKPS1XP1953KPNWL3,764,10/9/2020 1:27:26 PM,10/9/2020 1:40:10 PM,Approved,1.00,0.00,,,,,,
250255,A1UA5KIVHF9I26,3Z2R0DQ0JILM17CQXVLE07ZU7LS2E5,825,10/9/2020 1:26:54 PM,10/9/2020 1:40:39 PM,Approved,1.00,0.00,,,,,,
250255,A1GRLZL4F72RBJ,36DSNE9QZ658JUNNYUU240FPDYKOJI,586,10/9/2020 1:31:25 PM,10/9/2020 1:41:11 PM,Approved,1.00,0.00,,,,,,
250255,A5E2P5F1AXYZ1,3PQMUDRV7SD2SXSEIHWX8243OAVII4,935,10/9/2020 1:26:18 PM,10/9/2020 1:41:53 PM,Approved,1.00,0.00,,,,,,
250255,A1L59U19TZYC7Q,3X3OR7WPZ07BTSO7UYHJNT2H2IKL8D,917,10/9/2020 1:26:44 PM,10/9/2020 1:42:01 PM,Approved,1.00,0.00,,,,,,
250255,A2APLCDM5WB4D,3GDTJDAPVVIVZA6SUAIYN6H62N4M8A,871,10/9/2020 1:28:10 PM,10/9/2020 1:42:41 PM,Approved,1.00,0.00,,,,,,
250255,A23ONWDSVICDCY,3ZY8KE4ISKAKV10XUW0PWTLJNM8VQH,955,10/9/2020 1:27:01 PM,10/9/2020 1:42:56 PM,Approved,1.00,0.00,,,,,,
250255,A2ZL7BZA7RRMIN,3K3R2QNK8CAEQNUB84FYECTBZFV9UK,1042,10/9/2020 1:25:45 PM,10/9/2020 1:43:07 PM,Submitted To CloudResearch but not Amazon,0.00,0.00,,,,,,
250255,AKCUECIFMJIHD,3BDCF01OGY1Q8YFP72FDM6QJVXILYM,594,10/9/2020 1:33:53 PM,10/9/2020 1:43:47 PM,Approved,1.00,0.00,,,,,,
250255,A106MX66IVHW6T,3P4RDNWND6DYN8CK0ZHXK3J31PLIJH,769,10/9/2020 1:32:53 PM,10/9/2020 1:45:42 PM,Approved,1.00,0.00,,,,,,
250255,A20UCVI4ST12GC,3C8HJ7UOP81AJ67F30IB0QEA1WHMZL,1265,10/9/2020 1:25:27 PM,10/9/2020 1:46:32 PM,Approved,1.00,0.00,,,,,,
250255,A2GOYSTIL3LOV1,35GCEFQ6I6V9XKZ5XIDW4R541513ZN,937,10/9/2020 1:32:36 PM,10/9/2020 1:48:13 PM,Approved,1.00,0.00,,,,,,
250255,A1B4KC5KP7FH1Z,3A0EX8ZRN9VEVPTDGPQJ83UEJ39YBH,1073,10/9/2020 1:30:36 PM,10/9/2020 1:48:29 PM,Approved,1.00,0.00,,,,,,
250255,A1E3Y8DJR2EQOC,3QY7M81QH8TW9816ZTDCUTT72Y9K7M,1406,10/9/2020 1:25:16 PM,10/9/2020 1:48:42 PM,Approved,1.00,0.00,,,,,,
250255,A1EH9BPKYXFBS5,3LO69W1SU4KQM7UPDWT7F6JFQ1YLGU,826,10/9/2020 1:35:21 PM,10/9/2020 1:49:07 PM,Approved,1.00,0.00,,,,,,
250255,A9AGRDVF1QWE8,3AAJC4I4FHZKIY1U035JKYMTX2NJZF,1381,10/9/2020 1:29:14 PM,10/9/2020 1:52:15 PM,Approved,1.00,0.00,,,,,,
250255,A15FXHC1CVNW31,3PW9OPU9PRRNH6IEL7QZTNG0ICQ12N,691,10/9/2020 1:42:53 PM,10/9/2020 1:54:24 PM,Approved,1.00,0.00,,,,,,
250255,A8ZUM922CBH6S,3M1CVSFP61C03DXZJ19T06762C7QAB,1644,10/9/2020 1:27:51 PM,10/9/2020 1:55:15 PM,Approved,1.00,0.00,,,,,,
250255,A25S8BTK83Z7VE,3GA6AFUKOPVN6ZZBRW7P4K1Z5FLH3C,1069,10/9/2020 1:38:14 PM,10/9/2020 1:56:03 PM,Approved,1.00,0.00,,,,,,
250255,AQ9Y6WD8O72ZC,384PI804XT8GFGEUJ31560AUBEJ0SM,995,10/9/2020 1:42:29 PM,10/9/2020 1:59:04 PM,Approved,1.00,0.00,,,,,,
250255,A2N9U74YIPDQ9F,3PQ8K71NHYR8GXQIU5C7A6S1YUMAAP,1777,10/9/2020 1:31:31 PM,10/9/2020 2:01:08 PM,Approved,1.00,0.00,,,,,,
250255,A2SOHTPWH4VGP5,3MAOD8E57RHRWTS0EJ9QGKNZYMXNXT,421,10/9/2020 1:56:46 PM,10/9/2020 2:03:47 PM,Approved,1.00,0.00,,,,,,
250255,A3S2OUL07V18TG,3UJ1CZ6IZIWFAN0VG97HNV6LSMU5SC,1321,10/9/2020 1:42:14 PM,10/9/2020 2:04:15 PM,Approved,1.00,0.00,,,,,,
250255,A1V3I0EG3DVY29,3X3OR7WPZ07BTSO7UYHJNT2H2IOL8H,502,10/9/2020 1:56:31 PM,10/9/2020 2:04:53 PM,Approved,1.00,0.00,,,,,,
250255,A38IMMFKB2JJQK,3K772S5NP9IQGXF8GGOLNB5WW4DEH2,640,10/9/2020 1:54:16 PM,10/9/2020 2:04:56 PM,Approved,1.00,0.00,,,,,,
250255,AUSRHMZM3R6CW,3IFS6Q0HJJQRMBVANTQBC4AQX80ISZ,1031,10/9/2020 1:48:55 PM,10/9/2020 2:06:06 PM,Approved,1.00,0.00,,,,,,
250255,A4RWSNLM3WVXU,3A4NIXBJ776QEHQBOZR2SB3CMNCLM4,1154,10/9/2020 1:47:02 PM,10/9/2020 2:06:16 PM,Approved,1.00,0.00,,,,,,
250255,A3E3LU8ZC5NFD9,3QILPRALQ621HSRS6BXY0L667DMN8J,1684,10/9/2020 1:39:43 PM,10/9/2020 2:07:47 PM,Approved,1.00,0.00,,,,,,
250255,A3RL02A3JRAUS4,3HRMW88U17XDHL1PZ65JURBOJPV0M4,1062,10/9/2020 1:53:30 PM,10/9/2020 2:11:12 PM,Approved,1.00,0.00,,,,,,
250255,A39ROW50DWRRKT,3PWWM24LHT55S62ZKSZE8X38WIY28A,1191,10/9/2020 2:02:28 PM,10/9/2020 2:22:19 PM,Approved,1.00,0.00,,,,,,
250255,A1H2UHJ78F185L,3J2UYBXQQMJBSIGXCQY25VE2TPO062,1625,10/9/2020 1:56:41 PM,10/9/2020 2:23:46 PM,Approved,1.00,0.00,,,,,,
250255,A3ENS1XT17ODR6,39LOEL67OTCUDOYIOSDJR7802WY83R,920,10/9/2020 2:13:14 PM,10/9/2020 2:28:34 PM,Approved,1.00,0.00,,,,,,
250255,A3ROADR7T6811,338JKRMM276NQKYW0BMZRSF5BPGHAB,1758,10/9/2020 2:00:14 PM,10/9/2020 2:29:32 PM,Approved,1.00,0.00,,,,,,
250255,A22051NK9RQ4FV,38F71OA9GU34EPGF2OO4XYYSPRSMF2,1937,10/9/2020 1:59:39 PM,10/9/2020 2:31:56 PM,Approved,1.00,0.00,,,,,,
250255,A3454T4PU9GJM0,34QN5IT0T0YYWWZL55V0P9ATZKE80W,1775,10/9/2020 2:11:02 PM,10/9/2020 2:40:37 PM,Approved,1.00,0.00,,,,,,
250255,A2P07TZISWVX2W,33NF62TLXK9PT3280229XJYGTTEKJY,2385,10/9/2020 2:05:24 PM,10/9/2020 2:45:09 PM,Approved,1.00,0.00,,,,,,
250255,A324VBRLXHG5IB,33LK57MYLUCDH1KKNXEXCZDGTL4SZ8,1399,10/9/2020 2:22:17 PM,10/9/2020 2:45:36 PM,Approved,1.00,0.00,,,,,,
250255,A5U517WO9A7MD,3MH9DQ757XJT5XHJMAL86TFY3SVUG1,2027,10/9/2020 2:12:02 PM,10/9/2020 2:45:49 PM,Approved,1.00,0.00,,,,,,
250255,A2AZYU1CT24O0K,39LNWE0K4V371ONECYLBR5SEI5OUIU,438,10/9/2020 2:39:39 PM,10/9/2020 2:46:57 PM,Approved,1.00,0.00,,,,,,
250255,ATHDQYUL5JEH4,3JRJSWSMQISBMP891VZJJH4MDZX3EM,1506,10/9/2020 2:27:29 PM,10/9/2020 2:52:35 PM,Approved,1.00,0.00,,,,,,
250255,AZAUS85U48P69,37Z929RLGAFHVPBLH5PFQBCZ8PJSTT,431,10/9/2020 2:46:48 PM,10/9/2020 2:53:59 PM,Approved,1.00,0.00,,,,,,
250255,A3PIJN4LHKKNPH,3VD82FOHKRVLBGHHO2DGHW2UNEHCOY,479,10/9/2020 2:49:40 PM,10/9/2020 2:57:39 PM,Approved,1.00,0.00,,,,,,
250255,A3G5IPGLH1IIZN,3DL65MZB8EMZZP4SUOAKCK8GJCACET,1473,10/9/2020 2:35:54 PM,10/9/2020 3:00:27 PM,Approved,1.00,0.00,,,,,,
250255,A1TMZLYXQAK8Q0,3UJ1CZ6IZIWFAN0VG97HNV6LSMZS54,817,10/9/2020 2:54:43 PM,10/9/2020 3:08:20 PM,Approved,1.00,0.00,,,,,,
250255,A2UP4TCLF892NV,34V1S5K3GT8TOC4ACMHVY6FVWTK96P,933,10/9/2020 2:55:09 PM,10/9/2020 3:10:42 PM,Approved,1.00,0.00,,,,,,
250255,A15TFO5B95QVQZ,36TFCYNS45HZMX6PBLEDB0Q3CAQHXG,2385,10/9/2020 2:37:57 PM,10/9/2020 3:17:42 PM,Approved,1.00,0.00,,,,,,
