p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,"{""Q0"":""planned each step one by one avoiding routes that started with negative. most took routes with all positive and was not afraid to pay the .10 to see amounts. it was worth it in the end"",""Q1"":""take less risk "",""Q2"":""29"",""Q3"":""male""}",115090,,1226305,,,survey-text,,123
,,,,,,,,,,,,,"{""Q0"":""I kind of just guessed which spot to go to."",""Q1"":""No."",""Q2"":""24"",""Q3"":""female""}",51466,,1050025,,,survey-text,,124
,,,,,,,,,,,,,"{""Q0"":""I tried to go where the final landing was a positive hit"",""Q1"":""work from the outside in"",""Q2"":""28"",""Q3"":""Female""}",49779,,1179809,,,survey-text,,125
,,,,,,,,,,,,,"{""Q0"":""At first I tried to lose as few pennies as possible, but uncovering very few circles. Then I realized a penny was a very low risk and to uncover as many circles as possible to gain the biggest reward."",""Q1"":""As I said above, it was worth losing a few pennies to plan for the biggest payoff."",""Q2"":""41"",""Q3"":""Male""}",70964,,810671,,,survey-text,,126
,,,,,,,,,,,,,"{""Q0"":""Checked out the ending pay out and worked my way in"",""Q1"":""Yea, work your way in from the outside"",""Q2"":""33"",""Q3"":""Male""}",46195,,2211995,,,survey-text,,128
,,,,,,,,,,,,,"{""Q0"":""I just kept trying different routes"",""Q1"":""No"",""Q2"":""29"",""Q3"":""Female""}",51484,,1028110,,,survey-text,,129
,,,,,,,,,,,,,"{""Q0"":""1. Reveal immediate circles\n2. Reveal circles immediate from 1, but not if they have very low values. For example ignore -20, but -4 would be fine if other circles have low values and the cost of revealing is low.\n3. Follow step 2 for next route and select route with most profit"",""Q1"":""Initial few trials were test runs, would prefer a couple test runs that isn't used in the data. Instruction are only so useful without test runs.\n\nIt doesn't cost much to reveal, so the risk is very low to reveal.\n\nYou don't have to reveal every last circle on the route. Seems like 20 is the max value, If the math already works out to be a good value (though not necessarily the best), you can go in blind."",""Q2"":""30"",""Q3"":""Male""}",435609,,1364749,,,survey-text,,130
,,,,,,,,,,,,,"{""Q0"":""Looking for the green"",""Q1"":""Yes"",""Q2"":""44"",""Q3"":""female""}",37591,,903117,,,survey-text,,131
,,,,,,,,,,,,,"{""Q0"":""First click on each of the nearest nodes, then I would click on the next node of the positive values, and so forth to find a path with large positive numbers."",""Q1"":""Not really."",""Q2"":""24"",""Q3"":""female""}",72791,,1012912,,,survey-text,,132
,,,,,,,,,,,,,"{""Q0"":""Checked everything first and then calculated the maximum potential profit. "",""Q1"":""I do not believe so. "",""Q2"":""29"",""Q3"":""Male""}",34869,,805454,,,survey-text,,133
,,,,,,,,,,,,,"{""Q0"":""I clicked on as many as I had to until I found a route that I liked and felt good about, even if it was still remotely possible there was a better one."",""Q1"":""I realized there was rarely anything better than 12+4+12 or 12+4+20 so I treated those as my goal paths after a while."",""Q2"":""40"",""Q3"":""Male""}",107851,,830007,,,survey-text,,134
,,,,,,,,,,,,,"{""Q0"":""Mostly guessing without showing the amounts. sometimes i'd show the 4 surrounding me and go the route with the highest"",""Q1"":""not really. i think i got worse."",""Q2"":""25"",""Q3"":""male""}",61766,,1168552,,,survey-text,,135
,,,,,,,,,,,,,"{""Q0"":""By taking hints in both directions and assuming the path w/bonus would take me in direction needed. "",""Q1"":""Think before making any moves."",""Q2"":""51"",""Q3"":""Female""}",88245,,1099606,,,survey-text,,137
,,,,,,,,,,,,,"{""Q0"":""Most value"",""Q1"":""Not really. Just uncovered everything and chose the most rewarding path."",""Q2"":""45"",""Q3"":""male""}",47248,,898086,,,survey-text,,138
