hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,338JKRMM26ZH6VXP1GM54FDEKP2HAY,A53NU6G63H6ZQ,Approved,Sat Mar 24 14:01:48 PDT 2018,Sat Mar 24 13:44:24 PDT 2018,Sat Mar 24 14:01:43 PDT 2018,Sat Mar 24 14:02:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3PJ71Z61R42SX1267L5KGXMNXIO91C,A11MAQOTZ6X2A6,Approved,Sat Mar 24 14:01:49 PDT 2018,Sat Mar 24 13:42:39 PDT 2018,Sat Mar 24 14:01:44 PDT 2018,Sat Mar 24 14:02:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3GA6AFUKOOOHMAY4S17VH7Z8EFAH32,A7SXWHGK8B40R,Approved,Sat Mar 24 14:02:03 PDT 2018,Sat Mar 24 13:43:06 PDT 2018,Sat Mar 24 14:01:58 PDT 2018,Sat Mar 24 14:02:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3YWRV122CSZ8STAU4H9QR3W9O948UM,A2EOOF9D135HQ1,Approved,Sat Mar 24 14:02:20 PDT 2018,Sat Mar 24 13:42:03 PDT 2018,Sat Mar 24 14:02:15 PDT 2018,Sat Mar 24 14:02:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3YJ6NA41JBGKK5YHEZ7N6NIOW36JPL,A2JHF7CU91EVXW,Approved,Sat Mar 24 14:02:34 PDT 2018,Sat Mar 24 13:43:44 PDT 2018,Sat Mar 24 14:02:29 PDT 2018,Sat Mar 24 14:02:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3YT88D1N08Y8O0ZCYMASUZF06WE3KS,A1YSYI926BBOHW,Approved,Sat Mar 24 14:02:57 PDT 2018,Sat Mar 24 13:42:00 PDT 2018,Sat Mar 24 14:02:52 PDT 2018,Sat Mar 24 14:03:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3DR23U6WE5EA1H5WHF5GEH6TGYVET0,A28CZ3YYL41JAZ,Approved,Sat Mar 24 14:02:57 PDT 2018,Sat Mar 24 13:46:43 PDT 2018,Sat Mar 24 14:02:52 PDT 2018,Sat Mar 24 14:03:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3DL65MZB8DFTF03LVTAQP76PSCVECH,AS6G83OZEFHY,Approved,Sat Mar 24 14:02:59 PDT 2018,Sat Mar 24 13:43:56 PDT 2018,Sat Mar 24 14:02:54 PDT 2018,Sat Mar 24 14:03:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,33F859I566DMP52H7UM1ZQXK27NHBT,A2QFER053G7FZZ,Approved,Sat Mar 24 14:03:02 PDT 2018,Sat Mar 24 13:44:49 PDT 2018,Sat Mar 24 14:02:57 PDT 2018,Sat Mar 24 14:03:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3JMSRU9HQIUPE99LMA5VFZUEDJBEVG,AJDMNI5LT1VKR,Approved,Sat Mar 24 14:03:13 PDT 2018,Sat Mar 24 13:47:09 PDT 2018,Sat Mar 24 14:03:08 PDT 2018,Sat Mar 24 14:03:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3PH3VY7DJLX04T0M87O4MBEA8YLWZD,A1MJVTR0PCKBWW,Approved,Sat Mar 24 14:03:28 PDT 2018,Sat Mar 24 13:41:54 PDT 2018,Sat Mar 24 14:03:23 PDT 2018,Sat Mar 24 14:03:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3A1PQ49WVHHLC7KP5XTCTEKBGVWH1A,A2UOJVCT74AZ9S,Approved,Sat Mar 24 14:03:38 PDT 2018,Sat Mar 24 13:43:01 PDT 2018,Sat Mar 24 14:03:33 PDT 2018,Sat Mar 24 14:04:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3YDTZAI2WXGR0VWUQQ9TZPB7BQA41B,A10M4SVDCER758,Approved,Sat Mar 24 14:04:00 PDT 2018,Sat Mar 24 13:45:42 PDT 2018,Sat Mar 24 14:03:55 PDT 2018,Sat Mar 24 14:04:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3DIP6YHAPCSR3XD8EHULNLA62LAE8B,A2N4A7XM3N1MM4,Approved,Sat Mar 24 14:04:14 PDT 2018,Sat Mar 24 13:42:55 PDT 2018,Sat Mar 24 14:04:09 PDT 2018,Sat Mar 24 14:04:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3QUO65DNQUOBDLXABYYMOPM93E8OU5,AQOXSP4W3ITSW,Approved,Sat Mar 24 14:04:22 PDT 2018,Sat Mar 24 13:46:26 PDT 2018,Sat Mar 24 14:04:17 PDT 2018,Sat Mar 24 14:04:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3BWI6RSP7G9N3J8P4C2F9LEBR14E7O,A1BAEJW3MDJ7FQ,Approved,Sat Mar 24 14:04:39 PDT 2018,Sat Mar 24 13:42:21 PDT 2018,Sat Mar 24 14:04:34 PDT 2018,Sat Mar 24 14:05:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3TE22NPXPBC8SUTDD8SVXNIANAK44O,A3SOJWB6AZWZV9,Approved,Sat Mar 24 14:05:01 PDT 2018,Sat Mar 24 13:46:11 PDT 2018,Sat Mar 24 14:04:56 PDT 2018,Sat Mar 24 14:05:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3IRIK4HM3AKP2LA6PBRSDJECBE76CO,A6TSV1WPP3GG3,Approved,Sat Mar 24 14:05:04 PDT 2018,Sat Mar 24 13:47:55 PDT 2018,Sat Mar 24 14:04:59 PDT 2018,Sat Mar 24 14:05:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3XUHV3NRVKYK0PL86KVOW4XSSB1H5S,A2GOK2TYJIHR8,Approved,Sat Mar 24 14:05:15 PDT 2018,Sat Mar 24 13:43:22 PDT 2018,Sat Mar 24 14:05:10 PDT 2018,Sat Mar 24 14:05:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3570Y55XZPJ42H0HXGI3M1JK8GSGY8,AA1NQOU3UEG1M,Approved,Sat Mar 24 14:05:17 PDT 2018,Sat Mar 24 13:42:17 PDT 2018,Sat Mar 24 14:05:12 PDT 2018,Sat Mar 24 14:05:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,320DUZ38G7ME7S5IBGH0CE4WVCJJGH,A2TI9CGVG147MZ,Approved,Sat Mar 24 14:05:32 PDT 2018,Sat Mar 24 13:42:25 PDT 2018,Sat Mar 24 14:05:27 PDT 2018,Sat Mar 24 14:05:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3PZDLQMM0TL1KKR529FPN6X0V952C3,A1TO8F0HIM1OBQ,Approved,Sat Mar 24 14:05:34 PDT 2018,Sat Mar 24 13:43:24 PDT 2018,Sat Mar 24 14:05:29 PDT 2018,Sat Mar 24 14:05:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,34PGFRQONOBA4EVIQLLIYHQKP09JWG,A2ZKUU1KLDSGL0,Approved,Sat Mar 24 14:06:05 PDT 2018,Sat Mar 24 13:44:25 PDT 2018,Sat Mar 24 14:06:00 PDT 2018,Sat Mar 24 14:06:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,308Q0PEVB8D3X7Y4FSQQ8W39EKZ9I4,A1PLBPA6W1RZFD,Approved,Sat Mar 24 14:06:34 PDT 2018,Sat Mar 24 13:45:19 PDT 2018,Sat Mar 24 14:06:29 PDT 2018,Sat Mar 24 14:06:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3G2UL9A02DEJQ4FAYUJHXXMYA3G67V,A2A4UAFZ5LW71K,Approved,Sat Mar 24 14:07:22 PDT 2018,Sat Mar 24 13:42:01 PDT 2018,Sat Mar 24 14:07:17 PDT 2018,Sat Mar 24 14:07:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3KKG4CDWKIY9P0ZPU3OMEVTQ92Y49K,A2RWLFIP23FZA7,Approved,Sat Mar 24 14:07:32 PDT 2018,Sat Mar 24 13:49:53 PDT 2018,Sat Mar 24 14:07:27 PDT 2018,Sat Mar 24 14:07:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,39K0FND3AHF3Y9Y0SD2IWKLA1B1MAC,A2GOYSTIL3LOV1,Approved,Sat Mar 24 14:08:13 PDT 2018,Sat Mar 24 13:45:02 PDT 2018,Sat Mar 24 14:08:08 PDT 2018,Sat Mar 24 14:08:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3I33IC7ZWF2DR5U7IVJYHB7CV6K2A1,AYFOAD75CRBKE,Approved,Sat Mar 24 14:08:14 PDT 2018,Sat Mar 24 13:42:49 PDT 2018,Sat Mar 24 14:08:09 PDT 2018,Sat Mar 24 14:08:37 PDT 2018,,,,
3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Sat Mar 24 13:41:31 PDT 2018,100,0,0,100,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Sat Apr 07 13:41:31 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3WJGKMRWVI9L0ARR9VU4U5TG12DCDY,3C8HJ7UOP7U4ZH6845IHDDCJAW7ZMP,A3FOL78K2EQYVN,Approved,Sat Mar 24 14:08:20 PDT 2018,Sat Mar 24 13:42:14 PDT 2018,Sat Mar 24 14:08:15 PDT 2018,Sat Mar 24 14:08:37 PDT 2018,,,,
