,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,relative_score,n_click,clicks,click_times,path,action_times
2749,258,1.0,none,none,3,2,"[3, 0, 1]",-18.0,-0.7931034482758621,0,[],[],"[1, 3, 7, 13]","[2526, 12351, 15388]"
2750,258,1.0,none,none,4,0,"[3, 0, 1]",54.0,1.3333333333333333,0,[],[],"[1, 4, 8, 14]","[2718, 10948, 17517]"
2751,258,1.0,none,none,5,11,"[3, 0, 1]",48.0,1.3225806451612903,0,[],[],"[1, 2, 6, 10]","[4964, 13807, 17024]"
2752,258,1.0,none,none,6,10,"[3, 0, 1]",21.0,0.9545454545454546,0,[],[],"[1, 4, 8, 14]","[2188, 10793, 14626]"
2753,258,1.0,none,none,7,9,"[3, 0, 1]",4.0,0.0,0,[],[],"[1, 2, 6, 11]","[2390, 13795, 16714]"
2754,258,1.0,none,none,8,7,"[3, 0, 1]",5.0,0.06451612903225806,3,"[5, 2, 11]","[7564, 10772, 30206]","[1, 2, 6, 10]","[13696, 25672, 31945]"
2755,258,1.0,none,none,9,1,"[3, 0, 1]",37.0,0.7906976744186046,7,"[4, 3, 5, 17, 16, 12, 13]","[11494, 13352, 16131, 19651, 21493, 23908, 25776]","[1, 3, 7, 12]","[28187, 41701, 50021]"
2756,258,1.0,none,none,10,4,"[3, 0, 1]",34.0,0.8,8,"[3, 5, 2, 17, 16, 13, 12, 9]","[2699, 4813, 6398, 8393, 9859, 12403, 14064, 22529]","[1, 5, 9, 17]","[24696, 37069, 46778]"
2757,258,1.0,none,none,11,5,"[3, 0, 1]",26.0,0.7419354838709677,11,"[2, 11, 10, 4, 15, 14, 12, 13, 17, 9, 5]","[9732, 12208, 14418, 18056, 19927, 21522, 23575, 25952, 28984, 31442, 32699]","[1, 2, 6, 10]","[36038, 53797, 58612]"
2758,258,1.0,none,none,12,3,"[3, 0, 1]",26.0,0.7575757575757576,10,"[5, 3, 13, 12, 4, 2, 15, 14, 11, 10]","[2657, 5084, 7107, 8684, 10747, 12862, 16228, 18654, 21745, 23350]","[1, 2, 6, 10]","[25933, 39437, 42501]"
2759,259,1.0,featureBased,full,1,5,"[3, 10, 0]",26.0,0.7419354838709677,11,"[12, 16, 6, 8, 14, 15, 3, 13, 7, 10, 11]","[5999, 9087, 11071, 12508, 29866, 31420, 33813, 34970, 35998, 57371, 58312]","[1, 2, 6, 10]","[18535, 43189, 59493]"
2760,259,1.0,featureBased,full,2,9,"[1, 6, 0]",35.0,0.9393939393939394,6,"[3, 4, 8, 14, 15, 12]","[2899, 4484, 7107, 14270, 16151, 25805]","[1, 4, 8, 15]","[8626, 45257, 54511]"
2761,259,1.0,featureBased,full,3,1,"[4, 0, 0]",18.0,0.3488372093023256,7,"[13, 11, 8, 9, 16, 17, 5]","[4793, 6783, 8566, 9919, 14279, 15966, 17422]","[1, 5, 9, 16]","[21272, 49559, 50534]"
2762,259,1.0,featureBased,full,4,7,"[0, 0, 0]",48.0,1.4516129032258065,9,"[6, 8, 14, 15, 4, 3, 7, 13, 12]","[3014, 4959, 6934, 8474, 12453, 14696, 16672, 17694, 19669]","[1, 4, 8, 14]","[21891, 44339, 45194]"
2763,259,1.0,featureBased,full,5,0,"[0, 0, 0]",47.0,1.1666666666666667,7,"[9, 7, 2, 4, 8, 14, 15]","[4538, 6344, 8043, 9730, 11509, 12368, 13543]","[1, 4, 8, 14]","[14934, 44452, 45334]"
2764,259,1.0,featureBased,full,6,8,"[0, 0, 0]",42.0,1.0333333333333334,8,"[2, 9, 8, 7, 6, 14, 15, 4]","[3032, 4897, 6207, 7410, 8892, 10528, 11736, 13464]","[1, 4, 8, 15]","[19307, 44619, 45470]"
2765,259,1.0,featureBased,full,7,10,"[0, 0, 10]",17.0,0.7727272727272727,10,"[6, 3, 4, 2, 8, 7, 12, 13, 5, 9]","[3763, 5154, 6546, 7581, 9816, 11604, 13492, 14619, 17980, 28801]","[1, 3, 7, 13]","[43244, 47115, 64716]"
2766,259,1.0,featureBased,full,8,11,"[0, 0, 0]",39.0,1.032258064516129,9,"[7, 8, 6, 9, 3, 2, 4, 5, 10]","[3965, 5892, 7411, 8768, 12299, 13867, 27795, 29470, 33328]","[1, 2, 6, 10]","[39556, 43626, 44932]"
2767,259,1.0,featureBased,full,9,6,"[0, 0, 0]",42.0,1.1290322580645162,14,"[6, 7, 8, 9, 13, 10, 11, 2, 5, 3, 12, 17, 16, 4]","[1993, 3343, 4410, 5476, 7561, 8985, 10126, 11328, 17136, 19484, 26720, 33625, 35390, 38001]","[1, 2, 6, 11]","[40640, 44996, 45841]"
2768,259,1.0,featureBased,full,10,2,"[0, 0, 0]",24.0,0.6551724137931034,10,"[6, 8, 7, 9, 2, 5, 3, 4, 10, 11]","[3620, 4840, 7151, 8083, 14755, 15995, 17611, 18645, 20488, 21918]","[1, 2, 6, 10]","[39333, 43743, 44611]"
2769,259,1.0,featureBased,full,11,4,"[0, 0, 0]",26.0,0.6,16,"[2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 7, 6, 10, 11, 13, 12]","[2607, 3649, 4703, 5456, 10090, 11701, 13515, 14607, 15541, 16541, 25523, 27076, 28247, 29325, 30471, 31580]","[1, 5, 9, 17]","[40313, 44486, 45233]"
2770,259,1.0,featureBased,full,12,3,"[0, 0, 0]",23.0,0.6666666666666666,13,"[6, 7, 8, 9, 2, 10, 11, 5, 17, 16, 4, 14, 15]","[2451, 3505, 4655, 6058, 8171, 10208, 11828, 14876, 15747, 16849, 30568, 32980, 33927]","[1, 2, 6, 10]","[40187, 44425, 45291]"
2781,261,2.5,featureBased,full,1,4,"[38, 0, 0]",9.0,0.13157894736842105,12,"[2, 6, 10, 4, 8, 14, 5, 9, 17, 3, 7, 13]","[6677, 10281, 12994, 22909, 24355, 25253, 31400, 32504, 33617, 39627, 40276, 40922]","[1, 4, 8, 14]","[104621, 209781, 213372]"
2782,261,2.5,featureBased,full,2,11,"[0, 0, 0]",28.0,0.42857142857142855,0,[],[],"[1, 3, 7, 13]","[4891, 10691, 16763]"
2783,261,2.5,featureBased,full,3,2,"[0, 0, 0]",5.0,0.532258064516129,0,[],[],"[1, 5, 9, 17]","[4414, 10141, 13861]"
2784,261,2.5,featureBased,full,4,6,"[0, 0, 0]",4.0,0.018867924528301886,0,[],[],"[1, 2, 6, 10]","[3509, 9426, 13250]"
2785,261,2.5,featureBased,full,5,9,"[0, 0, 0]",44.0,1.075,0,[],[],"[1, 3, 7, 13]","[4434, 10175, 13217]"
2786,261,2.5,featureBased,full,6,7,"[0, 0, 0]",21.0,0.4,0,[],[],"[1, 4, 8, 15]","[5997, 12000, 15971]"
2787,261,2.5,featureBased,full,7,10,"[0, 0, 0]",17.0,0.3783783783783784,0,[],[],"[1, 2, 6, 11]","[5504, 11400, 15798]"
2788,261,2.5,featureBased,full,8,8,"[0, 0, 0]",21.0,0.3409090909090909,0,[],[],"[1, 4, 8, 14]","[3881, 9796, 13408]"
2789,261,2.5,featureBased,full,9,1,"[0, 0, 0]",5.0,0.5411764705882353,0,[],[],"[1, 5, 9, 16]","[2792, 8727, 11407]"
2790,261,2.5,featureBased,full,10,5,"[0, 0, 0]",27.0,0.7959183673469388,0,[],[],"[1, 5, 9, 17]","[1806, 7678, 9522]"
2791,261,2.5,featureBased,full,11,0,"[0, 0, 0]",5.0,0.0392156862745098,0,[],[],"[1, 3, 7, 12]","[4775, 10710, 15718]"
2792,261,2.5,featureBased,full,12,3,"[0, 0, 0]",-4.0,0.13043478260869565,0,[],[],"[1, 3, 7, 13]","[3605, 9442, 11500]"
2793,262,2.5,featureBased,full,1,8,"[0, 0, 0]",35.0,0.6590909090909091,0,[],[],"[1, 2, 6, 11]","[4524, 15609, 18828]"
2794,262,2.5,featureBased,full,2,10,"[0, 0, 0]",29.0,0.7027027027027027,0,[],[],"[1, 5, 9, 17]","[7839, 18829, 21973]"
2795,262,2.5,featureBased,full,3,2,"[0, 0, 0]",11.0,0.6290322580645161,0,[],[],"[1, 4, 8, 15]","[5621, 16650, 19760]"
2796,262,2.5,featureBased,full,4,0,"[0, 0, 0]",13.0,0.19607843137254902,0,[],[],"[1, 3, 7, 13]","[4737, 15777, 20703]"
2797,262,2.5,featureBased,full,5,1,"[0, 0, 0]",-14.0,0.3176470588235294,0,[],[],"[1, 4, 8, 14]","[5512, 16514, 19590]"
2798,262,2.5,featureBased,full,6,3,"[0, 3, 0]",-12.5,-0.05434782608695652,1,[9],[24556],"[1, 5, 9, 17]","[3659, 27793, 38285]"
2799,262,2.5,featureBased,full,7,4,"[0, 0, 0]",32.0,0.7368421052631579,0,[],[],"[1, 3, 7, 13]","[3555, 15498, 20912]"
2800,262,2.5,featureBased,full,8,6,"[0, 0, 0]",18.0,0.2830188679245283,0,[],[],"[1, 3, 7, 13]","[1890, 13785, 20184]"
2801,262,2.5,featureBased,full,9,11,"[0, 0, 0]",20.0,0.2653061224489796,0,[],[],"[1, 3, 7, 12]","[864, 12813, 18616]"
2802,262,2.5,featureBased,full,10,9,"[0, 0, 0]",44.0,1.075,0,[],[],"[1, 3, 7, 13]","[2052, 14468, 19565]"
2803,262,2.5,featureBased,full,11,7,"[0, 0, 0]",27.0,0.5,0,[],[],"[1, 3, 7, 13]","[2236, 14963, 19367]"
2804,262,2.5,featureBased,full,12,5,"[0, 0, 0]",29.0,0.8367346938775511,0,[],[],"[1, 3, 7, 13]","[1399, 13493, 18072]"
2805,263,2.5,none,none,1,10,"[15, 0, 3]",6.5,0.0945945945945946,1,[13],[3374],"[1, 3, 7, 13]","[5781, 29921, 30777]"
2806,263,2.5,none,none,2,3,"[15, 0, 3]",-20.0,-0.21739130434782608,4,"[16, 17, 11, 10]","[956, 2313, 3387, 4326]","[1, 5, 9, 17]","[7047, 24963, 25708]"
2807,263,2.5,none,none,3,8,"[15, 0, 3]",16.0,0.22727272727272727,2,"[8, 14]","[8927, 10627]","[1, 4, 8, 14]","[12689, 30010, 30777]"
2808,263,2.5,none,none,4,11,"[15, 0, 3]",-11.0,-0.3673469387755102,16,"[12, 13, 17, 16, 15, 14, 10, 11, 6, 2, 3, 4, 5, 8, 9, 7]","[4343, 5981, 7199, 8042, 8967, 9704, 10444, 11110, 12376, 13087, 13724, 14341, 14956, 16728, 41352, 42780]","[1, 5, 9, 16]","[17521, 91708, 92584]"
2809,263,2.5,none,none,5,1,"[15, 0, 3]",10.5,0.6058823529411764,1,[17],[3073],"[1, 5, 9, 17]","[4651, 25302, 27013]"
2810,263,2.5,none,none,6,5,"[15, 0, 3]",21.5,0.6836734693877551,3,"[3, 12, 13]","[3185, 25482, 26326]","[1, 3, 7, 13]","[5202, 28133, 30426]"
2811,263,2.5,none,none,7,7,"[15, 0, 3]",18.5,0.35833333333333334,1,[15],[26019],"[1, 4, 8, 15]","[1915, 22123, 27900]"
2812,263,2.5,none,none,8,4,"[15, 0, 3]",27.0,0.6052631578947368,2,"[3, 13]","[1393, 25775]","[1, 3, 7, 13]","[2781, 23973, 27505]"
2813,263,2.5,none,none,9,0,"[15, 0, 3]",5.0,0.0392156862745098,2,"[16, 17]","[30143, 31035]","[1, 5, 9, 17]","[1047, 27634, 32217]"
2814,263,2.5,none,none,10,6,"[15, 0, 3]",-1.0,-0.07547169811320754,6,"[2, 3, 4, 5, 16, 17]","[3054, 3845, 4872, 5479, 29321, 29994]","[1, 5, 9, 16]","[7050, 27328, 30997]"
2815,263,2.5,none,none,11,9,"[15, 0, 3]",30.0,0.725,2,"[14, 15]","[21105, 21756]","[1, 4, 8, 15]","[2366, 22848, 24503]"
2816,263,2.5,none,none,12,2,"[15, 0, 3]",0.0,0.45161290322580644,2,"[16, 17]","[24489, 25189]","[1, 5, 9, 17]","[4053, 22696, 26664]"
2817,264,0.01,objectLevel,full,1,3,"[13, -1, -1]",6.93,1.1511538461538462,7,"[3, 5, 2, 4, 9, 16, 17]","[15763, 21912, 23109, 24136, 59809, 60893, 61575]","[1, 5, 9, 16]","[27714, 67468, 72006]"
2818,264,0.01,objectLevel,full,2,1,"[-1, -1, -1]",45.9,1.9966666666666666,10,"[13, 10, 11, 17, 16, 15, 14, 12, 5, 9]","[2478, 3254, 3937, 4608, 5285, 6028, 6916, 7404, 14609, 16002]","[1, 5, 9, 16]","[17834, 22128, 23231]"
2819,264,0.01,objectLevel,full,3,11,"[-1, -1, -1]",37.9,1.121875,10,"[12, 13, 10, 11, 17, 16, 15, 14, 2, 6]","[1681, 2383, 3029, 3681, 4297, 4937, 5554, 6222, 8039, 8546]","[1, 2, 6, 11]","[9457, 13582, 14719]"
2820,264,0.01,objectLevel,full,4,10,"[-1, -1, -1]",21.88,0.7842424242424242,12,"[12, 13, 10, 11, 17, 16, 15, 14, 8, 4, 2, 6]","[9974, 10596, 11276, 11951, 12966, 13724, 14282, 14923, 16072, 16775, 21427, 21847]","[1, 2, 6, 10]","[28541, 33085, 34446]"
2821,264,0.01,objectLevel,full,5,6,"[-1, -1, -1]",37.91,1.9480952380952379,9,"[12, 14, 16, 17, 11, 10, 15, 2, 6]","[2299, 2747, 3817, 4577, 5140, 5744, 6449, 7089, 7591]","[1, 2, 6, 11]","[9468, 13596, 14970]"
2822,264,0.01,objectLevel,full,6,8,"[-1, -1, -1]",40.9,1.13,10,"[12, 13, 14, 15, 16, 17, 10, 11, 7, 3]","[980, 1597, 2617, 3211, 3806, 4611, 5487, 6187, 7227, 7654]","[1, 3, 7, 12]","[8892, 13205, 14283]"
2823,264,0.01,objectLevel,full,7,0,"[-1, -1, -1]",39.9,2.4944444444444445,10,"[12, 13, 10, 11, 17, 16, 15, 14, 8, 4]","[1756, 14524, 15103, 15675, 16161, 16687, 17451, 18362, 19827, 20275]","[1, 4, 8, 14]","[23512, 27882, 29669]"
2824,264,0.01,objectLevel,full,8,4,"[-1, -1, -1]",41.9,1.0966666666666667,10,"[12, 13, 10, 11, 17, 16, 15, 14, 5, 9]","[3074, 3846, 4352, 4894, 5365, 6060, 6639, 7149, 9768, 10235]","[1, 5, 9, 17]","[17600, 22135, 23190]"
2825,264,0.01,objectLevel,full,9,2,"[-1, -1, -1]",33.9,1.7449999999999999,10,"[12, 13, 10, 11, 17, 16, 15, 14, 6, 2]","[3818, 4551, 5091, 5747, 6231, 6765, 7309, 7964, 14895, 15221]","[1, 2, 6, 10]","[16357, 20833, 22043]"
2826,264,0.01,objectLevel,full,10,7,"[-1, -1, -1]",33.9,1.153125,10,"[12, 13, 10, 11, 17, 16, 15, 14, 5, 9]","[4052, 4676, 5136, 5652, 6103, 6844, 7415, 7799, 12224, 12787]","[1, 5, 9, 16]","[31092, 35693, 36696]"
2827,264,0.01,objectLevel,full,11,9,"[-1, -1, -1]",36.91,0.6454999999999999,9,"[3, 12, 13, 10, 11, 17, 16, 15, 14]","[11162, 12875, 13653, 14609, 15141, 15841, 16391, 17055, 17699]","[1, 3, 7, 12]","[26692, 31621, 34081]"
2828,264,0.01,objectLevel,full,12,5,"[-1, -1, -1]",33.9,1.0633333333333332,10,"[12, 13, 10, 11, 17, 16, 15, 14, 4, 8]","[2392, 2822, 3337, 3822, 4309, 4782, 5229, 5618, 6946, 7344]","[1, 4, 8, 14]","[10866, 16217, 18214]"
2829,266,0.01,objectLevel,full,1,3,"[3, -1, -1]",26.92,1.9200000000000002,8,"[12, 13, 10, 11, 15, 14, 4, 8]","[6619, 8292, 9928, 10897, 12181, 13248, 16599, 17833]","[1, 4, 8, 15]","[21832, 29489, 31061]"
2830,266,0.01,objectLevel,full,2,7,"[37, -1, -1]",8.93,0.3728125,7,"[2, 5, 4, 3, 10, 11, 6]","[1857, 2875, 3864, 4629, 45749, 46619, 47884]","[1, 2, 6, 10]","[6307, 49447, 51629]"
2831,266,0.01,objectLevel,full,3,1,"[-1, -1, -1]",45.9,1.9966666666666666,10,"[4, 2, 5, 3, 7, 9, 17, 16, 12, 13]","[872, 2450, 3086, 3841, 4857, 6142, 8109, 8992, 10305, 11147]","[1, 5, 9, 16]","[13108, 15332, 17138]"
2832,266,0.01,objectLevel,full,4,10,"[-1, -1, -1]",21.87,0.7839393939393939,13,"[5, 4, 3, 2, 6, 8, 7, 10, 11, 12, 13, 14, 15]","[2238, 3149, 3893, 5744, 7234, 9368, 10465, 13159, 14256, 15657, 16479, 19105, 20113]","[1, 2, 6, 10]","[25141, 27131, 28846]"
2833,266,0.01,objectLevel,full,5,11,"[-1, -1, -1]",37.94,1.123125,6,"[2, 5, 3, 4, 6, 11]","[4353, 5607, 8291, 9006, 11425, 12257]","[1, 2, 6, 11]","[14371, 16303, 17904]"
2834,266,0.01,objectLevel,full,6,6,"[-1, -1, -1]",37.85,1.9452380952380952,15,"[2, 5, 9, 16, 17, 4, 8, 3, 7, 13, 12, 14, 15, 11, 6]","[960, 1969, 4163, 5367, 6396, 7688, 8610, 9794, 10716, 11754, 12714, 14349, 15427, 17858, 19002]","[1, 2, 6, 11]","[20914, 23029, 24118]"
2835,266,0.01,objectLevel,full,7,5,"[-1, -1, -1]",33.92,1.064,8,"[2, 6, 11, 10, 4, 8, 15, 14]","[1914, 2904, 3726, 4862, 6547, 7467, 8370, 9163]","[1, 4, 8, 14]","[10199, 11928, 13484]"
2836,266,0.01,objectLevel,full,8,8,"[-1, -1, -1]",40.95,1.1316666666666668,5,"[4, 3, 7, 13, 12]","[1806, 3117, 4792, 5654, 7711]","[1, 3, 7, 12]","[9987, 11831, 13493]"
2837,266,0.01,objectLevel,full,9,2,"[-1, -1, -1]",33.89,1.7445,11,"[3, 4, 5, 2, 9, 8, 14, 15, 6, 11, 10]","[2296, 3079, 3833, 4578, 7202, 9181, 10317, 11258, 13688, 14597, 15597]","[1, 2, 6, 10]","[16822, 19019, 19952]"
2838,266,0.01,objectLevel,full,10,9,"[-1, -1, -1]",36.9,0.6449999999999999,10,"[5, 3, 2, 7, 12, 13, 4, 8, 15, 14]","[1720, 2612, 3394, 4266, 5099, 6313, 8243, 9330, 10691, 11857]","[1, 3, 7, 12]","[16471, 18454, 19376]"
2839,266,0.01,objectLevel,full,11,4,"[-1, -1, -1]",41.9,1.0966666666666667,10,"[4, 8, 15, 14, 2, 5, 3, 9, 17, 16]","[7518, 10180, 10937, 11654, 12887, 13604, 14974, 16051, 16865, 17737]","[1, 5, 9, 17]","[18721, 20598, 21337]"
2840,266,0.01,objectLevel,full,12,0,"[-1, -1, -1]",39.87,2.4927777777777775,13,"[5, 4, 9, 17, 16, 3, 7, 12, 13, 2, 8, 15, 14]","[1688, 2608, 3911, 4900, 6262, 8085, 9523, 10454, 11346, 12472, 13872, 14626, 15568]","[1, 4, 8, 14]","[17925, 19860, 21107]"
2841,267,2.5,featureBased,full,1,10,"[18, 0, 0]",4.5,0.04054054054054054,3,"[2, 6, 11]","[11434, 14096, 17768]","[1, 3, 7, 12]","[30162, 55571, 60531]"
2842,267,2.5,featureBased,full,2,1,"[0, 0, 0]",-14.0,0.3176470588235294,0,[],[],"[1, 4, 8, 14]","[3115, 5558, 9477]"
2843,267,2.5,featureBased,full,3,0,"[15, 0, 0]",0.0,-0.058823529411764705,4,"[12, 15, 11, 16]","[2985, 7540, 10946, 13298]","[1, 5, 9, 17]","[18063, 39722, 41437]"
2844,267,2.5,featureBased,full,4,3,"[7, 0, 0]",-2.0,0.17391304347826086,2,"[7, 16]","[2336, 4013]","[1, 2, 6, 11]","[5954, 56617, 61358]"
2845,267,2.5,featureBased,full,5,9,"[4, 0, 0]",22.5,0.5375,1,[14],[3984],"[1, 4, 8, 14]","[5339, 69060, 70374]"
2846,267,2.5,featureBased,full,6,11,"[0, 0, 0]",34.0,0.5510204081632653,0,[],[],"[1, 5, 9, 17]","[4349, 6912, 9562]"
2847,267,2.5,featureBased,full,7,6,"[0, 0, 0]",18.0,0.2830188679245283,0,[],[],"[1, 3, 7, 13]","[1435, 3902, 6079]"
2848,267,2.5,featureBased,full,8,8,"[0, 0, 0]",35.0,0.6590909090909091,0,[],[],"[1, 2, 6, 11]","[973, 3535, 4937]"
2849,267,2.5,featureBased,full,9,5,"[0, 0, 0]",12.0,0.4897959183673469,0,[],[],"[1, 4, 8, 14]","[1283, 3864, 5093]"
2850,267,2.5,featureBased,full,10,7,"[4, 0, 1]",26.5,0.49166666666666664,1,[16],[871],"[1, 5, 9, 16]","[2132, 11196, 12773]"
2851,267,2.5,featureBased,full,11,2,"[4, 0, 0]",1.5,0.47580645161290325,1,[11],[2013],"[1, 3, 7, 13]","[3470, 11671, 13197]"
2852,267,2.5,featureBased,full,12,4,"[4, 3, 1]",25.0,0.5526315789473685,2,"[16, 14]","[2439, 14041]","[1, 5, 9, 16]","[3757, 19955, 26115]"
2853,268,2.5,none,none,1,8,"[15, 0, 3]",22.0,0.36363636363636365,0,[],[],"[1, 2, 6, 10]","[8871, 30067, 32434]"
2854,268,2.5,none,none,2,6,"[15, 0, 3]",17.0,0.2641509433962264,0,[],[],"[1, 3, 7, 12]","[1909, 21354, 23918]"
2855,268,2.5,none,none,3,0,"[15, 0, 3]",-2.0,-0.09803921568627451,0,[],[],"[1, 4, 8, 15]","[1695, 21626, 23046]"
2856,268,2.5,none,none,4,5,"[15, 0, 3]",25.0,0.7551020408163265,0,[],[],"[1, 3, 7, 12]","[513, 23758, 25616]"
2857,268,2.5,none,none,5,7,"[15, 0, 3]",27.0,0.5,0,[],[],"[1, 3, 7, 13]","[427, 32920, 34287]"
2858,268,2.5,none,none,6,10,"[15, 0, 3]",29.0,0.7027027027027027,0,[],[],"[1, 5, 9, 17]","[494, 18400, 19485]"
2859,268,2.5,none,none,7,3,"[15, 0, 3]",-20.0,-0.21739130434782608,0,[],[],"[1, 2, 6, 10]","[85, 17719, 18813]"
2860,268,2.5,none,none,8,11,"[15, 0, 3]",29.0,0.4489795918367347,0,[],[],"[1, 5, 9, 16]","[1036, 20598, 21919]"
2861,268,2.5,none,none,9,2,"[15, 0, 3]",-1.0,0.43548387096774194,0,[],[],"[1, 4, 8, 14]","[537, 20449, 29665]"
2862,268,2.5,none,none,10,9,"[15, 0, 3]",32.0,0.775,0,[],[],"[1, 2, 6, 11]","[424, 19529, 20612]"
2863,268,2.5,none,none,11,1,"[15, 0, 3]",7.0,0.5647058823529412,0,[],[],"[1, 3, 7, 13]","[400, 19217, 20303]"
2864,268,2.5,none,none,12,4,"[15, 0, 3]",32.0,0.7368421052631579,0,[],[],"[1, 5, 9, 17]","[251, 18336, 19441]"
2865,269,1.0,objectLevel,full,1,0,"[-1, -1, -1]",49.0,1.2142857142857142,5,"[2, 4, 8, 15, 14]","[4615, 9573, 18730, 21682, 23568]","[1, 4, 8, 14]","[33270, 34885, 36704]"
2866,269,1.0,objectLevel,full,2,4,"[-1, -1, -1]",34.0,0.8,8,"[2, 4, 5, 3, 8, 9, 17, 16]","[4172, 6340, 9682, 11215, 15944, 18572, 20334, 21867]","[1, 5, 9, 17]","[26117, 27559, 29021]"
2867,269,1.0,objectLevel,full,3,3,"[-1, -1, -1]",26.0,0.7575757575757576,10,"[3, 5, 4, 2, 7, 8, 9, 6, 11, 10]","[2365, 3997, 5372, 6672, 9045, 11635, 13294, 14576, 16596, 17859]","[1, 2, 6, 10]","[22936, 24467, 26397]"
2868,269,1.0,objectLevel,full,4,8,"[8, -1, -1]",34.0,0.7666666666666667,4,"[3, 7, 13, 12]","[3240, 4445, 6605, 8021]","[1, 3, 7, 12]","[13208, 27773, 29576]"
2869,269,1.0,objectLevel,full,5,7,"[-1, -1, -1]",43.0,1.2903225806451613,14,"[2, 6, 3, 7, 4, 5, 12, 13, 10, 11, 9, 8, 14, 15]","[3142, 7275, 9232, 10741, 12478, 14725, 17433, 18835, 21309, 22145, 25505, 26520, 27765, 29432]","[1, 4, 8, 14]","[33148, 34590, 37368]"
2870,269,1.0,objectLevel,full,6,9,"[-1, -1, -1]",34.0,0.9090909090909091,7,"[7, 8, 4, 5, 2, 14, 15]","[5649, 8093, 10109, 14877, 15972, 17017, 17945]","[1, 4, 8, 15]","[20968, 22602, 24016]"
2871,269,1.0,objectLevel,full,7,2,"[-1, -1, -1]",26.0,0.7241379310344828,8,"[6, 9, 8, 7, 4, 2, 10, 11]","[1844, 3292, 4363, 5451, 8331, 9334, 10311, 11211]","[1, 2, 6, 10]","[14001, 15564, 17374]"
2872,269,1.0,objectLevel,full,8,11,"[1, -1, -1]",43.0,1.1612903225806452,10,"[9, 8, 4, 3, 7, 13, 12, 5, 17, 16]","[4137, 6707, 9418, 10715, 12037, 13236, 14324, 17987, 19951, 28286]","[1, 5, 9, 16]","[23001, 29985, 31805]"
2873,269,1.0,objectLevel,full,9,6,"[-1, -1, -1]",46.0,1.2580645161290323,10,"[6, 7, 8, 9, 2, 3, 13, 12, 10, 11]","[2985, 4824, 5785, 6796, 9458, 11226, 13794, 14874, 15914, 16658]","[1, 2, 6, 11]","[21558, 23056, 24506]"
2874,269,1.0,objectLevel,full,10,10,"[-1, -1, -1]",29.0,1.3181818181818181,11,"[8, 7, 6, 9, 3, 13, 12, 5, 2, 4, 14]","[3036, 4827, 7355, 8529, 11089, 12999, 13923, 15135, 16483, 20075, 21389]","[1, 3, 7, 12]","[26343, 29091, 30474]"
2875,269,1.0,objectLevel,full,11,1,"[-1, -1, -1]",33.0,0.6976744186046512,11,"[6, 9, 7, 8, 3, 12, 13, 5, 17, 16, 2]","[2490, 6598, 8289, 10323, 13689, 14785, 16122, 19607, 22483, 23575, 29227]","[1, 3, 7, 12]","[30993, 32451, 33896]"
2876,269,1.0,objectLevel,full,12,5,"[-1, -1, -1]",30.0,0.8709677419354839,7,"[7, 8, 9, 6, 2, 11, 10]","[2956, 4184, 5272, 6187, 7479, 8521, 9374]","[1, 2, 6, 10]","[11953, 14020, 15902]"
2877,270,0.01,objectLevel,full,1,10,"[-1, -1, -1]",21.84,0.7830303030303031,16,"[4, 8, 15, 14, 3, 7, 12, 13, 10, 6, 11, 2, 5, 9, 16, 17]","[11620, 14250, 16004, 17330, 20110, 20696, 21477, 22170, 26031, 26971, 27661, 29361, 30767, 31638, 33401, 34494]","[1, 2, 6, 10]","[51087, 53203, 55312]"
2878,270,0.01,objectLevel,full,2,4,"[-1, -1, -1]",41.84,1.0946666666666667,16,"[3, 7, 12, 13, 2, 6, 10, 11, 5, 9, 16, 17, 4, 8, 15, 14]","[3916, 5057, 5712, 6285, 7104, 8034, 8818, 9543, 10593, 11363, 12320, 13129, 14509, 15220, 15874, 16510]","[1, 5, 9, 17]","[32778, 34286, 35377]"
2879,270,0.01,objectLevel,full,3,7,"[-1, -1, -1]",33.84,1.15125,16,"[5, 9, 17, 16, 11, 6, 10, 2, 3, 7, 13, 12, 4, 8, 14, 15]","[4008, 4827, 5564, 9826, 11852, 12342, 12952, 13595, 14751, 15141, 15767, 16301, 21299, 22032, 22539, 23158]","[1, 5, 9, 17]","[32424, 34031, 35857]"
2880,270,0.01,objectLevel,full,4,1,"[-1, -1, -1]",45.84,1.9946666666666668,16,"[5, 9, 17, 16, 2, 6, 3, 4, 7, 13, 12, 10, 11, 8, 14, 15]","[1438, 2148, 2848, 3578, 9285, 9958, 11831, 12611, 15072, 17179, 18129, 20378, 21041, 22698, 23264, 23784]","[1, 5, 9, 16]","[25573, 27307, 28689]"
2881,270,0.01,objectLevel,full,5,8,"[-1, -1, -1]",40.84,1.1280000000000001,16,"[5, 3, 2, 4, 9, 17, 16, 7, 13, 12, 8, 14, 15, 6, 10, 11]","[2344, 4055, 4773, 5383, 6639, 7808, 8958, 10081, 10894, 12120, 16712, 17395, 18095, 20108, 20720, 21316]","[1, 3, 7, 12]","[50178, 51869, 52503]"
