,pid,info_cost,PR_type,message,trial_index,trial_i,score,relative_score,n_click,early_click
419,46,2.5,0,0,4,6,9.0,0.5714285714285714,2,0.0
420,46,2.5,0,0,5,11,29.0,0.84375,2,0.0
421,46,2.5,0,0,6,10,-4.0,0.0,0,0.0
422,46,2.5,0,0,7,7,24.0,0.84375,2,0.0
423,46,2.5,0,0,8,5,32.0,1.0,0,0.0
424,46,2.5,0,0,9,9,39.0,0.75,2,0.0
425,46,2.5,0,0,10,2,0.0,0.05,0,0.0
426,46,2.5,0,0,11,3,3.0,1.0,0,0.0
427,46,2.5,0,0,12,8,26.0,0.6333333333333333,0,0.0
428,48,2.5,0,0,1,8,7.0,0.0,0,0.0
429,48,2.5,0,0,2,11,20.0,0.5625,0,0.0
430,48,2.5,0,0,3,5,27.0,0.8333333333333334,0,0.0
431,48,2.5,0,0,4,7,9.0,0.375,0,0.0
432,48,2.5,0,0,5,9,35.0,0.55,0,0.0
433,48,2.5,0,0,6,1,8.0,0.7333333333333333,0,0.0
434,48,2.5,0,0,7,0,3.0,0.4444444444444444,0,0.0
435,48,2.5,0,0,8,10,29.0,1.0,0,0.0
436,48,2.5,0,0,9,4,9.0,0.0,0,0.0
437,48,2.5,0,0,10,6,18.0,1.0,0,0.0
438,48,2.5,0,0,11,3,-20.0,0.11538461538461539,0,0.0
439,48,2.5,0,0,12,2,5.0,0.3,0,0.0
440,49,0.01,1,1,1,5,6.96,0.12774193548387097,4,0.0
441,49,0.01,1,1,2,11,37.9,0.996774193548387,10,10.0
442,49,0.01,1,1,3,4,41.87,0.9967499999999999,13,13.0
443,49,0.01,1,1,4,10,21.87,0.9940909090909091,13,13.0
444,49,0.01,1,1,5,9,28.87,0.7536363636363637,13,13.0
445,49,0.01,1,1,6,1,45.87,0.9969767441860464,13,13.0
446,49,0.01,1,1,7,0,39.87,0.9969047619047618,13,13.0
447,49,0.01,1,1,8,8,40.87,0.9956666666666666,13,13.0
448,49,0.01,1,1,9,2,33.87,0.9955172413793103,13,13.0
449,49,0.01,1,1,10,7,33.87,0.9958064516129032,13,13.0
450,49,0.01,1,1,11,3,33.87,0.996060606060606,13,13.0
451,49,0.01,1,1,12,6,37.84,0.9948387096774195,16,16.0
452,50,2.5,1,1,1,3,-9.0,0.5384615384615384,2,2.0
453,50,2.5,1,1,2,5,23.5,0.7166666666666667,3,3.0
454,50,2.5,1,1,3,9,19.0,-0.25,2,1.0
455,50,2.5,1,1,4,10,16.5,0.6212121212121212,5,4.0
456,50,2.5,1,1,5,0,-12.0,-0.3888888888888889,6,4.0
457,50,2.5,1,1,6,1,4.5,0.6166666666666667,1,0.0
458,50,2.5,1,1,7,6,-1.0,0.09523809523809523,2,1.0
459,50,2.5,1,1,8,11,29.0,0.84375,2,1.0
460,50,2.5,1,1,9,2,6.0,0.35,4,3.0
461,50,2.5,1,1,10,8,32.0,0.8333333333333334,2,2.0
462,50,2.5,1,1,11,4,20.0,0.36666666666666664,4,3.0
463,50,2.5,1,1,12,7,13.5,0.515625,3,3.0
464,51,2.5,0,0,1,5,24.5,0.75,3,3.0
465,51,2.5,0,0,2,0,-19.5,-0.8055555555555556,13,13.0
466,51,2.5,0,0,3,10,7.0,0.3333333333333333,6,6.0
467,51,2.5,0,0,4,6,-6.0,-0.14285714285714285,8,8.0
468,51,2.5,0,0,5,3,-37.0,-0.5384615384615384,16,16.0
469,51,2.5,0,0,6,9,18.5,-0.275,3,3.0
470,51,2.5,0,0,7,1,5.5,0.65,3,3.0
471,51,2.5,0,0,8,2,8.5,0.475,3,3.0
472,51,2.5,0,0,9,11,16.5,0.453125,7,7.0
473,51,2.5,0,0,10,8,25.0,0.6,4,4.0
474,51,2.5,0,0,11,4,13.0,0.13333333333333333,4,4.0
475,51,2.5,0,0,12,7,11.0,0.4375,4,4.0
476,52,0.01,0,0,1,3,6.0,0.15151515151515152,0,0.0
477,52,0.01,0,0,2,9,7.0,0.09090909090909091,0,0.0
478,52,0.01,0,0,3,11,25.0,0.5806451612903226,0,0.0
479,52,0.01,0,0,4,7,19.0,0.5161290322580645,0,0.0
480,52,0.01,0,0,5,8,13.0,0.06666666666666667,0,0.0
481,52,0.01,0,0,6,10,4.0,0.18181818181818182,0,0.0
482,52,0.01,0,0,7,2,14.0,0.3103448275862069,0,0.0
483,52,0.01,0,0,8,1,21.98,0.4413953488372093,2,0.0
484,52,0.01,0,0,9,0,10.94,0.3080952380952381,6,4.0
485,52,0.01,0,0,10,5,2.98,-0.0006451612903225812,2,0.0
486,52,0.01,0,0,11,4,13.0,0.275,0,0.0
487,52,0.01,0,0,12,6,10.0,0.0967741935483871,0,0.0
488,53,1.0,0,0,1,5,-8.0,0.08163265306122448,0,0.0
489,53,1.0,0,0,2,9,20.0,0.475,2,0.0
490,53,1.0,0,0,3,2,-5.0,0.3709677419354839,6,4.0
491,53,1.0,0,0,4,10,37.0,0.918918918918919,3,1.0
492,53,1.0,0,0,5,3,-2.0,0.17391304347826086,6,4.0
493,53,1.0,0,0,6,1,40.0,0.9529411764705882,4,2.0
494,53,1.0,0,0,7,8,9.0,0.06818181818181818,3,1.0
495,53,1.0,0,0,8,4,0.0,-0.10526315789473684,6,4.0
496,53,1.0,0,0,9,0,18.0,0.29411764705882354,3,1.0
497,53,1.0,0,0,10,6,11.0,0.1509433962264151,6,4.0
498,53,1.0,0,0,11,11,52.0,0.9183673469387755,4,2.0
499,53,1.0,0,0,12,7,28.0,0.5166666666666667,6,4.0
500,54,1.0,0,0,1,7,26.0,0.48333333333333334,8,8.0
501,54,1.0,0,0,2,9,25.0,0.6,16,16.0
502,54,1.0,0,0,3,5,21.0,0.673469387755102,16,16.0
503,54,1.0,0,0,4,3,20.0,0.6521739130434783,16,16.0
504,54,1.0,0,0,5,10,24.0,0.5675675675675675,4,3.0
505,54,1.0,0,0,6,0,38.0,0.6862745098039216,16,16.0
506,54,1.0,0,0,7,11,45.0,0.7755102040816326,3,3.0
507,54,1.0,0,0,8,4,26.0,0.5789473684210527,16,16.0
508,54,1.0,0,0,9,2,18.0,0.7419354838709677,16,16.0
509,54,1.0,0,0,10,1,28.0,0.8117647058823529,16,16.0
510,54,1.0,0,0,11,6,48.0,0.8490566037735849,8,8.0
511,54,1.0,0,0,12,8,34.0,0.6363636363636364,16,16.0
512,55,2.5,1,1,1,3,-30.0,-0.2692307692307692,8,8.0
513,55,2.5,1,1,2,10,12.0,0.48484848484848486,4,4.0
514,55,2.5,1,1,3,2,-2.5,-0.075,3,2.0
515,55,2.5,1,1,4,5,5.5,0.11666666666666667,1,0.0
516,55,2.5,1,1,5,1,7.0,0.7,0,0.0
517,55,2.5,1,1,6,7,18.5,0.671875,1,0.0
518,55,2.5,1,1,7,9,39.0,0.75,2,0.0
519,55,2.5,1,1,8,0,7.5,0.6944444444444444,1,0.0
520,55,2.5,1,1,9,6,7.0,0.47619047619047616,2,0.0
521,55,2.5,1,1,10,11,34.0,1.0,0,0.0
522,55,2.5,1,1,11,8,23.5,0.55,1,0.0
523,55,2.5,1,1,12,4,24.5,0.5166666666666667,1,0.0
524,56,1.0,0,0,1,5,32.0,0.8979591836734694,5,5.0
525,56,1.0,0,0,2,10,33.0,0.8108108108108109,7,7.0
526,56,1.0,0,0,3,9,34.0,0.825,7,7.0
527,56,1.0,0,0,4,4,37.0,0.868421052631579,5,5.0
528,56,1.0,0,0,5,7,48.0,0.85,9,9.0
529,56,1.0,0,0,6,11,44.0,0.7551020408163265,9,9.0
530,56,1.0,0,0,7,6,41.0,0.7169811320754716,15,15.0
531,56,1.0,0,0,8,1,33.0,0.8705882352941177,11,11.0
532,56,1.0,0,0,9,3,23.0,0.717391304347826,13,13.0
533,56,1.0,0,0,10,0,41.0,0.7450980392156863,13,13.0
534,56,1.0,0,0,11,2,18.0,0.7419354838709677,16,16.0
535,56,1.0,0,0,12,8,46.0,0.9090909090909091,4,4.0
536,57,0.01,1,1,1,0,39.84,0.9961904761904763,16,16.0
537,57,0.01,1,1,2,4,41.84,0.9960000000000001,16,16.0
538,57,0.01,1,1,3,3,26.86,0.7836363636363636,14,14.0
539,57,0.01,1,1,4,2,33.84,0.9944827586206898,16,16.0
540,57,0.01,1,1,5,9,36.84,0.9951515151515152,16,16.0
541,57,0.01,1,1,6,6,37.84,0.9948387096774195,16,16.0
542,57,0.01,1,1,7,7,33.84,0.9948387096774195,16,16.0
543,57,0.01,1,1,8,11,37.84,0.9948387096774195,16,16.0
544,57,0.01,1,1,9,8,40.84,0.9946666666666668,16,16.0
545,57,0.01,1,1,10,1,45.84,0.996279069767442,16,16.0
546,57,0.01,1,1,11,5,33.84,0.9948387096774195,16,16.0
547,57,0.01,1,1,12,10,21.84,0.9927272727272727,16,16.0
552,59,1.0,0,0,1,1,25.0,0.7764705882352941,0,0.0
553,59,1.0,0,0,2,0,9.0,0.11764705882352941,0,0.0
554,59,1.0,0,0,3,4,18.0,0.3684210526315789,1,1.0
555,59,1.0,0,0,4,8,37.0,0.7045454545454546,1,1.0
556,59,1.0,0,0,5,9,21.0,0.5,1,1.0
557,59,1.0,0,0,6,11,47.0,0.8163265306122449,1,1.0
558,59,1.0,0,0,7,7,56.0,0.9833333333333333,1,1.0
559,59,1.0,0,0,8,3,0.0,0.21739130434782608,1,1.0
560,59,1.0,0,0,9,2,33.0,0.9838709677419355,1,1.0
561,59,1.0,0,0,10,10,19.0,0.43243243243243246,2,2.0
562,59,1.0,0,0,11,6,10.0,0.1320754716981132,7,7.0
563,59,1.0,0,0,12,5,33.0,0.9183673469387755,4,4.0
564,60,2.5,0,0,1,0,-10.0,-0.2777777777777778,8,8.0
565,60,2.5,0,0,2,1,-3.5,0.35,5,4.0
566,60,2.5,0,0,3,9,18.5,-0.275,3,3.0
567,60,2.5,0,0,4,4,24.0,0.5,6,6.0
568,60,2.5,0,0,5,6,14.5,0.8333333333333334,1,1.0
569,60,2.5,0,0,6,3,-7.0,0.6153846153846154,4,4.0
570,60,2.5,0,0,7,2,-11.5,-0.525,11,11.0
571,60,2.5,0,0,8,11,25.5,0.734375,1,1.0
572,60,2.5,0,0,9,5,26.5,0.8166666666666667,1,1.0
573,60,2.5,0,0,10,10,9.5,0.4090909090909091,1,1.0
574,60,2.5,0,0,11,8,32.0,0.8333333333333334,2,2.0
575,60,2.5,0,0,12,7,11.0,0.4375,4,4.0
576,61,0.01,0,0,1,10,21.98,0.9990909090909091,2,1.0
577,61,0.01,0,0,2,1,21.94,0.4404651162790698,6,4.0
578,61,0.01,0,0,3,5,33.84,0.9948387096774195,16,16.0
579,61,0.01,0,0,4,4,41.87,0.9967499999999999,13,13.0
580,61,0.01,0,0,5,3,33.88,0.9963636363636365,12,12.0
581,61,0.01,0,0,6,0,39.87,0.9969047619047618,13,13.0
582,61,0.01,0,0,7,7,33.87,0.9958064516129032,13,13.0
583,61,0.01,0,0,8,8,40.84,0.9946666666666668,16,16.0
584,61,0.01,0,0,9,2,33.89,0.9962068965517241,11,11.0
585,61,0.01,0,0,10,9,36.9,0.996969696969697,10,10.0
586,61,0.01,0,0,11,6,37.84,0.9948387096774195,16,16.0
587,61,0.01,0,0,12,11,37.89,0.9964516129032258,11,11.0
588,62,1.0,1,1,1,6,51.0,0.9056603773584906,5,5.0
589,62,1.0,1,1,2,5,28.0,0.8163265306122449,9,9.0
590,62,1.0,1,1,3,0,42.0,0.7647058823529411,12,12.0
591,62,1.0,1,1,4,8,34.0,0.6363636363636364,16,16.0
592,62,1.0,1,1,5,11,44.0,0.7551020408163265,12,12.0
593,62,1.0,1,1,6,9,31.0,0.75,10,10.0
594,62,1.0,1,1,7,3,21.0,0.6739130434782609,15,15.0
595,62,1.0,1,1,8,10,30.0,0.7297297297297297,10,10.0
596,62,1.0,1,1,9,4,29.0,0.6578947368421053,13,13.0
597,62,1.0,1,1,10,7,47.0,0.8333333333333334,10,10.0
598,62,1.0,1,1,11,2,18.0,0.7419354838709677,16,16.0
599,62,1.0,1,1,12,1,34.0,0.8823529411764706,10,10.0
600,63,1.0,1,1,1,11,52.0,0.9183673469387755,4,1.0
601,63,1.0,1,1,2,9,35.0,0.85,6,3.0
602,63,1.0,1,1,3,6,10.0,0.1320754716981132,7,4.0
603,63,1.0,1,1,4,8,41.0,0.7954545454545454,9,9.0
604,63,1.0,1,1,5,5,27.0,0.7959183673469388,10,10.0
605,63,1.0,1,1,6,7,43.0,0.7666666666666667,14,14.0
606,63,1.0,1,1,7,3,25.0,0.7608695652173914,11,11.0
607,63,1.0,1,1,8,2,24.0,0.8387096774193549,10,10.0
608,63,1.0,1,1,9,1,35.0,0.8941176470588236,9,9.0
609,63,1.0,1,1,10,0,47.0,0.8627450980392157,7,7.0
610,63,1.0,1,1,11,4,30.0,0.6842105263157895,12,12.0
611,63,1.0,1,1,12,10,30.0,0.7297297297297297,10,10.0
612,64,2.5,0,0,1,5,-8.0,-0.3333333333333333,16,16.0
613,64,2.5,0,0,2,6,4.0,0.3333333333333333,0,0.0
614,64,2.5,0,0,3,2,2.5,0.175,1,1.0
615,64,2.5,0,0,4,3,-20.0,0.11538461538461539,0,0.0
616,64,2.5,0,0,5,1,8.0,0.7333333333333333,0,0.0
617,64,2.5,0,0,6,7,21.0,0.75,0,0.0
618,64,2.5,0,0,7,8,21.0,0.4666666666666667,0,0.0
619,64,2.5,0,0,8,11,34.0,1.0,0,0.0
620,64,2.5,0,0,9,9,32.0,0.4,0,0.0
621,64,2.5,0,0,10,10,12.0,0.48484848484848486,0,0.0
622,64,2.5,0,0,11,4,9.0,0.0,0,0.0
623,64,2.5,0,0,12,0,10.0,0.8333333333333334,0,0.0
624,65,1.0,1,1,1,8,30.0,0.5454545454545454,8,8.0
625,65,1.0,1,1,2,3,28.0,0.8260869565217391,8,8.0
626,65,1.0,1,1,3,6,47.0,0.8301886792452831,9,9.0
627,65,1.0,1,1,4,2,26.0,0.8709677419354839,8,8.0
628,65,1.0,1,1,5,4,32.0,0.7368421052631579,10,10.0
629,65,1.0,1,1,6,10,20.0,0.4594594594594595,8,8.0
630,65,1.0,1,1,7,7,26.0,0.48333333333333334,8,8.0
631,65,1.0,1,1,8,11,46.0,0.7959183673469388,10,10.0
632,65,1.0,1,1,9,0,46.0,0.8431372549019608,8,8.0
633,65,1.0,1,1,10,9,32.0,0.775,9,9.0
634,65,1.0,1,1,11,5,26.0,0.7755102040816326,11,11.0
635,65,1.0,1,1,12,1,34.0,0.8823529411764706,10,10.0
636,67,2.5,0,0,1,3,-4.0,0.7307692307692307,0,0.0
637,67,2.5,0,0,2,11,2.0,0.0,0,0.0
638,67,2.5,0,0,3,2,-2.5,-0.075,1,1.0
639,67,2.5,0,0,4,8,29.5,0.75,3,2.0
640,67,2.5,0,0,5,0,-11.5,-0.3611111111111111,5,4.0
641,67,2.5,0,0,6,6,6.5,0.4523809523809524,3,2.0
642,67,2.5,0,0,7,4,14.5,0.18333333333333332,7,5.0
643,67,2.5,0,0,8,9,31.0,0.35,4,3.0
644,67,2.5,0,0,9,5,12.0,0.3333333333333333,6,5.0
645,67,2.5,0,0,10,1,-27.0,-0.43333333333333335,16,16.0
646,67,2.5,0,0,11,7,11.5,0.453125,7,6.0
647,67,2.5,0,0,12,10,14.0,0.5454545454545454,6,6.0
648,69,1.0,1,1,1,0,47.0,0.8627450980392157,7,7.0
649,69,1.0,1,1,2,5,29.0,0.8367346938775511,8,8.0
650,69,1.0,1,1,3,3,26.0,0.782608695652174,10,10.0
651,69,1.0,1,1,4,11,40.0,0.673469387755102,16,16.0
652,69,1.0,1,1,5,1,34.0,0.8823529411764706,10,10.0
653,69,1.0,1,1,6,4,33.0,0.7631578947368421,9,9.0
654,69,1.0,1,1,7,2,26.0,0.8709677419354839,8,8.0
655,69,1.0,1,1,8,10,28.0,0.6756756756756757,12,12.0
656,69,1.0,1,1,9,6,49.0,0.8679245283018868,7,7.0
657,69,1.0,1,1,10,7,50.0,0.8833333333333333,7,7.0
658,69,1.0,1,1,11,8,43.0,0.8409090909090909,7,7.0
659,69,1.0,1,1,12,9,31.0,0.75,10,10.0
660,70,0.01,1,1,1,9,16.97,0.393030303030303,3,0.0
661,70,0.01,1,1,2,0,39.84,0.9961904761904763,16,16.0
662,70,0.01,1,1,3,6,37.86,0.9954838709677419,14,14.0
663,70,0.01,1,1,4,8,40.92,0.9973333333333334,8,8.0
664,70,0.01,1,1,5,10,18.87,0.8577272727272728,13,13.0
665,70,0.01,1,1,6,7,33.9,0.996774193548387,10,10.0
666,70,0.01,1,1,7,1,45.9,0.9976744186046511,10,10.0
667,70,0.01,1,1,8,3,33.9,0.996969696969697,10,10.0
668,70,0.01,1,1,9,11,37.88,0.9961290322580646,12,12.0
669,70,0.01,1,1,10,5,33.88,0.9961290322580646,12,12.0
670,70,0.01,1,1,11,4,41.86,0.9964999999999999,14,14.0
671,70,0.01,1,1,12,2,4.9,-0.0034482758620689533,10,10.0
672,71,1.0,0,0,1,7,-8.0,-0.08333333333333333,16,16.0
673,71,1.0,0,0,2,5,21.0,0.673469387755102,16,16.0
674,71,1.0,0,0,3,10,24.0,0.5675675675675675,16,16.0
675,71,1.0,0,0,4,3,20.0,0.6521739130434783,16,16.0
676,71,1.0,0,0,5,9,25.0,0.6,16,16.0
677,71,1.0,0,0,6,11,40.0,0.673469387755102,16,16.0
678,71,1.0,0,0,7,4,26.0,0.5789473684210527,16,16.0
679,71,1.0,0,0,8,8,34.0,0.6363636363636364,16,16.0
680,71,1.0,0,0,9,1,28.0,0.8117647058823529,16,16.0
681,71,1.0,0,0,10,6,40.0,0.6981132075471698,16,16.0
682,71,1.0,0,0,11,0,38.0,0.6862745098039216,16,16.0
683,71,1.0,0,0,12,2,18.0,0.7419354838709677,16,16.0
684,72,0.01,0,0,1,8,27.96,0.5653333333333334,4,4.0
685,72,0.01,0,0,2,10,18.88,0.8581818181818182,12,12.0
686,72,0.01,0,0,3,1,45.96,0.9990697674418605,4,4.0
687,72,0.01,0,0,4,2,33.89,0.9962068965517241,11,11.0
688,72,0.01,0,0,5,5,33.93,0.9977419354838709,7,7.0
689,72,0.01,0,0,6,0,39.88,0.9971428571428572,12,12.0
690,72,0.01,0,0,7,4,41.97,0.99925,3,3.0
691,72,0.01,0,0,8,9,28.94,0.7557575757575759,6,6.0
692,72,0.01,0,0,9,6,37.87,0.9958064516129032,13,13.0
693,72,0.01,0,0,10,7,33.84,0.9948387096774195,16,16.0
694,72,0.01,0,0,11,3,26.87,0.7839393939393939,13,13.0
695,72,0.01,0,0,12,11,37.97,0.9990322580645161,3,3.0
696,73,2.5,1,1,1,6,13.0,0.7619047619047619,2,2.0
697,73,2.5,1,1,2,1,3.0,0.5666666666666667,4,4.0
698,73,2.5,1,1,3,11,7.0,0.15625,0,0.0
699,73,2.5,1,1,4,0,10.0,0.8333333333333334,0,0.0
700,73,2.5,1,1,5,2,4.0,0.25,0,0.0
701,73,2.5,1,1,6,5,9.5,0.25,1,0.0
702,73,2.5,1,1,7,10,19.5,0.7121212121212122,1,0.0
703,73,2.5,1,1,8,9,21.5,-0.125,1,0.0
704,73,2.5,1,1,9,3,-2.5,0.7884615384615384,1,0.0
705,73,2.5,1,1,10,4,27.5,0.6166666666666667,1,0.0
706,73,2.5,1,1,11,7,18.5,0.671875,1,0.0
707,73,2.5,1,1,12,8,34.5,0.9166666666666666,1,0.0
708,74,0.01,1,1,1,3,26.92,0.7854545454545455,8,8.0
709,74,0.01,1,1,2,4,41.93,0.99825,7,7.0
710,74,0.01,1,1,3,10,21.88,0.9945454545454545,12,12.0
711,74,0.01,1,1,4,5,14.88,0.3832258064516129,12,12.0
712,74,0.01,1,1,5,0,39.86,0.9966666666666667,14,14.0
713,74,0.01,1,1,6,8,40.85,0.995,15,15.0
714,74,0.01,1,1,7,6,37.84,0.9948387096774195,16,16.0
715,74,0.01,1,1,8,2,33.84,0.9944827586206898,16,16.0
716,74,0.01,1,1,9,11,37.84,0.9948387096774195,16,16.0
717,74,0.01,1,1,10,9,36.84,0.9951515151515152,16,16.0
718,74,0.01,1,1,11,1,45.84,0.996279069767442,16,16.0
719,74,0.01,1,1,12,7,33.84,0.9948387096774195,16,16.0
720,75,2.5,0,0,1,2,16.0,0.85,0,0.0
721,75,2.5,0,0,2,3,-9.0,0.5384615384615384,0,0.0
722,75,2.5,0,0,3,0,10.0,0.8333333333333334,0,0.0
723,75,2.5,0,0,4,10,26.5,0.9242424242424242,1,0.0
724,75,2.5,0,0,5,6,15.5,0.8809523809523809,1,0.0
725,75,2.5,0,0,6,11,-0.5,-0.078125,1,0.0
726,75,2.5,0,0,7,8,34.5,0.9166666666666666,1,0.0
727,75,2.5,0,0,8,9,32.5,0.425,1,0.0
728,75,2.5,0,0,9,7,24.5,0.859375,1,0.0
729,75,2.5,0,0,10,4,29.5,0.6833333333333333,1,0.0
730,75,2.5,0,0,11,1,10.5,0.8166666666666667,1,0.0
731,75,2.5,0,0,12,5,24.5,0.75,1,0.0
732,76,2.5,0,0,1,7,26.5,0.921875,1,1.0
733,76,2.5,0,0,2,6,10.5,0.6428571428571429,3,0.0
734,76,2.5,0,0,3,0,-20.0,-0.8333333333333334,12,12.0
735,76,2.5,0,0,4,1,3.0,0.5666666666666667,2,2.0
736,76,2.5,0,0,5,9,27.5,0.175,3,3.0
737,76,2.5,0,0,6,10,2.0,0.18181818181818182,4,3.0
738,76,2.5,0,0,7,8,25.0,0.6,4,4.0
739,76,2.5,0,0,8,4,22.0,0.43333333333333335,4,3.0
740,76,2.5,0,0,9,2,-11.5,-0.525,11,11.0
741,76,2.5,0,0,10,3,-14.0,0.34615384615384615,4,3.0
742,76,2.5,0,0,11,5,22.0,0.6666666666666666,4,4.0
743,76,2.5,0,0,12,11,15.5,0.421875,5,4.0
744,77,0.01,0,0,1,5,33.84,0.9948387096774195,16,16.0
745,77,0.01,0,0,2,4,41.86,0.9964999999999999,14,14.0
746,77,0.01,0,0,3,9,36.87,0.996060606060606,13,13.0
747,77,0.01,0,0,4,6,37.88,0.9961290322580646,12,12.0
748,77,0.01,0,0,5,2,33.86,0.9951724137931034,14,14.0
749,77,0.01,0,0,6,10,21.86,0.9936363636363637,14,14.0
750,77,0.01,0,0,7,0,39.88,0.9971428571428572,12,12.0
751,77,0.01,0,0,8,11,37.84,0.9948387096774195,16,16.0
752,77,0.01,0,0,9,3,33.86,0.9957575757575757,14,14.0
753,77,0.01,0,0,10,7,33.88,0.9961290322580646,12,12.0
754,77,0.01,0,0,11,1,45.86,0.9967441860465116,14,14.0
755,77,0.01,0,0,12,8,40.87,0.9956666666666666,13,13.0
756,78,0.01,0,0,1,5,33.84,0.9948387096774195,16,16.0
757,78,0.01,0,0,2,4,22.96,0.524,4,4.0
758,78,0.01,0,0,3,2,33.9,0.996551724137931,10,10.0
759,78,0.01,0,0,4,1,45.87,0.9969767441860464,13,13.0
760,78,0.01,0,0,5,11,37.96,0.9987096774193549,4,4.0
761,78,0.01,0,0,6,0,39.88,0.9971428571428572,12,12.0
762,78,0.01,0,0,7,3,33.88,0.9963636363636365,12,12.0
763,78,0.01,0,0,8,7,33.93,0.9977419354838709,7,7.0
764,78,0.01,0,0,9,6,37.96,0.9987096774193549,4,4.0
765,78,0.01,0,0,10,9,30.96,0.816969696969697,4,4.0
766,78,0.01,0,0,11,10,21.84,0.9927272727272727,16,16.0
767,78,0.01,0,0,12,8,40.84,0.9946666666666668,16,16.0
768,81,0.01,1,1,1,4,16.95,0.37374999999999997,5,2.0
769,81,0.01,1,1,2,7,22.93,0.6429032258064517,7,4.0
770,81,0.01,1,1,3,6,37.84,0.9948387096774195,16,16.0
771,81,0.01,1,1,4,8,40.84,0.9946666666666668,16,16.0
772,81,0.01,1,1,5,10,21.84,0.9927272727272727,16,16.0
773,81,0.01,1,1,6,3,33.84,0.9951515151515152,16,16.0
774,81,0.01,1,1,7,9,36.84,0.9951515151515152,16,16.0
775,81,0.01,1,1,8,5,33.84,0.9948387096774195,16,16.0
776,81,0.01,1,1,9,2,33.84,0.9944827586206898,16,16.0
777,81,0.01,1,1,10,1,45.84,0.996279069767442,16,16.0
778,81,0.01,1,1,11,11,37.84,0.9948387096774195,16,16.0
779,81,0.01,1,1,12,0,39.84,0.9961904761904763,16,16.0
780,82,1.0,0,0,1,9,-4.0,-0.125,16,16.0
781,82,1.0,0,0,2,3,14.0,0.5217391304347826,0,0.0
782,82,1.0,0,0,3,1,25.0,0.7764705882352941,0,0.0
783,82,1.0,0,0,4,6,10.0,0.1320754716981132,0,0.0
784,82,1.0,0,0,5,7,49.0,0.8666666666666667,0,0.0
785,82,1.0,0,0,6,0,54.0,1.0,0,0.0
786,82,1.0,0,0,7,4,5.0,0.02631578947368421,0,0.0
787,82,1.0,0,0,8,10,27.0,0.6486486486486487,0,0.0
788,82,1.0,0,0,9,8,6.0,0.0,0,0.0
789,82,1.0,0,0,10,2,-8.0,0.3225806451612903,0,0.0
790,82,1.0,0,0,11,11,7.0,0.0,0,0.0
791,82,1.0,0,0,12,5,-12.0,0.0,0,0.0
792,83,0.01,1,1,1,6,12.93,0.19129032258064516,7,4.0
793,83,0.01,1,1,2,1,45.84,0.996279069767442,16,16.0
794,83,0.01,1,1,3,4,41.84,0.9960000000000001,16,16.0
795,83,0.01,1,1,4,3,33.84,0.9951515151515152,16,16.0
796,83,0.01,1,1,5,7,33.84,0.9948387096774195,16,16.0
797,83,0.01,1,1,6,9,36.84,0.9951515151515152,16,16.0
798,83,0.01,1,1,7,5,33.84,0.9948387096774195,16,16.0
799,83,0.01,1,1,8,11,37.84,0.9948387096774195,16,16.0
800,83,0.01,1,1,9,2,33.84,0.9944827586206898,16,16.0
801,83,0.01,1,1,10,10,21.84,0.9927272727272727,16,16.0
802,83,0.01,1,1,11,0,39.84,0.9961904761904763,16,16.0
803,83,0.01,1,1,12,8,40.84,0.9946666666666668,16,16.0
804,84,2.5,0,0,1,10,26.5,0.9242424242424242,1,1.0
805,84,2.5,0,0,2,1,16.0,1.0,0,0.0
806,84,2.5,0,0,3,4,30.0,0.7,0,0.0
807,84,2.5,0,0,4,11,4.0,0.0625,0,0.0
808,84,2.5,0,0,5,5,29.0,0.9,0,0.0
809,84,2.5,0,0,6,7,21.0,0.75,0,0.0
810,84,2.5,0,0,7,2,19.0,1.0,0,0.0
811,84,2.5,0,0,8,0,3.0,0.4444444444444444,0,0.0
812,84,2.5,0,0,9,8,21.0,0.4666666666666667,0,0.0
813,84,2.5,0,0,10,6,4.0,0.3333333333333333,0,0.0
814,84,2.5,0,0,11,3,0.0,0.8846153846153846,0,0.0
815,84,2.5,0,0,12,9,24.0,0.0,0,0.0
816,86,1.0,1,1,1,9,4.0,0.075,0,0.0
817,86,1.0,1,1,2,8,18.0,0.2727272727272727,9,2.0
818,86,1.0,1,1,3,6,4.0,0.018867924528301886,13,4.0
819,86,1.0,1,1,4,4,32.0,0.7368421052631579,10,8.0
820,86,1.0,1,1,5,3,27.0,0.8043478260869565,9,9.0
821,86,1.0,1,1,6,10,31.0,0.7567567567567568,9,7.0
822,86,1.0,1,1,7,5,25.0,0.7551020408163265,12,8.0
823,86,1.0,1,1,8,1,32.0,0.8588235294117647,12,12.0
824,86,1.0,1,1,9,7,39.0,0.7,10,9.0
825,86,1.0,1,1,10,2,25.0,0.8548387096774194,9,8.0
826,86,1.0,1,1,11,0,45.0,0.8235294117647058,9,8.0
827,86,1.0,1,1,12,11,46.0,0.7959183673469388,10,8.0
828,87,0.01,0,0,1,9,9.0,0.15151515151515152,0,0.0
829,87,0.01,0,0,2,10,19.0,0.8636363636363636,0,0.0
830,87,0.01,0,0,3,4,41.97,0.99925,3,0.0
831,87,0.01,0,0,4,0,14.96,0.40380952380952384,4,1.0
832,87,0.01,0,0,5,3,33.92,0.9975757575757577,8,8.0
