p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,"{""Q0"":""I really didn't have a plan."",""Q1"":""I didn't really learn any way to plan better. Thank you for the game."",""Q2"":""48"",""Q3"":""female""}",87304,,1057780,,,survey-text,,133
,,,,,,,,,,,,,,"{""Q0"":""I clicked on each circle to show the value of each move and added the total profit for the complete trip before I moved. "",""Q1"":""The only thing I learned, and maybe I missed it in the instructions is, that I could click on each circle even though I had no money to start. I messed up the first flight because I wasn't sure how I was supposed to afford the 0.10 per circle. I understood on the second when I just randomly started clicking. "",""Q2"":""34"",""Q3"":""Male""}",172959,,1174528,,,survey-text,,134
,,,,,,,,,,,,,,"{""Q0"":""I tapped, randomly, one of the closest four circles until it was a positive green number.  Then I hit one of the final destinations.  If I had what looked like a positive money route at that point, I would go that route.  If the two second selections were red and looked bad, then I went back to the spaces closest to the plans, and waited to get something positive, to make the route positive.  The only thing I would be missing was knowing the number that was in the middle of the two final destinations at the edge, but I didn't want to waste $1.75 too much."",""Q1"":""No.  I actually didn't.  In the first ten rounds, the only thing I was told was I should have \""gone up\"" or wherever, but since the numbers switch after each round, I didn't see the point in that \""feedback\"" - I just learned to try and guess well, and to hope the one square for which I did not know what the amount was, was not a large negative amount."",""Q2"":""44"",""Q3"":""Male""}",205654,,1315084,,,survey-text,,135
,,,,,,,,,,,,,,"{""Q0"":""I chose a random route"",""Q1"":""not really"",""Q2"":""31"",""Q3"":""male""}",22159,,1063041,,,survey-text,,136
,,,,,,,,,,,,,,"{""Q0"":""whichever route was best"",""Q1"":""no"",""Q2"":""23"",""Q3"":""female""}",18935,,1974468,,,survey-text,,137
,,,,,,,,,,,,,,"{""Q0"":""Selected a few to guess a better route"",""Q1"":""Don't move until I have a good idea I would be making money"",""Q2"":""41"",""Q3"":""Male""}",34237,,1231010,,,survey-text,,138
,,,,,,,,,,,,,,"{""Q0"":""I always looked at the first four and then made my decision from there"",""Q1"":""I shouldn't have always made all of the moves allowed"",""Q2"":""30"",""Q3"":""female""}",37762,,1075452,,,survey-text,,139
,,,,,,,,,,,,,,"{""Q0"":""It depends on what positive dollar amount  would lead me to an amount that is a least equal to a some what gain."",""Q1"":""Yes, take sometime to see what is in the end"",""Q2"":""33"",""Q3"":""female""}",96581,,1182690,,,survey-text,,140
,,,,,,,,,,,,,,"{""Q0"":""I just went to the highest numbers I saw"",""Q1"":""I just went to where I thought I could make the most profit."",""Q2"":""34"",""Q3"":""Female""}",19789,,1383431,,,survey-text,,141
,,,,,,,,,,,,,,"{""Q0"":""Try to find route that does not cost too much."",""Q1"":""I probably should have clicked less."",""Q2"":""44"",""Q3"":""male""}",39652,,715139,,,survey-text,,142
,,,,,,,,,,,,,,"{""Q0"":""Based on the route that would produce the most money"",""Q1"":""Yes, avoid the negative amounts"",""Q2"":""39"",""Q3"":""female""}",49541,,1130290,,,survey-text,,143
,,,,,,,,,,,,,,"{""Q0"":""I looked at the end numbers first and after checking a few i went with an option without seeing all the amounts"",""Q1"":""no"",""Q2"":""33"",""Q3"":""female""}",62172,,948226,,,survey-text,,144
,,,,,,,,,,,,,,"{""Q0"":""tried going right most of the time"",""Q1"":""no"",""Q2"":""60"",""Q3"":""female""}",40057,,1026559,,,survey-text,,145
,,,,,,,,,,,,,,"{""Q0"":""I didn't see how knowing the cost of the next circle at a cost of $4 was helpful so I selected randomly.\n\nAlso, it says I don't qualify for a bonus, but I'm not sure how because I finished many rounds with $$."",""Q1"":""I thought you would be able to stop when you were in the black, but you had to complete a route so it seemed pretty random."",""Q2"":""32"",""Q3"":""Female""}",94137,,827214,,,survey-text,,147
,,,,,,,,,,,,,,"{""Q0"":""I started by clicking the middle and if it was positive I would check the two beside it. "",""Q1"":""I learned that in most the max was $24 so if I found that I would stop checking. "",""Q2"":""30"",""Q3"":""female""}",111253,,896750,,,survey-text,,148
,,,,,,,,,,,,,,"{""Q0"":""clicking on the first four bubbles, and then clicking the bubbles on the profitable paths."",""Q1"":""Use strategy rather than guess"",""Q2"":""27"",""Q3"":""male""}",45954,,937995,,,survey-text,,149
,,,,,,,,,,,,,,"{""Q0"":""just went with it"",""Q1"":""not sure, didnt get a bonus. It was alittle confusing"",""Q2"":"""",""Q3"":""female""}",21709,,714651,,,survey-text,,150
,,,,,,,,,,,,,,"{""Q0"":""I thought of the best route to take and tried different routes."",""Q1"":""maybe to think about it longer."",""Q2"":""25"",""Q3"":""female""}",66177,,1545177,,,survey-text,,151
,,,,,,,,,,,,,,"{""Q0"":""I viewed most of the options on each scenario unless the first options I chose were the clear best options. Otherwise I tried to choose the ones that minimized the chance of a loss."",""Q1"":""Not really, I feel like it was more about doing math, and making sure you look at all options before proceeding."",""Q2"":""22"",""Q3"":""male""}",59701,,895515,,,survey-text,,152
,,,,,,,,,,,,,,"{""Q0"":""I decided to check the furthest locations first.  If  they weren't negative I would check the route along the way and chose the one I thought would make the most money. "",""Q1"":""I learned to click different areas.  If I thought it was going to be a good one based on the route, I wouldn't click on it but if I was super unsure, I would. "",""Q2"":""35"",""Q3"":""Female""}",105992,,1252116,,,survey-text,,153
,,,,,,,,,,,,,,"{""Q0"":""I looked at all of the options, mostly"",""Q1"":""When I saw one good option, sometimes I proceeded without looking anywhere else"",""Q2"":""61"",""Q3"":""Female""}",64665,,846349,,,survey-text,,154
,,,,,,,,,,,,,,"{""Q0"":""I just picked a way to go and hoped it added more money."",""Q1"":""No"",""Q2"":""24"",""Q3"":""Female""}",40456,,1038791,,,survey-text,,155
,,,,,,,,,,,,,,"{""Q0"":""Clicked most of the cells to see which path leads to most dollar amount."",""Q1"":""Yes, initially did not use .10 and guessed my way through."",""Q2"":""38"",""Q3"":""Male""}",45907,,1032412,,,survey-text,,156
,,,,,,,,,,,,,,"{""Q0"":""The first few rounds I uncovered everything at a cost of $1.60 to learn how reward amounts were distributed. \nAfter I saw only 3 values were involved ($4, $12, $20, and their negatives), I began to be able to predict if the last 1 or 2 destinations could possibly be as profitable to beat the profit in the patterns already uncovered. If they couldn't, I didn't even uncover the last destinations on the map and went for the most profitable route."",""Q1"":""Information is power. This experiment confirmed that. It was worth spending up to $1.60 on uncovering all or most of the destinations for the greater profit.Once I had the knowledge, I could make an informed choice."",""Q2"":""49"",""Q3"":""male""}",338771,,1156883,,,survey-text,,157
,,,,,,,,,,,,,,"{""Q0"":""where the most money was"",""Q1"":""no"",""Q2"":""36"",""Q3"":""female""}",111410,,1094708,,,survey-text,,158
,,,,,,,,,,,,,,"{""Q0"":""I was looking for the end point worth the most"",""Q1"":""I dont have to click on every endpoint, stop looking when you find the highest value"",""Q2"":""34"",""Q3"":""male""}",54860,,873400,,,survey-text,,160
,,,,,,,,,,,,,,"{""Q0"":""I tried to find any recognizable patterns."",""Q1"":""No"",""Q2"":""40"",""Q3"":""male""}",29729,,791988,,,survey-text,,161
,,,,,,,,,,,,,,"{""Q0"":""I pretty much revealed most if not all amounts before moving and chose the path with highest payout."",""Q1"":""the cost of knowing things ahead of time outweigh the potential of choosing a negative path"",""Q2"":""34"",""Q3"":""male""}",113462,,1208412,,,survey-text,,162
,,,,,,,,,,,,,,"{""Q0"":""I usually paid to see how much each space was worth before moving it"",""Q1"":""Stay consistent"",""Q2"":""24"",""Q3"":""Female""}",40196,,1113055,,,survey-text,,163
,,,,,,,,,,,,,,"{""Q0"":""I kept it random. The feedback given by way of penalty was not helpful in planning better routes."",""Q1"":""No. The methodology of the feedback was terrible."",""Q2"":""39"",""Q3"":""male""}",56711,,1142714,,,survey-text,,164
,,,,,,,,,,,,,,"{""Q0"":""assessed the potential values and determined what increments I would be paid"",""Q1"":""I learned that many routes that start bad will probably end less than optimal"",""Q2"":""53"",""Q3"":""Male""}",88238,,1019205,,,survey-text,,165
,,,,,,,,,,,,,,"{""Q0"":""I tired the route that did not have alot of negative money"",""Q1"":""I think i did."",""Q2"":""25"",""Q3"":""Female""}",71924,,1154018,,,survey-text,,166
,,,,,,,,,,,,,,"{""Q0"":""FInding the route that would pay the best"",""Q1"":""I'm not sure"",""Q2"":""35"",""Q3"":""female""}",60951,,1104300,,,survey-text,,168
,,,,,,,,,,,,,,"{""Q0"":""Looking at the outer most bubbles and go to the one opposite to a negative."",""Q1"":""I learned absolutely nothing."",""Q2"":""29"",""Q3"":""Male""}",73472,,1163441,,,survey-text,,169
,,,,,,,,,,,,,,"{""Q0"":""uncovering all the values first and making quick decisions"",""Q1"":""yes I should have uncovered them from the beginning was afraid to be in the negative"",""Q2"":""30"",""Q3"":""female""}",49188,,1068393,,,survey-text,,170
,,,,,,,,,,,,,,"{""Q0"":""I went that yielded higher rewards."",""Q1"":""I checked as less spots as i could to pay the penalty."",""Q2"":""30"",""Q3"":""Female""}",61527,,1230050,,,survey-text,,171
,,,,,,,,,,,,,,"{""Q0"":""I tried to figure out some pattern to where the larger amounts were, like up, then right, then left, then down. But it didn't always work that way. "",""Q1"":""No, my method failed. "",""Q2"":""36"",""Q3"":""female""}",54592,,1160491,,,survey-text,,172
,,,,,,,,,,,,,,"{""Q0"":""just went for it at the beginning then mapped it out on the last 6"",""Q1"":""yes"",""Q2"":""28"",""Q3"":""female""}",37795,,1314647,,,survey-text,,173
,,,,,,,,,,,,,,"{""Q0"":""i took the routes with the most payments + least loss"",""Q1"":""i didn't realize until the last round that if you travel down the same route as a previously negative one, it still subtracts money."",""Q2"":""30"",""Q3"":""female""}",41359,,859694,,,survey-text,,174
,,,,,,,,,,,,,,"{""Q0"":""I just revealed the locations sequentially going out from the plane and tried to stop revealing paths which seemed like they would be poor choices. If the first tile was -20, im not going to keep revealing that path."",""Q1"":""Not really, I don't think i ever got a feed back screen and I used the same strategy the whole time."",""Q2"":""20"",""Q3"":""Male""}",99053,,832757,,,survey-text,,175
,,,,,,,,,,,,,,"{""Q0"":""The first 10 rounds, I chose the farthest spots first, seeing what they were worth. The last 6 rounds, I chose the middle two first. "",""Q1"":""I found that I earned more money when I chose the middle two first! If I chose two middle ones that were green, then generally I was able to find an end one that was green too"",""Q2"":""25"",""Q3"":""Female""}",74312,,890850,,,survey-text,,177
,,,,,,,,,,,,,,"{""Q0"":""randomly"",""Q1"":""it didn't matter, this game sucked"",""Q2"":""31"",""Q3"":""female""}",22740,,787856,,,survey-text,,178
,,,,,,,,,,,,,,"{""Q0"":""I learned that no planning and just taking a shot in the dark was generally more profitable than trying to figure out which route to take as planning deducted money."",""Q1"":""I learned not to overthink the game. I still feel like there was probably something I could do to be more profitable though.."",""Q2"":""20"",""Q3"":""Female""}",103704,,668778,,,survey-text,,180
,,,,,,,,,,,,,,"{""Q0"":""I uncovered all of the first step circles, then chose to uncover the next step along the highest paying path. Occasionally, I would then uncover all steps for a path if I saw +20. If I saw 2 consecutive positive numbers along a path, I would uncover the last step. I would uncover more from other paths if I saw a negative number."",""Q1"":""I learned that gathering more information will decrease the amount of possible error, but sometimes it can be inefficient. There has to be a good balance because of unforeseen circumstances."",""Q2"":""22"",""Q3"":""Male""}",137149,,1252374,,,survey-text,,181
,,,,,,,,,,,,,,"{""Q0"":""I tried going through patterns, only to realize it was worth taking the $1.25 negative hit to make more."",""Q1"":""At points, it seemed as though there were a pattern, but had I stuck to one the outcomes would have been different."",""Q2"":""27"",""Q3"":""Female""}",101521,,1164740,,,survey-text,,183
,,,,,,,,,,,,,,"{""Q0"":""using the reveals"",""Q1"":""yes "",""Q2"":""20"",""Q3"":""female""}",27495,,1156209,,,survey-text,,184
,,,,,,,,,,,,,,"{""Q0"":""I uncovered all the circles and chose the route that had the highest payout."",""Q1"":""I don't believe so."",""Q2"":""58"",""Q3"":""female""}",64234,,965724,,,survey-text,,185
,,,,,,,,,,,,,,"{""Q0"":""I couldn't really plan the route, only because you have no idea what the dollar amounts are and they're randomized. So any planning would be functionally futile without using the 1.25 to check the cost."",""Q1"":""Not really, no. It was all random."",""Q2"":""20"",""Q3"":""Female/woman - she/her/hers""}",92233,,1087125,,,survey-text,,187
,,,,,,,,,,,,,,"{""Q0"":""Finding the highest end amount"",""Q1"":""I learned to limited the places I checked out before hand, it was hard to recoup all those $4, they add up fast"",""Q2"":""28"",""Q3"":""Male""}",72046,,952127,,,survey-text,,188
,,,,,,,,,,,,,,"{""Q0"":""I first looked at the end of the routes to see how much they were and then whichever had the greater amounts at the final destination I would then check the amounts on that route and make sure I was gaining money and not losing money."",""Q1"":""I believe if you look at how you want your final results to be then you can plan how to get there better. "",""Q2"":""26"",""Q3"":""Female ""}",319244,,1463401,,,survey-text,,189
,,,,,,,,,,,,,,"{""Q0"":""I think I did well, I tried my best"",""Q1"":""taking better decisions based on the profit I can get"",""Q2"":""32"",""Q3"":""male""}",91128,,1115193,,,survey-text,,190
,,,,,,,,,,,,,,"{""Q0"":""I just picked randomly"",""Q1"":""Not particularly, unfortunately."",""Q2"":""19"",""Q3"":""Woman""}",15458,,598310,,,survey-text,,191
,,,,,,,,,,,,,,"{""Q0"":""I didn't plan anything.  I just went with my gut, which most times wasn't right."",""Q1"":""No."",""Q2"":""31"",""Q3"":""Female""}",29628,,779780,,,survey-text,,193
,,,,,,,,,,,,,,"{""Q0"":""Maximize income"",""Q1"":""Learned could somewhat predict best path without all exposed to save costs"",""Q2"":""58"",""Q3"":""Male""}",65808,,1015838,,,survey-text,,195
,,,,,,,,,,,,,,"{""Q0"":""I feel confident about planning the route of the airplane. I avoided choosing the first route presented to me"",""Q1"":""No. I didn't learn anything about how to plan better"",""Q2"":""30"",""Q3"":""male""}",107772,,1261353,,,survey-text,,196
,,,,,,,,,,,,,,"{""Q0"":""Looked for highest dollar reward."",""Q1"":""I got familiar with the common dollar amounts."",""Q2"":""30"",""Q3"":""female""}",43277,,1037425,,,survey-text,,197
,,,,,,,,,,,,,,"{""Q0"":""i tried to guess randomly but i lost every time"",""Q1"":""no it was so hard"",""Q2"":""20"",""Q3"":""female""}",416828,,1360066,,,survey-text,,199
,,,,,,,,,,,,,,"{""Q0"":""I would click either both horizontal or both vertical points to figure out the value. If both horizontal points were negative I would click a either vertical point assuming I had a decent chance that they were positive. "",""Q1"":""I could have made more \""correct\"" choices if I had checked all the values first."",""Q2"":""27"",""Q3"":""Female""}",162404,,1111318,,,survey-text,,200
,,,,,,,,,,,,,,"{""Q0"":""Random"",""Q1"":""I tried to find a pattern, but couldn't"",""Q2"":""36"",""Q3"":""Female""}",21869,,997619,,,survey-text,,201
,,,,,,,,,,,,,,"{""Q0"":""first location profit to end location. some random choices."",""Q1"":""Not really"",""Q2"":""33"",""Q3"":""Male""}",137606,,1351161,,,survey-text,,202
,,,,,,,,,,,,,,"{""Q0"":""I payed to reveled most of the values."",""Q1"":""It pays off to know the value - do not guess."",""Q2"":""36"",""Q3"":""Male""}",35204,,1112429,,,survey-text,,203
,,,,,,,,,,,,,,"{""Q0"":""i worked outward from the center and tried to find the most lucrative route. once i found a route to my satisfaction, i took it."",""Q1"":""i began by revealing all the routes, but after a few rounds, i became more selective and decisive. though i wasnt afraid to click around if i wasnt satisfied."",""Q2"":""41"",""Q3"":""male""}",159615,,930160,,,survey-text,,204
,,,,,,,,,,,,,,"{""Q0"":""The way to make the most money possible."",""Q1"":""Yes"",""Q2"":""29"",""Q3"":""Female""}",28979,,902363,,,survey-text,,205
,,,,,,,,,,,,,,"{""Q0"":""I tried to find the route with the most reward."",""Q1"":""Not really."",""Q2"":""27"",""Q3"":""female""}",39546,,855883,,,survey-text,,206
,,,,,,,,,,,,,,"{""Q0"":""Try to find the most positive numbers"",""Q1"":""yes, at first i tried to go without knowing the value of the circle , but paying to know the values paid much more."",""Q2"":""66"",""Q3"":""Male""}",195777,,1204944,,,survey-text,,207
,,,,,,,,,,,,,,"{""Q0"":""tried to see what was more positive"",""Q1"":""it felt random at times"",""Q2"":""28"",""Q3"":""male""}",26611,,990344,,,survey-text,,208
,,,,,,,,,,,,,,"{""Q0"":""Round one, I thought the covered amounts were the same as in the preview and I thought I knew where to go, but I was wrong about all of that.  Round two, I thought I'd just take my chances and see what happened, but that didn't work out very well, so I started uncovering amounts before moving the plane, realizing that performing the game that way would help me win more than I was losing most of the time.  "",""Q1"":""Sure did, through trial and error, just like in real life!  That was fun though.  And a lot less frustrating than real-life learning experiences.  Thanks for posting this online!  Good luck in your research!  And GO, BEARS!  (I'm a UCB Grad.)"",""Q2"":""50"",""Q3"":""Female""}",292101,,1598066,,,survey-text,,209
,,,,,,,,,,,,,,"{""Q0"":""what i felt would be good"",""Q1"":""not really - when I went forward, i lost money so I tried backward and flying low to save fuel"",""Q2"":""44"",""Q3"":""female""}",171137,,1198275,,,survey-text,,210
,,,,,,,,,,,,,,"{""Q0"":""I wanted to see where I made more money to start, but sometimes the second stop on the route would offset the first route, especially if the third route paid well. "",""Q1"":""It was beneficial to spend the money to see what you would earn on the route before you chose it. And even though you might lose $4 to start, you could end up making two $20 stops to make up for it. "",""Q2"":""27"",""Q3"":""female""}",148308,,865070,,,survey-text,,211
,,,,,,,,,,,,,,"{""Q0"":""It was a desperate clicking because it was too expensive to check and usually not helpful"",""Q1"":""Learned that any clicks I make are the wrong ones so why try"",""Q2"":""22"",""Q3"":""Female""}",61328,,1183388,,,survey-text,,212
,,,,,,,,,,,,,,"{""Q0"":""middle four then outer of each leg"",""Q1"":""not really"",""Q2"":""33"",""Q3"":""female""}",23619,,927805,,,survey-text,,213
,,,,,,,,,,,,,,"{""Q0"":""As soon as I found a $20 mark, I went in that direction"",""Q1"":""Yes"",""Q2"":""35"",""Q3"":""Male""}",31025,,1178177,,,survey-text,,214
,,,,,,,,,,,,,,"{""Q0"":""I took the route that made the most money."",""Q1"":""Yes, if a route had a -20 then that was obviously a bad route.  So if i opened one of the stops and it had a -20 I didn't need to open any of the other stops on that route."",""Q2"":""33"",""Q3"":""female""}",71253,,1063682,,,survey-text,,215
,,,,,,,,,,,,,,"{""Q0"":""Randomly."",""Q1"":""No."",""Q2"":""32"",""Q3"":""Male""}",15076,,864700,,,survey-text,,216
,,,,,,,,,,,,,,"{""Q0"":""I used the first ring reveal to decide the first path."",""Q1"":""Pay to reveal or you can lose big."",""Q2"":""32"",""Q3"":""Male""}",47796,,1488931,,,survey-text,,217
,,,,,,,,,,,,,,"{""Q0"":""gut feeling and what usually worked the best for me"",""Q1"":""not really"",""Q2"":""53"",""Q3"":""female""}",39013,,1075480,,,survey-text,,218
,,,,,,,,,,,,,,"{""Q0"":""I tried to go the same way but in the next area"",""Q1"":""not really"",""Q2"":""47"",""Q3"":""female""}",55197,,1164077,,,survey-text,,219
,,,,,,,,,,,,,,"{""Q0"":""I tried to pick all four sides. But then I switched and decided to just go with blind faith. As a result I wasn't very successful"",""Q1"":""No"",""Q2"":""24"",""Q3"":""Male""}",93350,,1355550,,,survey-text,,220
,,,,,,,,,,,,,,"{""Q0"":""At first, I was just trying to do it without clicking any of the uncovered spot, but I ended up losing money."",""Q1"":""I figured out after clicking on the titles to uncover them."",""Q2"":""28"",""Q3"":""Male""}",51445,,1212511,,,survey-text,,221
,,,,,,,,,,,,,,"{""Q0"":""I checked the middles and ends. I would rather lose a $1 than $10"",""Q1"":""Always check before you go"",""Q2"":""24"",""Q3"":""Female""}",69552,,902002,,,survey-text,,222
,,,,,,,,,,,,,,"{""Q0"":""I honestly just randomly picked a spot, hoping it was + and if it wasnt i took the chance or going to another spot, maybe the opposite circle and hoping it was +. Other than that i would randomly click another circle if the first one i picked wasnt +. If it was - then i just clicked another one by chance or traveled by chance without clicking another circle."",""Q1"":""Not really. That was a game of chance really. And its hard to make directional decisions when i dont know how much the value is besides the destination value. "",""Q2"":""23"",""Q3"":""female""}",129980,,1194244,,,survey-text,,223
,,,,,,,,,,,,,,"{""Q0"":""I tried to not click everything but plan out parts"",""Q1"":""Yes.  I planned more as I went along"",""Q2"":""45"",""Q3"":""Male""}",26584,,973909,,,survey-text,,224
,,,,,,,,,,,,,,"{""Q0"":""I chose randomly."",""Q1"":""No, it did not help to plan. "",""Q2"":""22"",""Q3"":""Male""}",35999,,990607,,,survey-text,,225
,,,,,,,,,,,,,,"{""Q0"":""Chose 4 - 6 amount to uncover and chose what looked most likely have have a positive result"",""Q1"":""Not really"",""Q2"":""52"",""Q3"":""Female""}",75222,,1248953,,,survey-text,,226
,,,,,,,,,,,,,,"{""Q0"":""I did not."",""Q1"":""No."",""Q2"":""21"",""Q3"":""Female""}",17507,,829961,,,survey-text,,227
,,,,,,,,,,,,,,"{""Q0"":""Randomly started selecting directions and then would change the way I went after the next round. "",""Q1"":""Nothing, because at first it seemed like down arrows lost money, but that proved to invalid the more rounds I went"",""Q2"":""27"",""Q3"":""female""}",75785,,900620,,,survey-text,,228
,,,,,,,,,,,,,,"{""Q0"":""i uncovered the first two options on each side first to determine the best course."",""Q1"":""I learned not to open all of the choices. "",""Q2"":""22"",""Q3"":""female""}",65320,,940687,,,survey-text,,229
,,,,,,,,,,,,,,"{""Q0"":""I checked to see where the most money was, but only a little bit."",""Q1"":""Sort of..."",""Q2"":""36"",""Q3"":""Female""}",50250,,1181347,,,survey-text,,230
,,,,,,,,,,,,,,"{""Q0"":""I tried several tactic doing the same route and then random routes"",""Q1"":""no"",""Q2"":""37"",""Q3"":""male""}",39864,,871080,,,survey-text,,231
,,,,,,,,,,,,,,"{""Q0"":""By seeing which route got the most money."",""Q1"":""Click the middle four first, and then the next four to see which is more likely to get more money."",""Q2"":""19"",""Q3"":""Male""}",37319,,2289612,,,survey-text,,232
,,,,,,,,,,,,,,"{""Q0"":""found the best route."",""Q1"":""I would have done better in the first part without a penalty pop up. took me a bit to start ignoring them"",""Q2"":""47"",""Q3"":""male""}",75226,,908923,,,survey-text,,233
,,,,,,,,,,,,,,"{""Q0"":""i went by adding the numbers up to see what would make the best profit. "",""Q1"":""yes, when the big numbers our at the end that would be the best route"",""Q2"":""35"",""Q3"":""male""}",72463,,1217605,,,survey-text,,234
,,,,,,,,,,,,,,"{""Q0"":""patterns"",""Q1"":""yes"",""Q2"":""50"",""Q3"":""female""}",24597,,1830465,,,survey-text,,235
,,,,,,,,,,,,,,"{""Q0"":""I felt like there would be a set pattern to get the greatest route amount very time."",""Q1"":""I learned that not everything I thought about planning my route was as it seemed."",""Q2"":""26"",""Q3"":""Male""}",76343,,1165383,,,survey-text,,236
,,,,,,,,,,,,,,"{""Q0"":""no plan just a guess"",""Q1"":""no patterns found"",""Q2"":""51"",""Q3"":""male""}",29340,,864993,,,survey-text,,237
,,,,,,,,,,,,,,"{""Q0"":""trying to see what a good direction to start would be and then which end point has a positive"",""Q1"":""that a bad start could make a good ending"",""Q2"":""35"",""Q3"":""female""}",65588,,992403,,,survey-text,,238
,,,,,,,,,,,,,,"{""Q0"":""I tried to find the route that earned the most while choosing the least amount of options to view"",""Q1"":""Yes. I learned after a number of trials that I don't need to click on all of them, just the initial and the ends to get the most money"",""Q2"":""29"",""Q3"":""Male""}",87665,,1024020,,,survey-text,,239
,,,,,,,,,,,,,,"{""Q0"":""by chance mostly"",""Q1"":""a little bit, following the same route at the end helped to gain profit"",""Q2"":""45"",""Q3"":""female""}",31909,,913006,,,survey-text,,240
,,,,,,,,,,,,,,"{""Q0"":""I clicked on some of the routes to determine where the green options were."",""Q1"":""I went with my gut."",""Q2"":""40"",""Q3"":""Female""}",41625,,925295,,,survey-text,,241
,,,,,,,,,,,,,,"{""Q0"":""I checked the three end points of the routes available to see what my best option would be. I figured it wouldn't hurt to use .10 more often than not to check for the best route since it's such a small amount to lose."",""Q1"":""I learned to be more cautious and check more points since .10 is not too much in the grand scheme of things. "",""Q2"":""27"",""Q3"":""Female""}",85596,,882067,,,survey-text,,242
,,,,,,,,,,,,,,"{""Q0"":""I didn't have a plan"",""Q1"":""no"",""Q2"":""33"",""Q3"":""male""}",37370,,980151,,,survey-text,,243
,,,,,,,,,,,,,,"{""Q0"":""Tried to find a positive value."",""Q1"":""Sorta. I got better by just clicking on less options."",""Q2"":""25"",""Q3"":""Male""}",90787,,899869,,,survey-text,,245
,,,,,,,,,,,,,,"{""Q0"":""I looked at the final destination amounts first"",""Q1"":""I learned that the amounts in the middle mattered more than I originally thought"",""Q2"":""28"",""Q3"":""female""}",50091,,1274863,,,survey-text,,246
,,,,,,,,,,,,,,"{""Q0"":""whichever ended in highest amount."",""Q1"":""to pay close attention to all your options."",""Q2"":""20"",""Q3"":""Female""}",48276,,838276,,,survey-text,,247
,,,,,,,,,,,,,,"{""Q0"":""random"",""Q1"":""atleast know a few of the routes before I fly"",""Q2"":""24"",""Q3"":""Male""}",35202,,770628,,,survey-text,,248
,,,,,,,,,,,,,,"{""Q0"":""I tried to determine if there was a pattern. but as each round went on there was no indication that there was any patterns. "",""Q1"":""No, i did not. The values changed so frequently it was impossible to know what was going to be a good choice and a bad choice. "",""Q2"":""39"",""Q3"":""Male ""}",77227,,1884376,,,survey-text,,249
,,,,,,,,,,,,,,"{""Q0"":""I tried guessing first. Then I tried looking at the price of each but didn't like spending 4 to do that so I went back to guessing."",""Q1"":""I did not. I could not for the life of me figure out the rhythm to the game."",""Q2"":""31"",""Q3"":""Female""}",79953,,987056,,,survey-text,,250
,,,,,,,,,,,,,,"{""Q0"":""I could not find a pattern to follow. Purely guessed."",""Q1"":""No, I did not."",""Q2"":""38"",""Q3"":""Female""}",44755,,1139153,,,survey-text,,252
,,,,,,,,,,,,,,"{""Q0"":""I either took a wild guess and continued along the path I chose or clicked on one or two of the circles to see if they were positive or negative. I would then pick either the most positive circle I uncovered or avoid them if they were red."",""Q1"":""I am not sure. It seems like the outer circles have the largest values (+/- 20) so I began to click on the outer circles to see if I could uncover the high value circles and plan my path based on those."",""Q2"":""21"",""Q3"":""Male""}",93960,,716198,,,survey-text,,253
,,,,,,,,,,,,,,"{""Q0"":""Plan the route which can be earn the biggest amount."",""Q1"":""yes"",""Q2"":""53"",""Q3"":""female""}",104889,,1500384,,,survey-text,,254
,,,,,,,,,,,,,,"{""Q0"":""Started in and went out to determine the potential earnings to try and maximize them."",""Q1"":""Seeing what can happen with each move makes you think about what you will do."",""Q2"":""32"",""Q3"":""Female""}",61418,,1066144,,,survey-text,,255
,,,,,,,,,,,,,,"{""Q0"":""I tried different strategies. "",""Q1"":""I seemed to pay more consistent to not try and find the absolute best route of all but rather look at two and go with the better one "",""Q2"":""40"",""Q3"":""male""}",130862,,1272248,,,survey-text,,256
,,,,,,,,,,,,,,"{""Q0"":""I looked at the end result too, then decided if it was worth it to spend the money to see how much it would cost/earn to get there.  I did not take into consideration the advice that the computer gave me."",""Q1"":""I realized the second round it was worth it to spend the extra to find out how much the whole path would cost/gain."",""Q2"":""28"",""Q3"":""female""}",63597,,829998,,,survey-text,,257
,,,,,,,,,,,,,,"{""Q0"":""I just picked the route, mostly based on the revealed amount closest"",""Q1"":""I really didn't.  "",""Q2"":""47"",""Q3"":""Female""}",53249,,971364,,,survey-text,,258
,,,,,,,,,,,,,,"{""Q0"":""I tried to find the first available positive route involving .12 or more"",""Q1"":""Yes, not to uncover too much"",""Q2"":""39"",""Q3"":""male""}",32232,,951674,,,survey-text,,259
,,,,,,,,,,,,,,"{""Q0"":""I selected the immediate routes and if a positive result was found I looked to the future route and checked the consequences."",""Q1"":""Looking at a full path made things clear.  A path may look great for two moves but if the third move was made blindly then the whole amount earned so far could be lost."",""Q2"":""37"",""Q3"":""male""}",92387,,1130266,,,survey-text,,260
,,,,,,,,,,,,,,"{""Q0"":""I looked at what the first step would do and only proceeded if it would put me in the positive."",""Q1"":""Try to look at all the options!"",""Q2"":""32"",""Q3"":""Female""}",67157,,1017990,,,survey-text,,261
