button_pressed,rt,stimulus,time_elapsed,trial_type,pid
0.0,13914,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",512000,button-response,56
0.0,6096,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",438511,button-response,57
0.0,11536,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",437707,button-response,58
0.0,17680,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",426161,button-response,59
0.0,5057,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",288177,button-response,60
0.0,9881,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",352355,button-response,61
0.0,8934,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",377944,button-response,62
0.0,19988,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",659719,button-response,63
0.0,2343,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",209575,button-response,64
0.0,9631,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",516821,button-response,65
0.0,11010,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",479072,button-response,66
0.0,7300,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",303094,button-response,67
0.0,19177,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",362024,button-response,68
0.0,26879,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",675683,button-response,69
0.0,376768,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",810868,button-response,70
0.0,8569,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",359508,button-response,71
0.0,13585,"<h1 id=""trainingcompleted"">Training Completed</h1>

<p>Well done! You've completed the training phase and you're ready to
play <em>Web of Cash</em> for real. You will have <strong>30
rounds</strong> to make as much money as you can. Remember, <strong>you will earn 1 cent for every $5 you make in the game.</strong></p>

<p>One more thing: <strong>You must spend <em>at least</em> 7 seconds on each round.</strong>
If you finish a round early, you'll have to wait until 7 seconds have
passed.</p>

<p>To thank you for your work so far, we'll start you off with <strong>$50</strong>.
Good luck!</p>",406707,button-response,72
