p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,"{""Q0"":""I tried to make as much money without spending too much discovering the costs"",""Q1"":""I just tried to discover a route that paid decent without clicking too much"",""Q2"":""40"",""Q3"":""Male""}",44231,,1089787,,,survey-text,,129
,,,,,,,,,,,,,,"{""Q0"":""I guessed"",""Q1"":""No"",""Q2"":""24"",""Q3"":""male""}",24455,,1187616,,,survey-text,,130
,,,,,,,,,,,,,,"{""Q0"":""I choose the first circles to see if there was a negative or positive amount. I would then check the last 2 circles to see if it was worth going that route. Even if it would cost me to check other circles the negative may have out-weighed the positive."",""Q1"":""Sometimes if negative amount circles were the first uncovered, even if I knew it would cost more, I wanted to see what the best outcome it would be. "",""Q2"":""35"",""Q3"":""Female""}",202077,,1593008,,,survey-text,,131
,,,,,,,,,,,,,,"{""Q0"":""Open windows to see best"",""Q1"":""Maybe, but harder sometimes than others"",""Q2"":""43"",""Q3"":""male""}",102539,,1505016,,,survey-text,,132
,,,,,,,,,,,,,,"{""Q0"":""I tried to find the route that would give me the most money."",""Q1"":""Yeah, I learned to trust the \""chokepoints\"" of the first four moves about the ending profitability of the potential route."",""Q2"":""30"",""Q3"":""Male""}",42781,,1101873,,,survey-text,,133
,,,,,,,,,,,,,,"{""Q0"":""Checking for which route had positive money to start and then going forward from there"",""Q1"":""Usually positive amounts were opposite each other at the start"",""Q2"":""25"",""Q3"":""male""}",39919,,937876,,,survey-text,,134
,,,,,,,,,,,,,,"{""Q0"":""just pressed an arrow no plan at all"",""Q1"":""no it seemed the results were absolutely random."",""Q2"":""68"",""Q3"":""male""}",97088,,1013286,,,survey-text,,135
,,,,,,,,,,,,,,"{""Q0"":""I mostly based on what the values were in front me that I could see."",""Q1"":""no not really"",""Q2"":""49"",""Q3"":""Male""}",58391,,1661024,,,survey-text,,136
,,,,,,,,,,,,,,"{""Q0"":""just guessing the whole time"",""Q1"":""no, i didn't.  I did try to find the prices of two points and hope the one i chose was going to get me the most money."",""Q2"":""40"",""Q3"":""female""}",47936,,927082,,,survey-text,,137
,,,,,,,,,,,,,,"{""Q0"":""I checked for positive amounts and tried to follow them first"",""Q1"":""Follow the positive amounts when possible"",""Q2"":""38"",""Q3"":""male""}",35738,,755910,,,survey-text,,138
,,,,,,,,,,,,,,"{""Q0"":""The most effective way"",""Q1"":""By prechecking my route"",""Q2"":""30"",""Q3"":""Female""}",44019,,1334438,,,survey-text,,140
,,,,,,,,,,,,,,"{""Q0"":""figured if the amounts were going to change each round should probably keep the same route each time to play the averages."",""Q1"":""when you could revel the amounts, after a few rounds starting to thinking more information was better - essentially paying a premium to help assist maximum payout to avoid getting the worst case scenario."",""Q2"":""33"",""Q3"":""male""}",99150,,1475125,,,survey-text,,141
,,,,,,,,,,,,,,"{""Q0"":""I viewed each routes value that had a positive balance initially, then took the route that gave me the most money."",""Q1"":""Yes, I eventually learned that money spent in the beginning to view the paths value was worth it."",""Q2"":""34"",""Q3"":""female""}",98316,,1164085,,,survey-text,,142
,,,,,,,,,,,,,,"{""Q0"":""no plan"",""Q1"":""no"",""Q2"":""45"",""Q3"":""female""}",43499,,1333210,,,survey-text,,143
,,,,,,,,,,,,,,"{""Q0"":""Gut feeling"",""Q1"":""No"",""Q2"":""34"",""Q3"":""female""}",13573,,1645206,,,survey-text,,144
,,,,,,,,,,,,,,"{""Q0"":""Pick the outside ones first, then work my way in."",""Q1"":""Sort of. You had to select a lot of them to figure out what direction to go. After picking the outside ones you could figure out which way would net the most money after picking a few inside ones."",""Q2"":""40"",""Q3"":""Male""}",103928,,1317781,,,survey-text,,146
,,,,,,,,,,,,,,"{""Q0"":""find the route with the highest pay one stop at a time."",""Q1"":""Check each first step first.  The methodically each next step."",""Q2"":""40"",""Q3"":""male""}",63151,,1016841,,,survey-text,,147
,,,,,,,,,,,,,,"{""Q0"":""I wanted to go where I would hit at 20. But I didn't always reveal it."",""Q1"":""I feel like I did better at the beginning and my planning made me do worse."",""Q2"":""37"",""Q3"":""f""}",49561,,1130535,,,survey-text,,148
,,,,,,,,,,,,,,"{""Q0"":""I chose to value the intermediate points first and evaluate for any further information."",""Q1"":""Yes, when I had the time I looked at more points."",""Q2"":""52"",""Q3"":""female""}",62205,,1068723,,,survey-text,,149
,,,,,,,,,,,,,,"{""Q0"":""I opened the first 4"",""Q1"":""I was patient"",""Q2"":""33"",""Q3"":""female""}",73332,,1469217,,,survey-text,,150
,,,,,,,,,,,,,,"{""Q0"":""I clicked around on values until a plus bonus came up. I then tried to measure how much value a route had in order to determine if it was worth going for."",""Q1"":""I attempted to do more math and balance risk, but got very unlucky during the course of the game and could not recover, so I decided to move quicker and did not care much about the results."",""Q2"":""25"",""Q3"":""Male""}",184106,,1150466,,,survey-text,,151
,,,,,,,,,,,,,,"{""Q0"":""I INITIALLY DID NOT WANT TO PAY ANY AMOUNT BUT DID LATER ON WHEN I FELT THAT WAY WAS BETTER."",""Q1"":""LEARNT THAT IT WAS EASIER TO PAY A PENALTY."",""Q2"":""53"",""Q3"":""FEMALE""}",94864,,1345938,,,survey-text,,153
,,,,,,,,,,,,,,"{""Q0"":""The first one I was confused. The next 9 I clicked most of the circles and the last six I just guessed"",""Q1"":""No"",""Q2"":""36"",""Q3"":""Female""}",88904,,1166618,,,survey-text,,154
,,,,,,,,,,,,,,"{""Q0"":""I checked to see if some of the circles were -$ or +$ and then kind of planned which route would have the  best payout."",""Q1"":""It took a while to learn which routes would have the best payouts and how many looks I could use ($-.25). "",""Q2"":""29"",""Q3"":""female""}",58414,,1151314,,,survey-text,,155
,,,,,,,,,,,,,,"{""Q0"":""I clicked on the possible final destination. If the amount was favorable then I clicked the items that would lead me to the favorable destination. If it was positive; I took that route."",""Q1"":""I learned that one must consider the final outcome before making a decision. If the final outcome is favorable then one must take that route."",""Q2"":""32"",""Q3"":""Male""}",153619,,1199602,,,survey-text,,157
,,,,,,,,,,,,,,"{""Q0"":""Choosing the last destinations first, then comparing routes that led to the top two highest paying destinations."",""Q1"":""Viewing the last destinations is better than trying all the first destinations."",""Q2"":""18"",""Q3"":""Male""}",102821,,1162390,,,survey-text,,158
,,,,,,,,,,,,,,"{""Q0"":""i just went randomly"",""Q1"":""no"",""Q2"":""24"",""Q3"":""male""}",10565,,884175,,,survey-text,,159
,,,,,,,,,,,,,,"{""Q0"":""Blind luck"",""Q1"":""Nope"",""Q2"":""68"",""Q3"":""Male""}",55543,,1941904,,,survey-text,,160
,,,,,,,,,,,,,,"{""Q0"":""I chose the path with the most $ at the beginning"",""Q1"":""Look ahead a bit"",""Q2"":""32"",""Q3"":""Female""}",51071,,981783,,,survey-text,,161
,,,,,,,,,,,,,,"{""Q0"":""It was all just a guess on the first flight. Then based off of when I actually made money, I tried to find a pattern. I did not spend $1 to check the prices."",""Q1"":""I did not get a thorough pattern"",""Q2"":""36"",""Q3"":""Female""}",94653,,1430620,,,survey-text,,162
,,,,,,,,,,,,,,"{""Q0"":""I would click the first destination in each direction to figure out which way would be negative, and then moved to the next areas that had positive income. If I guessed on the first try a direction that seemed to have high pay. I went with it. "",""Q1"":""Don't even both clicking the second destination  if the first one is negative. "",""Q2"":""30"",""Q3"":""Male""}",93287,,1357988,,,survey-text,,163
,,,,,,,,,,,,,,"{""Q0"":""I planned based on the most amount of reward"",""Q1"":""Yes I would have clicked on more spots during my first few rounds"",""Q2"":""28"",""Q3"":""female""}",52234,,1117703,,,survey-text,,164
,,,,,,,,,,,,,,"{""Q0"":""I selected the first intermediate stops looking for the positive payout. Then I selected the end destinations to see where the highest payout was."",""Q1"":""Yes, it was better to select the destinations in advance to see where the most positive payout would be."",""Q2"":""42"",""Q3"":""Femail""}",103083,,1242489,,,survey-text,,165
,,,,,,,,,,,,,,"{""Q0"":""I tried to find the route that paid the best"",""Q1"":""I learned the most important parts to plan are where to begin and where you want to end up"",""Q2"":""38"",""Q3"":""Male""}",81202,,1263978,,,survey-text,,166
,,,,,,,,,,,,,,"{""Q0"":""It was really frustrating to lose no matter what because of the expense of uncovering spots."",""Q1"":""It felt no better to uncover than pick a path blindly"",""Q2"":""54"",""Q3"":""female""}",151834,,1643512,,,survey-text,,167
,,,,,,,,,,,,,,"{""Q0"":""hit as few buttons to max. points"",""Q1"":""learning when to just stop and go with things"",""Q2"":""33"",""Q3"":""female""}",32488,,1499991,,,survey-text,,168
,,,,,,,,,,,,,,"{""Q0"":""I paid to view some of the spots before moving"",""Q1"":""That paying a small amount at the beginning gives me a better chance of getting a better payout in the end"",""Q2"":""34"",""Q3"":""male""}",40069,,956733,,,survey-text,,169
,,,,,,,,,,,,,,"{""Q0"":""I started out just picking random routes without looking at any amounts. I did okay with that but then I realized it was worth spending the dollar for potential bigger payout. Then I realized I was flipping over too many and losing money."",""Q1"":""Sometimes it is worth investing a bit to see if you can get ahead further in the end."",""Q2"":""43"",""Q3"":""Female""}",115465,,1261951,,,survey-text,,170
,,,,,,,,,,,,,,"{""Q0"":""I looked at the first stop in each direction then kept investigating the paths with good bonuses to find the best total bonus."",""Q1"":""When none of the trails looked very good I started looking at more bad paths to see if they had a $20 bonus at the end."",""Q2"":""45"",""Q3"":""Male""}",104773,,957287,,,survey-text,,171
,,,,,,,,,,,,,,"{""Q0"":""Initially it was random, I did relatively well and just hoped for the best."",""Q1"":""Don't click if you don't mean too, which I did the first time and spent money I didn't intend."",""Q2"":""38"",""Q3"":""female""}",54592,,916358,,,survey-text,,172
,,,,,,,,,,,,,,"{""Q0"":""I tried to change my direction every time and when I got feedback I would go the opposite way the next time. "",""Q1"":""I learned that it takes a lot of time and decisions are important in the amount of time you spend on something and how well you perform on a task."",""Q2"":""22"",""Q3"":""Female""}",100471,,1791320,,,survey-text,,173
,,,,,,,,,,,,,,"{""Q0"":""tried to minimize loss"",""Q1"":""no"",""Q2"":""56"",""Q3"":""female""}",32685,,967534,,,survey-text,,174
,,,,,,,,,,,,,,"{""Q0"":""In the first rounds, I just guessed.  In the 2nd rounds, I checked the dollar amounts and lost .25 each"",""Q1"":""Not really"",""Q2"":""42"",""Q3"":""Female""}",74482,,1209041,,,survey-text,,175
,,,,,,,,,,,,,,"{""Q0"":""I tried to find the most money using the least money possible"",""Q1"":""I think I need to slow down a bit"",""Q2"":""63"",""Q3"":""female""}",49351,,1259407,,,survey-text,,176
,,,,,,,,,,,,,,"{""Q0"":""I tried to follow the positive numbers when I uncovered them"",""Q1"":""I would say a little. "",""Q2"":""42"",""Q3"":""female""}",33799,,2485327,,,survey-text,,177
,,,,,,,,,,,,,,"{""Q0"":""Random"",""Q1"":""should have checked the value of each one before each game"",""Q2"":""37"",""Q3"":""female""}",52226,,1782598,,,survey-text,,178
,,,,,,,,,,,,,,"{""Q0"":""I clicked until I found a route I liked, that I felt was the best I could probably do. If my initial click was a negative amount, I clicked in a different direction in most cases."",""Q1"":""If anything, to go with my gut, when I felt it was a good path, to take it. Clicking around to see all my options did not benefit me."",""Q2"":""55"",""Q3"":""Female""}",82552,,927631,,,survey-text,,179
,,,,,,,,,,,,,,"{""Q0"":""The first couple of tries would not let me select to reveal the circles, so the first couple were guesses. After that, i was guessing as to whether the circle would be $12 or not, I didn't often find it."",""Q1"":""Not really. I never really saw a pattern."",""Q2"":""26"",""Q3"":""Female""}",99621,,2212330,,,survey-text,,180
,,,,,,,,,,,,,,"{""Q0"":""I randomly picked"",""Q1"":""no"",""Q2"":""30"",""Q3"":""female""}",20576,,1382638,,,survey-text,,181
,,,,,,,,,,,,,,"{""Q0"":""The initial goal was to minimize the average number of payments for info per round, so I decided in an ideal round I'd pick one of the four directly adjacent me, and then one of the two end destinations. If the initial adjacent choice was pretty good (e.g. 12) I'd stick with that and decide which end to journey to. If it was bad I'd try another one. Basically it would never make sense to pick one of the four just before the 'fork' at the end, because I'd have to go there anyway, unless I wanted to either gamble elsewhere (pointless, since it's an even trade but at the cost of $4) or spend way too much on info."",""Q1"":""The one true disaster round I had was when I paid way too much for info after lots of the initial reveals were bad. So I decided after that I'd only spend $8 on info, ideally."",""Q2"":""26"",""Q3"":""Male""}",202372,,1167192,,,survey-text,,182
,,,,,,,,,,,,,,"{""Q0"":""i tried to determine how may times in each direction.....however i failed  "",""Q1"":""no"",""Q2"":""50"",""Q3"":""female""}",56624,,1135952,,,survey-text,,183
,,,,,,,,,,,,,,"{""Q0"":""I clicked on most of the circles and then took the most profitable route."",""Q1"":""Click the first (inner) circle first and then just click on the secondary routes that are joined to a profitable first route."",""Q2"":""39"",""Q3"":""female""}",84443,,1005068,,,survey-text,,184
,,,,,,,,,,,,,,"{""Q0"":""I preferred to go the route that didn't start in the red.  However, there was a couple of times I had no choice.  Then proceeded to the circles with the most pay."",""Q1"":""Uh...  not really.  But it sure was fun!"",""Q2"":""63"",""Q3"":""female""}",115295,,2047347,,,survey-text,,185
,,,,,,,,,,,,,,"{""Q0"":""based off the first and closest values i saw then guessing after that"",""Q1"":""no"",""Q2"":""27"",""Q3"":""Man man man man manly man whew ha hew ha hew ha hew""}",96892,,1923979,,,survey-text,,186
,,,,,,,,,,,,,,"{""Q0"":""Randomly"",""Q1"":""Seemed that when I went up or right, I should have gone right or up."",""Q2"":""56"",""Q3"":""female""}",67482,,1725273,,,survey-text,,187
,,,,,,,,,,,,,,"{""Q0"":""Tried to see if there was a shifting pattern which would either help or harm me."",""Q1"":""Yeah, that even when i tried to stop on a spot when I had felt I had gained the most money, the timer would not let me advance to the next screen until i moved one place over. And every time I did so my balance went to either zero or negative. "",""Q2"":""32"",""Q3"":""female ""}",120079,,981238,,,survey-text,,188
,,,,,,,,,,,,,,"{""Q0"":""I just thought about the best way to make the most money"",""Q1"":""no"",""Q2"":""24"",""Q3"":""female""}",12336,,1118068,,,survey-text,,189
,,,,,,,,,,,,,,"{""Q0"":""At the end, clicking on destinations to see the values."",""Q1"":""Not really, since there was too much chance along the way."",""Q2"":""60"",""Q3"":""Male""}",70655,,978837,,,survey-text,,190
,,,,,,,,,,,,,,"{""Q0"":""observing which was the best route"",""Q1"":""yes. it was very interesting"",""Q2"":""36"",""Q3"":""male""}",102864,,1472183,,,survey-text,,191
,,,,,,,,,,,,,,"{""Q0"":""I based it on the highest net profit."",""Q1"":""No. The paths seemed too random."",""Q2"":""42"",""Q3"":""Female""}",51281,,1197306,,,survey-text,,192
,,,,,,,,,,,,,,"{""Q0"":""I opened up quite a few of  the tiles, I wanted to maximize earnings, and the cost/benefit was worth it. "",""Q1"":""Yes, I should trust my instincts when I saw larger amounts on the first row, would have saved money."",""Q2"":""32"",""Q3"":""Male""}",47478,,810080,,,survey-text,,193
,,,,,,,,,,,,,,"{""Q0"":""Looked for a positive starting and ending point."",""Q1"":"""",""Q2"":""57"",""Q3"":""male""}",48775,,1232870,,,survey-text,,194
,,,,,,,,,,,,,,"{""Q0"":""I often clicked one or two of the second circles to see. If a number was large enough and positive I felt it was optimal."",""Q1"":""At times I found success clicking one of the outermost circles in the route to see if it was a high positive number, and then ruled out others that were not on the route."",""Q2"":""54"",""Q3"":""Male""}",100271,,1222922,,,survey-text,,195
,,,,,,,,,,,,,,"{""Q0"":""I started out trying to get a good first or second landing place by revealing only those cash values and not the end destinations, but it was too random and I frequently lost bonus on the final square."",""Q1"":""I learned to reveal more cash values and accept the cost of uncovering the value of my destinations."",""Q2"":""35"",""Q3"":""Male""}",99751,,1145129,,,survey-text,,196
,,,,,,,,,,,,,,"{""Q0"":""Tried to reveal as little as I could to see the best route for the amount of money and go that way."",""Q1"":""Sometimes having all the information is too late."",""Q2"":""28"",""Q3"":""Female""}",122141,,1320506,,,survey-text,,197
,,,,,,,,,,,,,,"{""Q0"":""I clicked on the bubbles and determined which route would make me the most money. If I clicked on a path that lead to profits only, I would take that path immediately because I was happy with at least some guaranteed profit, instead of risking losses by clicking the other bubbles."",""Q1"":""I learned that it's better to just take the first path that looks like it's decently profitable than to risk losses by always trying to find the \""best\"" one. "",""Q2"":""25"",""Q3"":""Female""}",124637,,1169472,,,survey-text,,198
,,,,,,,,,,,,,,"{""Q0"":""I didnt plan much"",""Q1"":""no"",""Q2"":""33"",""Q3"":""female""}",34042,,1278590,,,survey-text,,199
,,,,,,,,,,,,,,"{""Q0"":""wild guessing. It didn't seem worth it to waste money you didn't have to peek. "",""Q1"":""no"",""Q2"":""25"",""Q3"":""female""}",100065,,1439936,,,survey-text,,200
,,,,,,,,,,,,,,"{""Q0"":""tried to make the best financial choices"",""Q1"":""use the initial cost technique to make sure my first choice was a good one"",""Q2"":""35"",""Q3"":""female""}",37794,,1475043,,,survey-text,,202
,,,,,,,,,,,,,,"{""Q0"":""I really just tried different random areas."",""Q1"":""No I did not.  I wasn't given the ability to go back so once I was in one section I was committed."",""Q2"":""35"",""Q3"":""female""}",40266,,1033683,,,survey-text,,203
,,,,,,,,,,,,,,"{""Q0"":""The first round I paid to see what all the final destinations rewarded. The second round I tried a few different strategies."",""Q1"":""I'm not sure; another round would have been nice."",""Q2"":""51"",""Q3"":""male""}",107914,,1278415,,,survey-text,,205
,,,,,,,,,,,,,,"{""Q0"":""at first random then in the second round i figured going down was better.  just try to avoid the -20 at all costs"",""Q1"":""keep the same route"",""Q2"":""32"",""Q3"":""male""}",37062,,855615,,,survey-text,,206
,,,,,,,,,,,,,,"{""Q0"":""Evaluating the second midpoint for positive amounts, then the most cost efficient way to get there. "",""Q1"":""Stick with the mostly positive routes, automatically eliminate the negative routes. "",""Q2"":""29"",""Q3"":""female""}",48877,,1120252,,,survey-text,,207
,,,,,,,,,,,,,,"{""Q0"":""First time, it was just random.  Then I started to at least tapped on the first circle to see if I should go that route or not."",""Q1"":""Yes, there were some higher negatives so it became worth spending the $4 to see if I should go that way."",""Q2"":""49"",""Q3"":""Female""}",79389,,1139752,,,survey-text,,208
,,,,,,,,,,,,,,"{""Q0"":""Yes"",""Q1"":""Yes"",""Q2"":""34"",""Q3"":""Male""}",80740,,2076614,,,survey-text,,209
,,,,,,,,,,,,,,"{""Q0"":"""",""Q1"":"""",""Q2"":""34"",""Q3"":""male""}",18402,,1274019,,,survey-text,,210
,,,,,,,,,,,,,,"{""Q0"":""i tried spending $4 to find a good path, but always ended up neg, so then i gave up and picked randomly."",""Q1"":""No.  I could not find a way to make money."",""Q2"":""45"",""Q3"":""Male""}",53592,,920607,,,survey-text,,211
,,,,,,,,,,,,,,"{""Q0"":""At first, I tried to go with few clues, but I soon realized I'd have to pay YOU if I kept that up!"",""Q1"":""Get as many facts as you can before moving forward.  But next time, I would check it out path by path, rather than randomly revealing all at once."",""Q2"":""60"",""Q3"":""Female""}",104331,,1302474,,,survey-text,,212
,,,,,,,,,,,,,,"{""Q0"":""Looking at the endpoints on each available route, i.e. the terminal points at the end of each tree. "",""Q1"":""Sometimes, there seemed to be a trade off between searching for endpoints that were positive in nature, and checking all of the endpoints for the best result. It seemed more economical to take the 'bird in hand' rather than continue to lose money on other routes that were still hidden"",""Q2"":""32"",""Q3"":""Male""}",75432,,1010297,,,survey-text,,213
,,,,,,,,,,,,,,"{""Q0"":""I revealed the first path option, all four at once. From there I chose the most positive path to the second location. If both second location spots were still positive I revealed both final destination paths. "",""Q1"":""When I saw negative numbers I stopped revealing that path."",""Q2"":""32"",""Q3"":""Male""}",151482,,1411565,,,survey-text,,214
,,,,,,,,,,,,,,"{""Q0"":""looked for consecutive positive numbers"",""Q1"":""yes and no- paying to see the value is an interesting issue to contend with, but typically once you have historical costs they don't change. In this exercise, they did. "",""Q2"":""41"",""Q3"":""male""}",93867,,1127964,,,survey-text,,217
,,,,,,,,,,,,,,"{""Q0"":""My methods changed over time, but in the end I would highlight sections from each path until I was convinced that I had found one which, if not optimal, would return a bonus above average.  I would then unveil all segments of this path to be certain there were no strong negative tiles."",""Q1"":""Initially I simply unlocked sections of all paths and then followed the one that looked best.  Afterwards, given that it was cheap to unlock tiles, I would unlock the whole map to see the optimal path.  Finally, when I had an idea of how much bonus to expect on a given stage, I worked as mentioned above, unlocking a few tiles from each path then hypothesizing which paths were good and checking them fully and pursuing if above average."",""Q2"":""24"",""Q3"":""Male""}",238537,,1045226,,,survey-text,,218
,,,,,,,,,,,,,,"{""Q0"":""Random"",""Q1"":""No"",""Q2"":""35"",""Q3"":""female""}",25225,,907937,,,survey-text,,220
,,,,,,,,,,,,,,"{""Q0"":""Mostly random, as the values reset every time, and the time delays seemed like a punishment, and really disincentivized strategizing"",""Q1"":""Not really"",""Q2"":""33"",""Q3"":""Male""}",47048,,1170842,,,survey-text,,221
,,,,,,,,,,,,,,"{""Q0"":""i took guesses"",""Q1"":""tried to go more to the right or up"",""Q2"":""38"",""Q3"":""female""}",29154,,1475920,,,survey-text,,222
,,,,,,,,,,,,,,"{""Q0"":""There wasn't really a lot of planning in the beginning, however, after a few rounds, I started to assume in a route was bad one time, it would be good the next."",""Q1"":""No, not really."",""Q2"":""57"",""Q3"":""Male""}",114481,,1434518,,,survey-text,,223
,,,,,,,,,,,,,,"{""Q0"":""I didn't know at first how to best plan a route. I then figured out that it's best to see what money you got at you final destinations then go from there."",""Q1"":""Yes. I learn to see how my destination was first then look at how it was mid way through the flight since I had to go to the middle to get to the destination."",""Q2"":""26"",""Q3"":""Male""}",169701,,1300791,,,survey-text,,224
,,,,,,,,,,,,,,"{""Q0"":""It was 100% luck so I ended up clicking the first circle to see if it was positive and going from there."",""Q1"":""Not at all. "",""Q2"":""30"",""Q3"":""Male""}",43454,,1144122,,,survey-text,,226
,,,,,,,,,,,,,,"{""Q0"":""Found the positive ones off the first branch first\nThen followed those positive ones.\n\nIf they were all bad, I tried to search for the one that would do the least damage while hoping for a +$20."",""Q1"":""Eh, not really"",""Q2"":""25"",""Q3"":""Male""}",62378,,1099971,,,survey-text,,227
,,,,,,,,,,,,,,"{""Q0"":""I don't know.  I was hoping to go up and over, but then there seemed to be a pattern."",""Q1"":""slightly; I think there was a pattern"",""Q2"":""43"",""Q3"":""female""}",41583,,2112761,,,survey-text,,228
,,,,,,,,,,,,,,"{""Q0"":""I clicked on most of the circles to see the value and traveled the way that would gain the most money."",""Q1"":""Although it required an initial investment, I was better able to plan a more valuable route by knowing the values ahead of time."",""Q2"":""42"",""Q3"":""female""}",102598,,1589093,,,survey-text,,229
,,,,,,,,,,,,,,"{""Q0"":""I revealed each point"",""Q1"":""Nope"",""Q2"":""28"",""Q3"":""Male""}",19053,,2772684,,,survey-text,,231
,,,,,,,,,,,,,,"{""Q0"":""just clicked on the first ones than tried my luck"",""Q1"":""Not really, clicking more didn't seem to help"",""Q2"":""41"",""Q3"":""male""}",54754,,1105134,,,survey-text,,232
,,,,,,,,,,,,,,"{""Q0"":""best place for money, examined a lot of spots"",""Q1"":""no"",""Q2"":""26"",""Q3"":""female""}",27096,,2030759,,,survey-text,,234
,,,,,,,,,,,,,,"{""Q0"":""checking the first four moves first then the last ones."",""Q1"":""A little bit"",""Q2"":""26"",""Q3"":""Male""}",24836,,1384993,,,survey-text,,236
,,,,,,,,,,,,,,"{""Q0"":""I tried to just find positive numbers and accept anything I had that was a profit. I didn't try and take the risk of a bigger profit."",""Q1"":""Yes. Take the profit when I can."",""Q2"":""23"",""Q3"":""Female""}",40066,,1221931,,,survey-text,,237
,,,,,,,,,,,,,,"{""Q0"":"""",""Q1"":"""",""Q2"":""26"",""Q3"":""male""}",16986,,1178200,,,survey-text,,238
,,,,,,,,,,,,,,"{""Q0"":""I first was looking for the highest payout on the first move but later just looked for any high payout and moved towards it."",""Q1"":""No. I wish the game would have shown all values once the time was up so that I could see where I went wrong and plan for the next game."",""Q2"":""35"",""Q3"":""female""}",116753,,1314007,,,survey-text,,239
,,,,,,,,,,,,,,"{""Q0"":""I clicked on four first nearest spots.  Then I chose the highest out of those to branch out.  Whichever route from those points that had the highest payout I chose to take."",""Q1"":""No"",""Q2"":""30"",""Q3"":""male""}",80776,,1288894,,,survey-text,,240
,,,,,,,,,,,,,,"{""Q0"":""I clicked on all 4 first stops then based on the first stops that looked best, clicked on the paths from there to see which one was best."",""Q1"":""Not to uncover every stop."",""Q2"":""41"",""Q3"":""female""}",52785,,1083220,,,survey-text,,241
,,,,,,,,,,,,,,"{""Q0"":""I chose the highest amount for the immediate four choices, then I just went with my gut."",""Q1"":""Not really. Because I was penalized for clicking on too many choices, I felt like winging it worked as well as planning."",""Q2"":""59"",""Q3"":""female""}",101191,,1147303,,,survey-text,,242
,,,,,,,,,,,,,,"{""Q0"":""I first checked the final destination value.  If it was green, I would follow the flight plan to check the rest of the route. "",""Q1"":""I noticed that at least one route tended to be all green.  I tried to find that route each round."",""Q2"":""32"",""Q3"":""Male""}",56290,,1022638,,,survey-text,,244
,,,,,,,,,,,,,,"{""Q0"":""I went to the corner spots (destinations), tried to find the highest ones.  The I checked some intermediary spots to see if it was worth the overall trip."",""Q1"":""Yes and no.  I came up with a strategy.  It was successful and I stayed with it."",""Q2"":""70"",""Q3"":""Male""}",144793,,1708435,,,survey-text,,245
,,,,,,,,,,,,,,"{""Q0"":""I just picked randomly. "",""Q1"":""I learned that there were some that stayed the same for a while, which made it a bit easier for that duration. "",""Q2"":""23"",""Q3"":""Female""}",43486,,1375327,,,survey-text,,246
,,,,,,,,,,,,,,"{""Q0"":""I looked for routes I knew I would make a profit on, if there was one that existed. I wanted to know what all the spaces I would go on would add in revenue or cost."",""Q1"":""The more information the better."",""Q2"":""35"",""Q3"":""Male""}",93057,,2274137,,,survey-text,,248
,,,,,,,,,,,,,,"{""Q0"":""At first I checked too many points after I was penalized I would only check 2, the path I originally planned and one of the other 2nd paths. I would pick my route based on this small amount of info. "",""Q1"":""I learned not to pick to many at first to reveal!"",""Q2"":""32"",""Q3"":""female""}",58350,,1508494,,,survey-text,,250
,,,,,,,,,,,,,,"{""Q0"":""I checked the nearest circle first and then moved on from there depending if it was a positive or negative number. If positive I moved along until I hit a negative number. "",""Q1"":""I felt that it was more luck than planning. "",""Q2"":""37"",""Q3"":""Male""}",139573,,1160227,,,survey-text,,251
,,,,,,,,,,,,,,"{""Q0"":""Mostly I clicked far too much or I guessed. I also tried to repeat the same pattern but it only worked for awhile."",""Q1"":""No."",""Q2"":""50"",""Q3"":""female""}",60588,,1028585,,,survey-text,,252
,,,,,,,,,,,,,,"{""Q0"":""by the amount of money shown"",""Q1"":""yes"",""Q2"":""43"",""Q3"":""female""}",32209,,1434209,,,survey-text,,253
,,,,,,,,,,,,,,"{""Q0"":"" I really just tried to discover the route that paid the most. "",""Q1"":"" Not really. "",""Q2"":""71"",""Q3"":""Male""}",91448,,1149868,,,survey-text,,255
,,,,,,,,,,,,,,"{""Q0"":""I gathered info"",""Q1"":""click first 4 first go with pluses"",""Q2"":""36"",""Q3"":""Male""}",45360,,1186997,,,survey-text,,256
,,,,,,,,,,,,,,"{""Q0"":""At first I just checked a few destinations and hoped I would get lucky without using my money to check.  Later I checked all or most destinations."",""Q1"":""I learned I made better choices with more information."",""Q2"":""56"",""Q3"":""female""}",138974,,1290287,,,survey-text,,257
,,,,,,,,,,,,,,"{""Q0"":""I tried to guess until I found a 20 because I didn't want to plan much."",""Q1"":""Don't always just focus on the goal"",""Q2"":""20"",""Q3"":""Male""}",48554,,1173274,,,survey-text,,258
,,,,,,,,,,,,,,"{""Q0"":""Picked from the interior circle until I got a green then traversed that section of the graph."",""Q1"":""Yeah, I didn't realize the graph was directed at first."",""Q2"":""19"",""Q3"":""male""}",35900,,2794709,,,survey-text,,259
,,,,,,,,,,,,,,"{""Q0"":""I started by looking at the possibilities, and quickly found you could barely break even. "",""Q1"":""I learned that chance was as effective as planning in this scenario."",""Q2"":""45"",""Q3"":""male""}",58973,,847225,,,survey-text,,260
