p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,"{""Q0"":""I checked the first spot  and made a judgement to see if it was reasonably high enough then I would move on to the second destination."",""Q1"":""Not particularly, except for in this game, the 1st stop was generally indicative of what the 2nd would yield."",""Q2"":""36"",""Q3"":""Male""}",105278,,1365679,,,survey-text,,129
,,,,,,,,,,,,,,"{""Q0"":""GUESSES"",""Q1"":""NO"",""Q2"":""71"",""Q3"":""FEMALE""}",31963,,1990864,,,survey-text,,130
,,,,,,,,,,,,,,"{""Q0"":""cheaper and less transfer"",""Q1"":""No"",""Q2"":""28"",""Q3"":""male""}",71585,,1408009,,,survey-text,,131
,,,,,,,,,,,,,,"{""Q0"":""I start by checking the value of the nearest location of the starting point. If the value was positive I checked the other locations in that path."",""Q1"":""I learned to develop a planning procedure and stick with it."",""Q2"":""31"",""Q3"":""male""}",223000,,1436631,,,survey-text,,132
,,,,,,,,,,,,,,"{""Q0"":""start by seeing the first four immediate options"",""Q1"":""not really. i didn't know what it meant by not prioritizing"",""Q2"":""28"",""Q3"":""female""}",34027,,1241637,,,survey-text,,133
,,,,,,,,,,,,,,"{""Q0"":""I tried to find a path w/ the best gains over losses. I would chase the green"",""Q1"":""No I did not, I don't believe. With regards to this game? I didn't really see any strategy, I consider most of it luck"",""Q2"":""22"",""Q3"":""Male""}",107697,,1192048,,,survey-text,,134
,,,,,,,,,,,,,,"{""Q0"":""I went in opposite of the time before."",""Q1"":""i was confused"",""Q2"":""49"",""Q3"":""female""}",37423,,1490260,,,survey-text,,136
,,,,,,,,,,,,,,"{""Q0"":""random really"",""Q1"":""no"",""Q2"":""43"",""Q3"":""male""}",19200,,1341112,,,survey-text,,139
,,,,,,,,,,,,,,"{""Q0"":""On each round I revealed the spot on each \""T\"" before the last destination spot. If it was a positive value, then I would reveal both side destinations. If thery were all negative I would reveal the destinations of the lowest negative values. I would then pick the highest total route value and proceed that way."",""Q1"":""The only problem with the way I chose was that I almost never saw the first value I would land on, but in order to save money I would take my chances. I feel like if I had organized myself earlier and stopped opening values from all 4 pathways when I came across a high value route I would have been able to save money and reveal that path way."",""Q2"":""25"",""Q3"":""Female""}",342308,,1590441,,,survey-text,,140
,,,,,,,,,,,,,,"{""Q0"":""At first, looked around with no plan.  Then experimented with looking at as few as possible to reduce the cost of looking."",""Q1"":""If first location looked at is a positive value go with it."",""Q2"":""62"",""Q3"":""Male""}",186484,,1523250,,,survey-text,,141
,,,,,,,,,,,,,,"{""Q0"":""Tried to look at the best routes without costing too much."",""Q1"":""Maybe looking at the second spoke"",""Q2"":""35"",""Q3"":""Male""}",20663,,2796876,,,survey-text,,142
,,,,,,,,,,,,,,"{""Q0"":""Looked for the most amount at termination point and then worked backwards to find route maximizing monetary return."",""Q1"":""Yes, make sure to keep an eye on how much I am spending on revealing dollar amounts for locations before choosing a route."",""Q2"":""48"",""Q3"":""Female""}",79774,,1312129,,,survey-text,,143
,,,,,,,,,,,,,,"{""Q0"":""I tried to find the closest profitable bubble then i looked at the two destination bubbles it was leading to"",""Q1"":""i learned to take less time looking at the bubbles because it cost profits; making a smaller profit was better than digging a financial hole looking for a larger one"",""Q2"":""23"",""Q3"":""female""}",105241,,1046854,,,survey-text,,144
,,,,,,,,,,,,,,"{""Q0"":""I mostly determined that the 2nd spot usually indicated a good spot if it was positive"",""Q1"":""Take risks more often"",""Q2"":""27"",""Q3"":""Male""}",47327,,1604410,,,survey-text,,146
,,,,,,,,,,,,,,"{""Q0"":""I went where the money was."",""Q1"":""Don't guess."",""Q2"":""27"",""Q3"":""male""}",35937,,1255666,,,survey-text,,147
,,,,,,,,,,,,,,"{""Q0"":""Clicking around to the destinations and hoping for green numbers!"",""Q1"":""Not really unfortunately."",""Q2"":""32"",""Q3"":""female""}",27111,,1460808,,,survey-text,,148
,,,,,,,,,,,,,,"{""Q0"":""It was difficult to figure out the best way to go about it, but I would click on my intended final destination first. If the amount was high enough, I would click on my next step toward that destination. If it was too low, I would determine whether I wanted to try another final destination or gamble on the next two steps being decent. "",""Q1"":""Sometimes you have to figure out where you are going and outline any potential risks on the way to get there. And it does help to take a little extra time to consider what to do next. "",""Q2"":""28"",""Q3"":""Male""}",127496,,1425290,,,survey-text,,150
,,,,,,,,,,,,,,"{""Q0"":""I tried to go on the same routes that paid off before and still got a negative"",""Q1"":""nope "",""Q2"":""30"",""Q3"":""female""}",37892,,1207413,,,survey-text,,152
,,,,,,,,,,,,,,"{""Q0"":""I tried to find the intersection and see if it had a positive or negative value, if positive i tried to find the positive split if it had any."",""Q1"":""I tried to find anything and use money to find the value rather than guessing."",""Q2"":""31"",""Q3"":""male""}",82765,,1252686,,,survey-text,,153
,,,,,,,,,,,,,,"{""Q0"":""I webt very well"",""Q1"":""yes"",""Q2"":""33"",""Q3"":""female""}",51467,,1676774,,,survey-text,,154
,,,,,,,,,,,,,,"{""Q0"":""Based on the amount of money earned vs lost"",""Q1"":""Not too sure. I could have played better, but I think to get the max amount some luck is involved. "",""Q2"":""28"",""Q3"":""Female""}",72769,,1317604,,,survey-text,,155
,,,,,,,,,,,,,,"{""Q0"":""I changed my strategies a few times, because it is costly to check the squares I tried hard to only click on a few."",""Q1"":""I didn't bother checking the middle circles, I tried to only investigate the ending destinations as I had more and more experience."",""Q2"":""31"",""Q3"":""Female""}",66903,,1425931,,,survey-text,,156
,,,,,,,,,,,,,,"{""Q0"":""I picked the highest first move plus the highest end result without knowing the middle point amount."",""Q1"":""Not really. I planned my strategy before starting and it continued to work for me."",""Q2"":""33"",""Q3"":""female""}",146308,,1458592,,,survey-text,,158
,,,,,,,,,,,,,,"{""Q0"":""I would pick some random 2nd stage ones and see if any were big numbers then click on those to the left and right to see which way was better."",""Q1"":""No, did not see any pattern or did not ever pick the best route."",""Q2"":""31"",""Q3"":""Male""}",57452,,1194796,,,survey-text,,159
,,,,,,,,,,,,,,"{""Q0"":""I attempted to find the trip that would offer the best value."",""Q1"":""I tried to view as many options to make a better informed decision even though I may be slightly penalized for it."",""Q2"":""31"",""Q3"":""Male""}",90283,,1472907,,,survey-text,,160
,,,,,,,,,,,,,,"{""Q0"":""i went with what would earn me the most money"",""Q1"":""i learned to pay for the hidden values"",""Q2"":""47"",""Q3"":""female""}",30035,,1107988,,,survey-text,,161
,,,,,,,,,,,,,,"{""Q0"":""The top corners paid the best so I just to find a high positive there and went that route."",""Q1"":""No, that seemed to work pretty well"",""Q2"":""26"",""Q3"":""female""}",39683,,1146516,,,survey-text,,162
,,,,,,,,,,,,,,"{""Q0"":""I checked the targets until I found a decent enough path. I tried not to check too many targets so I didn't waste money."",""Q1"":""Not really. It was pretty random. "",""Q2"":""33"",""Q3"":""Female""}",75050,,1501811,,,survey-text,,163
,,,,,,,,,,,,,,"{""Q0"":""Chose route with highest earnings, if I had a minimum profit of $16 at a certain point, I would stop clicking on other routes. "",""Q1"":""Yes, it is not necessary to click on all routes, can settle for a guaranteed profit dependent on your risk profile. "",""Q2"":""27"",""Q3"":""Male""}",70987,,1344371,,,survey-text,,164
,,,,,,,,,,,,,,"{""Q0"":""clicking on the end routes to see where the highest amount was"",""Q1"":""yes, i should have also checked the intermediate stops"",""Q2"":""38"",""Q3"":""female""}",47788,,1270456,,,survey-text,,165
,,,,,,,,,,,,,,"{""Q0"":""randomly"",""Q1"":""no"",""Q2"":""20"",""Q3"":""male""}",18641,,1374985,,,survey-text,,166
,,,,,,,,,,,,,,"{""Q0"":""Quick addition and subtraction. I also 'think' I noticed patterns. "",""Q1"":""Not really."",""Q2"":""41"",""Q3"":""Male""}",34687,,1590701,,,survey-text,,167
,,,,,,,,,,,,,,"{""Q0"":""Tried to use the fewest clicks to get a good route"",""Q1"":""As the game progressed I came to think getting a profitable route with the fewest pre-game clicks ($1.25/ea) was best for overall profit"",""Q2"":""31"",""Q3"":""Male""}",60538,,1240522,,,survey-text,,169
,,,,,,,,,,,,,,"{""Q0"":""If I picked a good route I might not go that way the next time as I thought it might change and not be a good route the next time. "",""Q1"":""No. I felt like it was luck if I picked a good route. "",""Q2"":""49"",""Q3"":""female""}",65094,,1363634,,,survey-text,,170
,,,,,,,,,,,,,,"{""Q0"":"""",""Q1"":"""",""Q2"":""24"",""Q3"":""male""}",6930,,1858383,,,survey-text,,172
,,,,,,,,,,,,,,"{""Q0"":""Tried to see which path had the green numbers."",""Q1"":""Sadly, probably not enough."",""Q2"":""34"",""Q3"":""Male""}",64301,,1144472,,,survey-text,,173
,,,,,,,,,,,,,,"{""Q0"":""Just kinda tried to go where the money was"",""Q1"":""Yes. I learned I could click the circles but didn't realize they would show the amounts. "",""Q2"":""38"",""Q3"":""female""}",40600,,1367175,,,survey-text,,174
,,,,,,,,,,,,,,"{""Q0"":""I generally would click on the immediate 4 surrounding me until i got a positive value. Once I hit a positive value, in those first four, I would check the end result of that route. Once I recover a positive on the destination spot I check the rest of the path to make sure I will be making positive dollars. If the path would result in negative money I would start from the top, unless I've used too much money discovering values. In some cases I just had to take the less damaging route. "",""Q1"":""I feel like I was adjusting to a more optimal planning strategy by the end than what I was doing at the beginning.  "",""Q2"":""25"",""Q3"":""Male""}",272140,,1540018,,,survey-text,,175
,,,,,,,,,,,,,,"{""Q0"":""I chose at random but tried to identify a pattern."",""Q1"":""No, not really.  Trying to strategize got me no bonus."",""Q2"":""27"",""Q3"":""Male""}",57426,,1288194,,,survey-text,,176
,,,,,,,,,,,,,,"{""Q0"":""Clicked as few points as possible to gain a net positive outcome"",""Q1"":""Yes, at first I hoped I could end up positively without incurring charges, but then found it better to click points first."",""Q2"":""31"",""Q3"":""Male""}",55060,,1515126,,,survey-text,,177
,,,,,,,,,,,,,,"{""Q0"":""i wanted the most money "",""Q1"":""yeah. but it was too late"",""Q2"":""39"",""Q3"":""male""}",40735,,1180253,,,survey-text,,179
,,,,,,,,,,,,,,"{""Q0"":""i clicked a few different money areas to get idea which side would be best"",""Q1"":""I tried not to click a lot, just a couple if it looked good."",""Q2"":""33"",""Q3"":""female""}",277457,,2131477,,,survey-text,,180
,,,,,,,,,,,,,,"{""Q0"":""tried to find the highest amount"",""Q1"":""not really"",""Q2"":""22"",""Q3"":""female""}",14277,,1126497,,,survey-text,,181
,,,,,,,,,,,,,,"{""Q0"":""TOWARD ARROW"",""Q1"":""YES"",""Q2"":""64"",""Q3"":""FEMALE""}",74385,,3215053,,,survey-text,,182
,,,,,,,,,,,,,,"{""Q0"":""I went where I thought I would get the highest amount. "",""Q1"":""I learned my strategy did not work. "",""Q2"":""34"",""Q3"":""Female""}",66977,,1845400,,,survey-text,,183
,,,,,,,,,,,,,,"{""Q0"":""I just sort of randomly clicked.  I did eventually start clicking the final destination and if it was a positive number, I headed there."",""Q1"":""Not really, it felt like a crapshoot because if I clicked every dot, I was down $20."",""Q2"":""32"",""Q3"":""Female""}",72061,,1376185,,,survey-text,,185
,,,,,,,,,,,,,,"{""Q0"":""I tried to find the highest end amount if there was a tie I check the amounts of the first step to see what the lowest risk was."",""Q1"":""I learned to look at the end first, in the beginning I was looking at the first step first."",""Q2"":""38"",""Q3"":""f""}",73463,,1393526,,,survey-text,,186
,,,,,,,,,,,,,,"{""Q0"":""I just guessed for the most part"",""Q1"":""I learned you had to view the prices to increase your bonus."",""Q2"":""40"",""Q3"":""female""}",38244,,1177064,,,survey-text,,187
,,,,,,,,,,,,,,"{""Q0"":""I planned based on the money I would end up with at the end of the route"",""Q1"":""Not really"",""Q2"":""35"",""Q3"":""Female""}",30752,,1536807,,,survey-text,,188
,,,,,,,,,,,,,,"{""Q0"":""I tried to find the highest payout in the fewest amount of clicks possible."",""Q1"":""not really."",""Q2"":""29"",""Q3"":""Female""}",23588,,1178481,,,survey-text,,189
,,,,,,,,,,,,,,"{""Q0"":""just guessing"",""Q1"":""no"",""Q2"":""35"",""Q3"":""female""}",26766,,2318956,,,survey-text,,190
,,,,,,,,,,,,,,"{""Q0"":""When I clicked on a circle to reveal the value and it was negative, I moved in the opposite direction."",""Q1"":""Not really sure how I could plan to arrive at positive dollar amount.  There is too much randomization to consider skill a factor in this test."",""Q2"":""57"",""Q3"":""Male""}",88202,,1308474,,,survey-text,,191
,,,,,,,,,,,,,,"{""Q0"":""First decide which of the cardinal directions to pursue. Then the second step was not as important as the third move, which had a unique outcome."",""Q1"":""I think the best way was to pick which of the cardinal directions were most profitable. Then explore the final two steps on that leg of the journey. The second move was a fixed cost to the outcome of the third step."",""Q2"":""43"",""Q3"":""male""}",98076,,1374999,,,survey-text,,192
,,,,,,,,,,,,,,"{""Q0"":""I WOULD EXPOSE THE FIRST CIRCLE OF EACH ROUTE AND GO FROM THERE"",""Q1"":""TAKE MY TIME"",""Q2"":""29"",""Q3"":""FEMALE""}",63633,,1704725,,,survey-text,,193
,,,,,,,,,,,,,,"{""Q0"":""random"",""Q1"":""down seemed to get more money"",""Q2"":""29"",""Q3"":""female""}",21707,,1380740,,,survey-text,,194
,,,,,,,,,,,,,,"{""Q0"":""Total Guess I was never shown anything."",""Q1"":""No I did not."",""Q2"":""32"",""Q3"":""Male""}",32002,,1513668,,,survey-text,,196
,,,,,,,,,,,,,,"{""Q0"":""I tried to select positive values for my initial destination and my end point."",""Q1"":""I probably would have uncovered more boxes to pre-determine my routes better."",""Q2"":""34"",""Q3"":""Male""}",175182,,1558746,,,survey-text,,197
,,,,,,,,,,,,,,"{""Q0"":""I made random guesses without looking at first, but then I would check the last spot to see the bonus"",""Q1"":""Making sure to check the middle of the route before proceeding"",""Q2"":""24"",""Q3"":""Female""}",117064,,1525434,,,survey-text,,198
,,,,,,,,,,,,,,"{""Q0"":""I looked for routes that would provide the most overall bonus."",""Q1"":""Yes, I began to disregard routes which would begin in the negative."",""Q2"":""40"",""Q3"":""female""}",56925,,1926173,,,survey-text,,199
,,,,,,,,,,,,,,"{""Q0"":""I tried different routes in the beginning.  I found that the best route was the one going up and over to the right. "",""Q1"":""Yes, planning was getting better as I went along.  I found out what route worked the best and stayed with that plan."",""Q2"":""52"",""Q3"":""Female""}",173564,,2607713,,,survey-text,,202
,,,,,,,,,,,,,,"{""Q0"":""I tried to find the best paying route without uncovering too many hidden values."",""Q1"":""No"",""Q2"":""32"",""Q3"":""Female""}",38087,,1476602,,,survey-text,,203
,,,,,,,,,,,,,,"{""Q0"":""Just took random routes."",""Q1"":""no"",""Q2"":""42"",""Q3"":""female""}",24189,,2273257,,,survey-text,,204
,,,,,,,,,,,,,,"{""Q0"":""clicking end destinations"",""Q1"":""yes"",""Q2"":""29"",""Q3"":""Male""}",23713,,1993175,,,survey-text,,205
,,,,,,,,,,,,,,"{""Q0"":""focused on the closest and furthest choice"",""Q1"":""yes"",""Q2"":""45"",""Q3"":""male""}",50468,,1177309,,,survey-text,,206
,,,,,,,,,,,,,,"{""Q0"":""I wanted to minimize loss as much as possible."",""Q1"":""I'm not sure that I did."",""Q2"":""29"",""Q3"":""female""}",28774,,1172832,,,survey-text,,207
,,,,,,,,,,,,,,"{""Q0"":""First I checked to see what the value of the first move was. Then I would just randomly pick between the two possible end points, and which ever one was highest I chose that one. Generally, I did not check the one in the middle."",""Q1"":""Yes, I learned to look farther ahead on all of the routes instead of focusing in on just one that could just end up as a dead end."",""Q2"":""21"",""Q3"":""Male""}",136695,,1453255,,,survey-text,,208
,,,,,,,,,,,,,,"{""Q0"":""observing positive trends in the price of each seat"",""Q1"":""to observe the priority"",""Q2"":""31"",""Q3"":""female""}",77304,,1511035,,,survey-text,,212
,,,,,,,,,,,,,,"{""Q0"":""I went through the closest dots to the plane and then made choices based on that. If it was -20, I did not proceed down that path (hot stove type mentality)"",""Q1"":""I did not randomly click..."",""Q2"":""39"",""Q3"":""Male""}",53185,,1781256,,,survey-text,,213
,,,,,,,,,,,,,,"{""Q0"":""Tried to see which route had the most in the early stops"",""Q1"":""Yes, usually if the first spot was a negative number, it wasn't worth going that way."",""Q2"":""33"",""Q3"":""male""}",37638,,1258878,,,survey-text,,214
,,,,,,,,,,,,,,"{""Q0"":"" At first I did not check the value just guessed "",""Q1"":""Yes, I started trying to check the end result to see if I could make any lost funds back. "",""Q2"":""26"",""Q3"":""Female""}",39098,,1295013,,,survey-text,,215
,,,,,,,,,,,,,,"{""Q0"":""Reveal the first 4 spaces. If positive reveal next space. If negative only reveal next space if its -4. "",""Q1"":""I followed the same plan from the start"",""Q2"":""28"",""Q3"":""Male""}",108683,,1360900,,,survey-text,,216
,,,,,,,,,,,,,,"{""Q0"":""I would pick the spots with the most options first to gather as much information as cheaply as possible. Then I would take a chance and pick a path once I felt safe enough with the information."",""Q1"":""Information is extremely useful as long as it is at a good price."",""Q2"":""31"",""Q3"":""Male""}",120235,,1383326,,,survey-text,,217
,,,,,,,,,,,,,,"{""Q0"":""By attempting to figure out which route was the most lucrative."",""Q1"":""Use risk/reward techniques more."",""Q2"":""33"",""Q3"":""Female""}",92801,,1251774,,,survey-text,,218
,,,,,,,,,,,,,,"{""Q0"":""I tried to guess at first but then began to uncover a few circles to guesstimate how it would go."",""Q1"":""I probably should have uncovered more circles and focused on the initial green circle. "",""Q2"":""27"",""Q3"":""male""}",56831,,1184838,,,survey-text,,219
,,,,,,,,,,,,,,"{""Q0"":""I looked at the first four possible steps and chose the highest paying. After that, I checked the next steps that were the highest paying."",""Q1"":""No."",""Q2"":""26"",""Q3"":""Female""}",93864,,1333622,,,survey-text,,220
,,,,,,,,,,,,,,"{""Q0"":""I first started randomly selecting the the closest circle to the plane to uncover the best path to take. I then moved on to uncovering the second closest circle to the plane. I finally decided to do a combination of both the closest and second closest circle, but only chose a minimal amount."",""Q1"":""I learned to not choose too many circles and to choose randomly the closest circle and the second closest and decide which path I would take depending on the value of the circles."",""Q2"":""34"",""Q3"":""Male""}",196885,,1339334,,,survey-text,,221
,,,,,,,,,,,,,,"{""Q0"":""I basically just kept clicking on all of the bubbles and tried to find the most productive"",""Q1"":""not in the least"",""Q2"":""41"",""Q3"":""female""}",36506,,1121061,,,survey-text,,222
,,,,,,,,,,,,,,"{""Q0"":""At first I test only a few of the end points and went for the highest dollar amount.  After obtaining enough money to risk I began revealing more of the map before making any decisions."",""Q1"":""To use what I stored to seek more information on opportunities. "",""Q2"":""36"",""Q3"":""Male""}",113929,,1282054,,,survey-text,,223
,,,,,,,,,,,,,,"{""Q0"":""the first few i had to uncover alot of the circles to get an idea of how much each  would be. Then i could do it a little quicker because i knew i was most likely not going to be getting more/less. "",""Q1"":""If I uncovered 3 green squared in a row, then I didn't uncover any more. "",""Q2"":""30"",""Q3"":""female""}",99625,,1530335,,,survey-text,,224
,,,,,,,,,,,,,,"{""Q0"":""I went in a clockwise direction each round. "",""Q1"":""I saw that I avoided penalties by following a pattern. "",""Q2"":""37"",""Q3"":""female""}",59932,,1394196,,,survey-text,,225
,,,,,,,,,,,,,,"{""Q0"":""Generally tried to open a profitable path.  By looking for a valuable middle node.  If I found one I would uncover the rest of the path."",""Q1"":""Don't guess, because the last edge could be very costly without uncovering it."",""Q2"":""29"",""Q3"":""Male""}",166111,,1700788,,,survey-text,,226
,,,,,,,,,,,,,,"{""Q0"":""I looked for the highest first leg, on the second group it looked like always the same so I started to just go what always looked to be a good path."",""Q1"":""Not really except for a repeat in the second group."",""Q2"":""39"",""Q3"":""female""}",86004,,1228634,,,survey-text,,227
,,,,,,,,,,,,,,"{""Q0"":""Sometimes it was random luck and sometimes I spent $1.25 to pre-plan a route."",""Q1"":""Not really"",""Q2"":""41"",""Q3"":""male""}",68140,,1310238,,,survey-text,,228
,,,,,,,,,,,,,,"{""Q0"":""Just tried to keep it random each time."",""Q1"":""No"",""Q2"":""35"",""Q3"":""Female""}",37600,,1134773,,,survey-text,,229
,,,,,,,,,,,,,,"{""Q0"":""I wanted to keep trying something different"",""Q1"":""Not really, I felt like it was kind of hit or miss. But I got used to it"",""Q2"":""22"",""Q3"":""Female""}",34996,,1234640,,,survey-text,,230
,,,,,,,,,,,,,,"{""Q0"":""I looked for the route that made that most money from start to finish."",""Q1"":""No"",""Q2"":""32"",""Q3"":""Male""}",60064,,1190942,,,survey-text,,231
,,,,,,,,,,,,,,"{""Q0"":""I would choose the way that I would gain money on my first sand final stop. SO if I lost money on the middle stop I would hopefully make up for it."",""Q1"":""Yes I would take a risk of not covering up the middle if the first and last stops had a high value. This was to save 1.25"",""Q2"":""24"",""Q3"":""Female""}",139954,,1357295,,,survey-text,,232
,,,,,,,,,,,,,,"{""Q0"":""I looked for the highest value."",""Q1"":""not really."",""Q2"":""44"",""Q3"":""female""}",25608,,1284769,,,survey-text,,234
,,,,,,,,,,,,,,"{""Q0"":""Random guessing depending on how well the payout was and patterns from previous attempts"",""Q1"":""Yes, through the patterns of previous attempts."",""Q2"":""25"",""Q3"":""Male""}",39795,,1292232,,,survey-text,,235
,,,,,,,,,,,,,,"{""Q0"":""Finding the starting point and then the landing spot, and trying to figure which route was the highest value, with unknowns inbetween."",""Q1"":""Yes, the more I played the better I got without wasting guesses and spending money."",""Q2"":""30"",""Q3"":""Male""}",66652,,1261902,,,survey-text,,236
,,,,,,,,,,,,,,"{""Q0"":""The route that would net the most money, even with a few losses along the way."",""Q1"":""I learned how to maximize winnings while minimizing the fees to uncover spots."",""Q2"":""42"",""Q3"":""Female""}",63614,,1538517,,,survey-text,,237
,,,,,,,,,,,,,,"{""Q0"":""I checked the first four squares, and planned out from the positive squares"",""Q1"":""Understanding that there were only three values possible, and positive or negative, helped understand what a good route was."",""Q2"":""39"",""Q3"":""Male""}",62046,,1415817,,,survey-text,,238
,,,,,,,,,,,,,,"{""Q0"":""I tried to chose the route which maximized my bonus points."",""Q1"":""I learned that I didn't have to click quite so many circles, that if one route had a negative amount, I automatically stopped checking the amounts on that route."",""Q2"":""28"",""Q3"":""Female""}",43821,,1396690,,,survey-text,,239
,,,,,,,,,,,,,,"{""Q0"":""i tried to either find the highest number out of the gate then go from there without having to pay for any of the numbers being revealed."",""Q1"":""no because I didnt think there was a way to do so - if you reveal too many numbers it just ate up all the money you could make so I felt it was best to just guess sometimes. "",""Q2"":""47"",""Q3"":""male""}",86556,,1231409,,,survey-text,,241
,,,,,,,,,,,,,,"{""Q0"":""tried to find what would give me the best money"",""Q1"":""it was hard"",""Q2"":""27"",""Q3"":""female""}",34290,,1421054,,,survey-text,,242
,,,,,,,,,,,,,,"{""Q0"":""i looked for the places with less negative areas and once I found it I took it. "",""Q1"":""I learned not to look at every spot because then you are more likely to have a negative score at the end of the trip."",""Q2"":""27"",""Q3"":""Female""}",71977,,1275172,,,survey-text,,243
,,,,,,,,,,,,,,"{""Q0"":""Not all rounds revealed the amounts when I clicked on the locations.  For the ones that did, I tried the first stage of every route, then eliminated routes that didn't seem like they'd be profitable."",""Q1"":""Not really.  If the survey hadn't glitched, I might have had more rounds to experiment with, though."",""Q2"":""33"",""Q3"":""Female""}",138783,,1411707,,,survey-text,,244
,,,,,,,,,,,,,,"{""Q0"":""First group: Tried each route first, then went back to the most profitable routes. \nSecond group tried each route lost money on each one,I think it is rigged to keep you from winning bonuses."",""Q1"":""No"",""Q2"":""65"",""Q3"":""Male""}",125013,,1527084,,,survey-text,,245
,,,,,,,,,,,,,,"{""Q0"":""Tried the same path"",""Q1"":""No"",""Q2"":""58"",""Q3"":""male""}",12128,,2270326,,,survey-text,,246
,,,,,,,,,,,,,,"{""Q0"":""At first I would just try each area and that was not working. I decided to click on the circles next to the starting point to see which one was in the green. After that I tried each of the ending points. I went to the won with the highest reward."",""Q1"":""Some times you have to pay a little at the beginning to get a better outcome is what I learned. "",""Q2"":""36"",""Q3"":""female""}",98963,,1599332,,,survey-text,,248
,,,,,,,,,,,,,,"{""Q0"":""If I could find two positive points in the same direction it seemed that would have the highest chance to make money spending more to reveal locations. I would start with the closest points and then click the ending points when i'd find a positive. "",""Q1"":""I believe i did. I learned by clicking all of one that its possible to have almost no green. So if half of the revealed places are red it could be safer to guess the unrevealed or go with the most minimal red over revealing all remaining locations."",""Q2"":""27"",""Q3"":""Male""}",258397,,1685761,,,survey-text,,250
,,,,,,,,,,,,,,"{""Q0"":""finding the end with highest monies"",""Q1"":""nope"",""Q2"":""24"",""Q3"":""m""}",16703,,1081131,,,survey-text,,251
,,,,,,,,,,,,,,"{""Q0"":""At first I looked at endpoints.  Then I realized it was more advantageous to look at the first hub."",""Q1"":""Yes"",""Q2"":""49"",""Q3"":""F""}",45669,,1392796,,,survey-text,,252
,,,,,,,,,,,,,,"{""Q0"":""Purely on the profit value of each step. "",""Q1"":""Not really"",""Q2"":""32"",""Q3"":""Male""}",32858,,1503200,,,survey-text,,253
,,,,,,,,,,,,,,"{""Q0"":""I checked every corner for highest value then made sure there wasn't a major - value."",""Q1"":""Look for major - value in direction of best + value. Had I had more trials I would have stopped searching after I found a 12 without a - value associated."",""Q2"":""38"",""Q3"":""Female""}",73208,,1460914,,,survey-text,,254
,,,,,,,,,,,,,,"{""Q0"":""Finding the best \""Green\"" money path."",""Q1"":""I thought I had a pattern but I kept abandoning it."",""Q2"":""27"",""Q3"":""Male""}",29142,,1137984,,,survey-text,,255
,,,,,,,,,,,,,,"{""Q0"":""Clicked on the circles to try to help"",""Q1"":""No"",""Q2"":""27"",""Q3"":""female""}",17641,,1456555,,,survey-text,,256
,,,,,,,,,,,,,,"{""Q0"":""Looked for a positive first hop."",""Q1"":""No"",""Q2"":""58"",""Q3"":""Female""}",45953,,1211676,,,survey-text,,257
,,,,,,,,,,,,,,"{""Q0"":""Followed the best route I could whenever I turned over green spaces"",""Q1"":""use as few moves as possible to plan the route."",""Q2"":""33"",""Q3"":""male""}",43895,,1471363,,,survey-text,,258
,,,,,,,,,,,,,,"{""Q0"":""I took my best guess."",""Q1"":""no"",""Q2"":""36"",""Q3"":""male""}",65893,,1384840,,,survey-text,,259
,,,,,,,,,,,,,,"{""Q0"":""I wanted to find the route I earned the most. But if it looked like I was going to lose money, I wanted to minimize the loss. "",""Q1"":""No, I pretty much just hoped what I revealed was a good choice so I didn't have to reveal more. "",""Q2"":""30"",""Q3"":""female""}",53742,,1252883,,,survey-text,,260
,,,,,,,,,,,,,,"{""Q0"":""I checked the final destinations for the highest payout and then plotted the course from there."",""Q1"":""I don' believe so. Some rounds seemed to flow better for me than others."",""Q2"":""26"",""Q3"":""Male""}",61182,,1230023,,,survey-text,,261
,,,,,,,,,,,,,,"{""Q0"":""I chose my route based on the amount of money that was discovered"",""Q1"":""I just took educated guesses"",""Q2"":""22"",""Q3"":""Female""}",50355,,1261703,,,survey-text,,262
,,,,,,,,,,,,,,"{""Q0"":""I didn't have much of a plan. It didn't even occur to me that there might be a solution."",""Q1"":""Not at all."",""Q2"":""54"",""Q3"":""Male""}",213702,,1571023,,,survey-text,,263
,,,,,,,,,,,,,,"{""Q0"":""I went with way that I was guaranteed to make money "",""Q1"":""I could average about $15 by following the positive amounts"",""Q2"":""26"",""Q3"":""male""}",51670,,1355951,,,survey-text,,264
,,,,,,,,,,,,,,"{""Q0"":""I honestly just randomly chose a path.  I saved the \""look at the next spot\"" fee."",""Q1"":""I can see where using the \""look at the next spot\"" option would have been beneficial.  "",""Q2"":""38"",""Q3"":""Female""}",71849,,1309395,,,survey-text,,265
,,,,,,,,,,,,,,"{""Q0"":""I checked a couple of the amounts and then I decided just chose at random."",""Q1"":""No."",""Q2"":""35"",""Q3"":""Female""}",58011,,1411078,,,survey-text,,267
,,,,,,,,,,,,,,"{""Q0"":""Random"",""Q1"":""No"",""Q2"":""29"",""Q3"":""Female""}",17411,,1318142,,,survey-text,,268
