pid,responses,rt,time_elapsed
66,"{""Q0"":""The furthest nodes were worth the most so I clicked those"",""Q1"":""I didn't want to waste clicks on the near nodes since they weren't worth mich"",""Q2"":""when I found the 48"",""Q3"":""I tried to mix it up"",""Q4"":""the 48 would appear in the same spot 3x in a row""}",103711,882540
66,"{""Q0"":""cliking on the furthest nodes made the most sense"",""Q1"":""no"",""Q2"":""50"",""Q3"":""thank you!""}",35969,919529
67,"{""Q0"":""At the end results because I wanted the highest number regardless how many negatives where on the way to get there."",""Q1"":""The end results was a negative."",""Q2"":""When I found 48 I knew I would find nothing higher."",""Q3"":""An ending nodule."",""Q4"":""Crossing fingers.""}",62173,663912
67,"{""Q0"":""Based on the rules for this game it was worth spending the $1 to find the highest nodule."",""Q1"":""No, though it took me awhile in the training to figure out exactly what I was doing wrong."",""Q2"":""35"",""Q3"":""No, it was a fun game.""}",70714,735631
68,"{""Q0"":""Final destination is most variable in valuation"",""Q1"":""Do not click anywhere that does not lead to highest final valuation"",""Q2"":""whenever I found a +48"",""Q3"":""Next step"",""Q4"":""I felt the opportunity cost of scanning each spot was too high, so I just scanned until I found either a 48 or next highest which was 24. If only two 24s were available, I considered scanning the next best option, which after playing seems like a better option, but I was only put in that situation twice.""}",211689,887059
68,"{""Q0"":""This game suggests having a goal and spending resources in making sure you are on track is a good strategy"",""Q1"":""No"",""Q2"":""31"",""Q3"":""""}",69207,957269
69,"{""Q0"":""If the destination was 48, I just went there."",""Q1"":""I didn't bother with the in between steps as they were negligible"",""Q2"":""when I found a 48"",""Q3"":""left upper node"",""Q4"":""""}",63677,618509
69,"{""Q0"":""That it's easy to forget how much little deductions can stack up"",""Q1"":""no"",""Q2"":""27"",""Q3"":""""}",41405,660925
70,"{""Q0"":""GUESSING"",""Q1"":""NOT BAD"",""Q2"":""GUESSING"",""Q3"":""GOOD"",""Q4"":""MASTER MIND""}",42918,730796
70,"{""Q0"":""GOOD"",""Q1"":""YES"",""Q2"":""28"",""Q3"":""GOOD SURVEY TO TAKE EVERYONE""}",28162,759966
71,"{""Q0"":""Randomly"",""Q1"":""If i chose a module and it had a high negative number, I wouldn't go that way."",""Q2"":""When I saw a high green number. "",""Q3"":""The corners."",""Q4"":""No""}",49284,1354989
71,"{""Q0"":""Nothing"",""Q1"":""No"",""Q2"":""38"",""Q3"":""None""}",20797,1376793
72,"{""Q0"":""I have decide puzzle style"",""Q1"":""It's are dangerous"",""Q2"":""It come from negative points"",""Q3"":""every step you can give most values in dollars"",""Q4"":""I think person decision making in some situations""}",138497,573600
72,"{""Q0"":""Lot of try"",""Q1"":""Nothing"",""Q2"":""32"",""Q3"":""Nice task to do ""}",27082,601699
73,"{""Q0"":""I went for the ends looking for a $48 value first, then clicked the first or middle to see if there was a negative value on that path."",""Q1"":""If I saw both or possibly one of the end nodes on a path were negative, I wouldn't bother with that path."",""Q2"":""Once I saw two positive values on a path ending with $48, usually. Once or twice I just gave up when I saw there were no $48 end nodes, and went for a safe-looking $24 ending path instead."",""Q3"":""At the end nodes, most definitely."",""Q4"":""No, that about sums it up. End nodes first, first and/or middle nodes second or third, depending on how satisfied I felt about a path.""}",213595,881397
73,"{""Q0"":""How to optimize a strategy at this particular path-finding game, I guess."",""Q1"":""No, everything was perfectly clear."",""Q2"":""32"",""Q3"":""Not really, no. But thank you for this opportunity.""}",49722,932136
74,"{""Q0"":""I only chose the end dots to maximize profit."",""Q1"":""There was no reason to check the first two steps, so I didn't."",""Q2"":""When I uncovered a $48 I stopped."",""Q3"":""One of the end points."",""Q4"":""I just tried to make the most profit.""}",86318,679097
74,"{""Q0"":""That there is no way anyone earned a $5 bonus."",""Q1"":""No."",""Q2"":""28"",""Q3"":""Thank you!""}",30640,710774
75,"{""Q0"":""I clicked on the largest potential value spaces, stopping when i got positive 48."",""Q1"":""I didn't click on the lower value nodes."",""Q2"":""Once I found a positive $48"",""Q3"":""The outer nodes, specifically upper right."",""Q4"":""I would go until I found a positive 48, otherwise I would just pick a positive 24 if a 48 was not there.""}",80605,624363
75,"{""Q0"":""The strategy I devised was the suggested one."",""Q1"":""No."",""Q2"":""21"",""Q3"":""No""}",23409,648775
76,"{""Q0"":""I clicked the outside to find the $48 node first, then clicked to find the highest paying route there."",""Q1"":""I decided not to click on the inside nodes only unless there were two $48 or $24 nodes and then I had to click inside nodes to find the cheapest route to them."",""Q2"":""I stopped clicking when I found the first $48 node"",""Q3"":""I clicked the outside nodes at the beginning of each round."",""Q4"":""My only strategy was to find the $48 node then find the cheapest route to it.""}",138632,875156
76,"{""Q0"":""Thinking back to the exploratory nodes, I really should have paid to see if there were $48 nodes closer in. I just didn't ever run into any in the previous rounds so I saw no need to do that, but am curious if this would have helped."",""Q1"":""Nothing was confusing or hard to understand."",""Q2"":""44"",""Q3"":""None""}",74428,950589
77,"{""Q0"":""I clicked till I found the high of 48"",""Q1"":""if I found the 48 at the end"",""Q2"":""if I found the 48 at the end "",""Q3"":""yes"",""Q4"":""none""}",56618,675764
77,"{""Q0"":""that it pays off to pay for hints"",""Q1"":""none"",""Q2"":""27"",""Q3"":""""}",19617,696406
78,"{""Q0"":""Whenever I found 48, I just went there"",""Q1"":""The training suggested I click the outer edges first, so that's where I started"",""Q2"":""When I found 48"",""Q3"":""Bottom left"",""Q4"":""Tried to minimize clicks to maximize profits. ""}",60593,541880
78,"{""Q0"":""There is likely a logic to gathering this information that isn't intuitive to me"",""Q1"":""Not really"",""Q2"":""47"",""Q3"":""This was fun!""}",48425,591314
79,"{""Q0"":""I just picked random end nodes"",""Q1"":""When I hit a high positive value, I was done clicking"",""Q2"":""When I hit a high positive value"",""Q3"":""on the end nodes"",""Q4"":""nope""}",40483,838552
79,"{""Q0"":""To be patient and look down the road for hints"",""Q1"":""no"",""Q2"":""36"",""Q3"":""""}",17241,856802
80,"{""Q0"":""Just guessed"",""Q1"":""Just guessed"",""Q2"":""When I had no where else to go"",""Q3"":""The end of a line"",""Q4"":""Just hoped it was good""}",63677,923427
80,"{""Q0"":""Be careful where you go"",""Q1"":""no"",""Q2"":""28"",""Q3"":""""}",24176,948610
81,"{""Q0"":""I clicked on the last part of the web where the spider would end because it was cheaper in my opinion "",""Q1"":""It cost more money to see less results if you dont click the end of the web"",""Q2"":""When I found the final value to be positive "",""Q3"":""The end of the web"",""Q4"":""""}",92828,1374193
81,"{""Q0"":""Decision making skills"",""Q1"":""No it was clear"",""Q2"":""24"",""Q3"":""fun game""}",33503,1408705
82,"{""Q0"":""I decided to click based on past experience, when a click did not usually lose money."",""Q1"":""I tried not to click on nodes that had lost money in the past."",""Q2"":""When I was losing too much money."",""Q3"":""The left side."",""Q4"":""No""}",102546,1187446
82,"{""Q0"":""I learned to try to pay more attention to past experience."",""Q1"":""I wasn't sure why I kept getting a delay penalty for poor planning."",""Q2"":""49"",""Q3"":""No""}",51466,1239916
83,"{""Q0"":""I would click at the last node to see which one gave me the biggest amount (48) and then as soon as I uncovered the 48, I would take that route regardless of which node was before since the final node is what is worth the most."",""Q1"":""when i started, i would click the ones immediately next to me, then I realized I was losing a lot of money clicking all those nodes."",""Q2"":""As soon as I hit the maximum amount."",""Q3"":""last nodes"",""Q4"":""""}",115717,755377
83,"{""Q0"":""that the ultimate goal was the last node and all the numbers were the same just in - and positive form"",""Q1"":""no"",""Q2"":""35"",""Q3"":""""}",32299,788689
84,"{""Q0"":""just randomly"",""Q1"":""it was all random for me"",""Q2"":""when it wouldn't let me anymore"",""Q3"":""to the left side"",""Q4"":""No""}",36941,456330
84,"{""Q0"":""Nothing"",""Q1"":""no"",""Q2"":""20"",""Q3"":""""}",10000,467339
85,"{""Q0"":""After the first time, and seeing the entirety of the map and the patterns of payments."",""Q1"":""Once I found the pattern of how the numbers appear."",""Q2"":""Once I found the highest paying amount. "",""Q3"":""The outer most edge."",""Q4"":""""}",69610,551394
85,"{""Q0"":""To think before acting."",""Q1"":""Nope, this was actually really fun!"",""Q2"":""20"",""Q3"":""""}",41201,593636
86,"{""Q0"":""After a few rounds it became apparent to click on the last spot to determine the maximum payout"",""Q1"":""I skipped the first and second dots."",""Q2"":""When I found the maximum value"",""Q3"":""I spread it out but I guess I spent more time on the very right or left outside dots"",""Q4"":""As soon as I found that +48 I went for it.""}",79291,488540
86,"{""Q0"":""Nothing..."",""Q1"":""N/a"",""Q2"":""35"",""Q3"":""N/a""}",34562,524107
87,"{""Q0"":""clicked at edge to find the highest points\nthen just toward that high point"",""Q1"":""avoid going toward the negative values"",""Q2"":""when I got 48"",""Q3"":""arbitrary but at first where I last saw the highest numbers"",""Q4"":""near the end, stop showing more nodes as soon as I saw a 48""}",144617,914460
87,"{""Q0"":""to judge when I don't need more info and just continue"",""Q1"":""no"",""Q2"":""48"",""Q3"":""""}",45398,960884
88,"{""Q0"":""If it was worth money I went to it."",""Q1"":""If it took away money."",""Q2"":""After I found a positive sqaure."",""Q3"":""The top section in the corners."",""Q4"":""Nothing.""}",55859,643742
88,"{""Q0"":""Patience "",""Q1"":""no."",""Q2"":""26"",""Q3"":""no.""}",19707,664467
89,"{""Q0"":""In the practice rounds I noticed that the outer nodes had the highest absolute value, so I clicked on those to figure out where the highest payout would be for the least investment of $1/click."",""Q1"":""I didn't bother clicking on the first/second nodes because the values were small so as long as I got a big value on the final node it didn't really matter. "",""Q2"":""I stopped when I found the node that was worth +48."",""Q3"":""I varied it on purpose, but probably on the outer node on the top row since there was only one intermediate node versus on the left/right there were two intermediate steps. I assumed I would \""lose\"" on the intermediate nodes and just factored this in as a cost to get to the +24/+48 node."",""Q4"":""I didn't really pay much attention to anything but the final nodes in each path. ""}",150356,738532
89,"{""Q0"":""I learned to focus on the final value and not the intermediate steps."",""Q1"":""I am not honestly sure what the \""first node\"" range of values was because it didn't factor into my strategy so I never really clicked on them."",""Q2"":""39"",""Q3"":""You misspelled \""comments.\"" ;)""}",58070,797605
90,"{""Q0"":""Guessing"",""Q1"":""Nodes"",""Q2"":""Nodes"",""Q3"":""top circle"",""Q4"":""Luck and gambling""}",39206,1310060
90,"{""Q0"":""Probability"",""Q1"":""At first, the nodes."",""Q2"":""24"",""Q3"":""-""}",27333,1338398
91,"{""Q0"":""It was totally random. I guess a lot of the time I would choose the right side."",""Q1"":""No preference or pattern."",""Q2"":""Once I saw a green 4, I would stop. Otherwise, if I hit 2 reds, I would stop and go whatever direction I didn't click."",""Q3"":""The right. It wasn't on purpose though, I think I just did it impulsively. "",""Q4"":""I usually went up when I went to the sides of the web (when I had the option to go up or down)""}",104811,1166948
91,"{""Q0"":""Nothing"",""Q1"":""Yes, I was unsure of why the test round would have flashing red \""delay for poor planning\"" warnings every time I clicked or moved an arrow key - but none of the other rounds had that?"",""Q2"":""22"",""Q3"":""No""}",63253,1231208
92,"{""Q0"":"""",""Q1"":"""",""Q2"":"""",""Q3"":"""",""Q4"":""""}",1784,645950
92,"{""Q0"":"""",""Q1"":"""",""Q2"":""22"",""Q3"":""""}",6041,652995
93,"{""Q0"":""Looking for the 48"",""Q1"":""Not worth it to click the first 2 spots"",""Q2"":""Once I found the 48"",""Q3"":""An end point"",""Q4"":""Find the 48""}",42651,554725
93,"{""Q0"":""Find the 48"",""Q1"":""No"",""Q2"":""30"",""Q3"":""""}",8765,569532
94,"{""Q0"":""the outer nodes"",""Q1"":""the first node"",""Q2"":""when i seen the green numbers pop up"",""Q3"":""on the last nodes. "",""Q4"":""click on the outer nodes to see if the trip was worth it before risking moving the spider to a bad node. ""}",71984,631838
94,"{""Q0"":""the green numbers were constantly changing and the outer nodes had a higher value than the inner nodes. "",""Q1"":""no"",""Q2"":""25"",""Q3"":""i wanna play again. i liked the game""}",57331,690188
95,"{""Q0"":""I just did at random"",""Q1"":""Random"",""Q2"":""Random"",""Q3"":""Random"",""Q4"":""I honestly just went all out randomly ""}",23809,601024
95,"{""Q0"":""Clicking more may have been better"",""Q1"":""No"",""Q2"":""37"",""Q3"":""""}",9038,611070
96,"{""Q0"":""The ends had the most money on them and negated the cost of clicking"",""Q1"":""Getting the points at the end negated anything you would've lost in the middle nodes so I didn't really click those"",""Q2"":""When I found a 48 or uncovered all of the end nodes"",""Q3"":""The end nodes"",""Q4"":""Not really""}",129769,750400
96,"{""Q0"":""Nothing really?"",""Q1"":""Yeah it was confusing and annoying that I had to play a bunch of rounds that didn't count"",""Q2"":""25"",""Q3"":""No""}",54147,805563
97,"{""Q0"":""random"",""Q1"":""random"",""Q2"":""random"",""Q3"":""random"",""Q4"":""random""}",27565,1539491
97,"{""Q0"":""nothinig"",""Q1"":""none"",""Q2"":""30"",""Q3"":""none""}",53851,1594346
98,"{""Q0"":""I decided by seeing what the end values would be. "",""Q1"":""I decided not to click if the last node ended in a negative value or a value less than another end node"",""Q2"":""i decided when to stop clicking once i got to a positive 48 value by spending $1 to see the nodes."",""Q3"":""i was most likely to click on the end nodes."",""Q4"":""no""}",56891,667076
98,"{""Q0"":""I learned to always check the end nodes. i learned that spending $1 in the beginning saved me more money overall. "",""Q1"":""no"",""Q2"":""33"",""Q3"":""""}",27142,695227
99,"{""Q0"":""I clicked the end nodes first, since they were the most impactful on total earnings."",""Q1"":""I didn't sweat the first two nodes as hitting the 48 mitigated any variation in them."",""Q2"":""Until I had either found a 48 value end node or exhausted all end nodes."",""Q3"":""Wherever my mouse pointer was naturally resting closest to."",""Q4"":""It was fairly simple.""}",93237,598569
99,"{""Q0"":""That the end goal in this experiment is more meaningful than intermittent steps."",""Q1"":""No"",""Q2"":""35"",""Q3"":""No""}",28859,628433
100,"{""Q0"":""I randomly clicked the end spots."",""Q1"":""Did not click on first or second steps."",""Q2"":""Once I found the 48."",""Q3"":""Right or left extreme."",""Q4"":""I tried to change click order each time.""}",86142,822398
100,"{""Q0"":""Quickly learned clicking first and second steps not worth it."",""Q1"":""Not really."",""Q2"":""46"",""Q3"":""No""}",42612,866021
101,"{""Q0"":""I started by doing it randomly, but then decided to start clicking on the last step nodes to see which led to the most at the end."",""Q1"":""I chose not to click on those with ending nodes which were negative."",""Q2"":""When I got to the highest possible ending amount or if I had already clicked a lot and they were all negative, I went with the first positive "",""Q3"":""On the last level nodes to see which was the higher ending amount"",""Q4"":""No""}",122411,661870
101,"{""Q0"":""I learned that it was more beneficial for me to see the ending amount, as they were all high enough (if positive) to cancel out the small amount of negative that I might get by not checking the 1st and 2nd levels."",""Q1"":""No"",""Q2"":""25"",""Q3"":""""}",54092,716968
102,"{""Q0"":""randomly, it didn't seem to matter`"",""Q1"":""don't click on middle"",""Q2"":""when i hit 48 or 24"",""Q3"":""end nodes of course"",""Q4"":""no, pretty simple""}",24645,873429
102,"{""Q0"":""nothing...not sure what this was about `"",""Q1"":""no, but it kept saying \""you shouljd click on a node\"" when i already did"",""Q2"":""31"",""Q3"":""n/a""}",24616,899047
103,"{""Q0"":""I just tried different directions"",""Q1"":""I could not tell where not to click"",""Q2"":""after I decided which direction I was going"",""Q3"":""up"",""Q4"":""no""}",70048,1522059
103,"{""Q0"":""I do not like spiders!"",""Q1"":""yes"",""Q2"":""44"",""Q3"":""none""}",32439,1555503
104,"{""Q0"":""ilooked at the last steps, and then if there was uncertainty, clicked some others to find optimal path"",""Q1"":""by the last nodes, if negative, no point checking middle nodes"",""Q2"":""if I saw a 48 I often stopped"",""Q3"":""any of the last nodes"",""Q4"":""tried to maximise profit.""}",76510,574967
104,"{""Q0"":""optimal path choices"",""Q1"":""n/a"",""Q2"":""23"",""Q3"":""comments is misspelled""}",28033,604027
105,"{""Q0"":""I randomly picked one of the last boxes in each path."",""Q1"":""I did not pick the smaller first step boxes."",""Q2"":""I stopped clicking when I found a spot that totaled $48"",""Q3"":""Top left circle which was the end of a path."",""Q4"":""My only strategy was to follow the path that ended with the higher $48 payout.""}",98629,947697
105,"{""Q0"":""I learned that it is better to spend a little to figure out the outcome than to take guesses and lose."",""Q1"":""no"",""Q2"":""40"",""Q3"":""n/a""}",35525,984230
106,"{""Q0"":""Gut feeling"",""Q1"":""The opposite of where I had a bad run before"",""Q2"":""When i found a good path"",""Q3"":""The first node"",""Q4"":""Just guessing""}",76326,1002865
106,"{""Q0"":""I'm bad at guessing"",""Q1"":""Nope"",""Q2"":""32"",""Q3"":""Nope""}",18120,1021989
107,"{""Q0"":""i don't like clicking because it spends a dollar "",""Q1"":""tried to avoid the bad spaces"",""Q2"":""when I was satisfied "",""Q3"":""at the first step"",""Q4"":""""}",35953,1132625
107,"{""Q0"":""sometimes you win, sometimes you lose "",""Q1"":""no"",""Q2"":""29"",""Q3"":""""}",15591,1149232
108,"{""Q0"":""I typically didn't click, because I didn't want to pay the $1."",""Q1"":""I decided not to click so I didn't have to pay the $1."",""Q2"":""I decided to stop clicking when I realized it was costing $1."",""Q3"":""If I decided to click, there was no pattern of where I would click at the beginning."",""Q4"":""I didn't click because I didn't want to pay the $1.""}",71319,653280
108,"{""Q0"":""I learned that this study was all about taking risks."",""Q1"":""Nothing was confusing."",""Q2"":""27"",""Q3"":""This was a very interesting study.""}",30269,684555
109,"{""Q0"":""where the green was at, I wanted to click. "",""Q1"":""the red"",""Q2"":""when I found the highest number "",""Q3"":"" higher corner pieces"",""Q4"":""this was fun. I just wanted the high numbers. ""}",37431,1326083
109,"{""Q0"":""how to strategize"",""Q1"":""no"",""Q2"":""30"",""Q3"":""this was fuN! ""}",49949,1377042
110,"{""Q0"":""I used the node to help decide"",""Q1"":""I calculated the path "",""Q2"":""When I seen the most positive path"",""Q3"":""the the left"",""Q4"":""I tried to notice a pattern but did not see on so I used the peek tool to help me""}",99589,1201105
110,"{""Q0"":""It would be real hard to get a 5 bonus"",""Q1"":""no"",""Q2"":""36"",""Q3"":""Thx for game""}",49052,1251170
111,"{""Q0"":""I eventually figured out that clicking on the end nodes was a better predictor of success than clicking on the closest nodes."",""Q1"":""I eventually figured out that clicking on the end nodes was a better predictor of success than clicking on the closest nodes."",""Q2"":""I stopped clicking once I uncovered a +48"",""Q3"":""One of the end nodes"",""Q4"":""""}",58398,864220
111,"{""Q0"":""General problem-solving abilities"",""Q1"":""no"",""Q2"":""47"",""Q3"":""""}",28055,893280
112,"{""Q0"":""Wanted to know what a few end results were. "",""Q1"":""I didn't need to know the middle just the end ones. "",""Q2"":""When I thought I would have an idea what was on the end of each of them. "",""Q3"":""One ending node from each side. "",""Q4"":""Nope. Just hope for the best. ""}",85024,778042
112,"{""Q0"":""That it's okay to spend a few dollars to make sure you get a positive number at the end. "",""Q1"":""It was easy enough. "",""Q2"":""34"",""Q3"":""""}",35585,814633
113,"{""Q0"":""start at the outside find the 48"",""Q1"":""once if found the big 48 did not need the others"",""Q2"":""when I found the big 48"",""Q3"":""right bottom "",""Q4"":""just get the big 48 the rest did not matter, not worth spending 1's to find a plus 4.""}",84165,767147
113,"{""Q0"":""how to optimize the value of the circles"",""Q1"":""no"",""Q2"":""39"",""Q3"":""that was fun, please post more hits!!""}",38038,806193
114,"{""Q0"":""I did the trial"",""Q1"":""I did the trial"",""Q2"":""When i found 48"",""Q3"":""The ends"",""Q4"":""No""}",25650,1469829
114,"{""Q0"":""Strategy!"",""Q1"":""Nope"",""Q2"":""30"",""Q3"":""Thanks!""}",29514,1500801
115,"{""Q0"":""The outer nodes told me where the +48 was, and I favored the previous location of the +48."",""Q1"":""Paths that would be hit on my way to the +48 didn't matter."",""Q2"":""As soon as I ran into the +48 or ran out of outer nodes."",""Q3"":""The previous landing spot."",""Q4"":""That's it.""}",67877,729125
115,"{""Q0"":""About picking the best path quickly"",""Q1"":""No"",""Q2"":""29"",""Q3"":""""}",25633,755764
116,"{""Q0"":""I clicked on where the blue dots were highlighted"",""Q1"":""I didn't really know where NOT to click"",""Q2"":""Once the game stopped me"",""Q3"":""One of the outer corners"",""Q4"":""I only clicked on the corners first""}",362348,1339216
116,"{""Q0"":""To wait a while before clicking"",""Q1"":""no"",""Q2"":""37"",""Q3"":""No""}",159502,1499730
117,"{""Q0"":""I used the practice test to help. "",""Q1"":""The practice test helped me figure out that clicking on the end nodes was most important. So I knew not to click on the closer in nodes if I knew the end node path I wanted to take."",""Q2"":""If I saw a path to a +48 at the end, I would stop clicking and just go along that path."",""Q3"":""An end node."",""Q4"":""I tried to minimize losing the $1 for clicking, but I quickly saw I would lose big if I didn't click enough to get to a good end node.""}",175455,1165910
117,"{""Q0"":""I learned to click on end nodes, most importantly."",""Q1"":""No"",""Q2"":""36"",""Q3"":""""}",25361,1192297
118,"{""Q0"":""I chose at random"",""Q1"":""I chose at random"",""Q2"":""I waited until the time ran"",""Q3"":""up"",""Q4"":""np""}",41473,557862
118,"{""Q0"":""I think it was random "",""Q1"":""no"",""Q2"":""29"",""Q3"":""""}",21834,580707
119,"{""Q0"":""I chose the destination spaces and kind of randomly chose until I found 48"",""Q1"":""Nothing unnecessary like the first and second spaces which didn't make much of a difference in earnings"",""Q2"":""When I found 48 or all the end nodes were viewed"",""Q3"":""Top left"",""Q4"":""Just kind searched for 48 and didnt pay attention to the first couple nodes.""}",107944,767927
119,"{""Q0"":""Nothing as far as I can tell. "",""Q1"":""It was easy."",""Q2"":""34"",""Q3"":""Thank you!""}",30498,799429
120,"{""Q0"":""I tried to be systematic about revealing the best outcome."",""Q1"":""I didn't click on paths that lead to -48 or -24"",""Q2"":""I stopped when I found the +48"",""Q3"":""the upper right corner."",""Q4"":""I wasn't sure about checking the second node from the end if there seemed to be two equally good possibilities.""}",105114,730894
120,"{""Q0"":""I learned how to optimize my strategy for this particular puzzle."",""Q1"":""no"",""Q2"":""32"",""Q3"":""no""}",30853,762766
121,"{""Q0"":""I looked at the highest values first and then went down the tree if I had to."",""Q1"":""I tried to maximize my clicks, so I went with the highest value first."",""Q2"":""When I got a 48."",""Q3"":""The bottom left."",""Q4"":""I tried to balance the cost of clicking with taking a risk.""}",95024,916852
121,"{""Q0"":""I learned not to over-click."",""Q1"":""No."",""Q2"":""31"",""Q3"":""""}",19896,937759
122,"{""Q0"":""I would click on the last node to try and find the most reward."",""Q1"":""The middle nodes were useless, so I wouldn't click there."",""Q2"":""When I found the +48 I would stop."",""Q3"":""Top right node."",""Q4"":""Just dig until you find the 48""}",58329,913557
122,"{""Q0"":""That not all spiders are bad, but I will still murder the buggers in my house."",""Q1"":""No, nothing confusing."",""Q2"":""31"",""Q3"":""""}",36005,950573
123,"{""Q0"":""I clicked on the edges until I found a + $48."",""Q1"":""I didn't click on the first steps because it's not worth the $1."",""Q2"":""I stopped clicking when I got a + $48."",""Q3"":""The last destinations on each branch."",""Q4"":""I tried always went to the highest final amount.""}",95394,717973
123,"{""Q0"":""I learned to find out what the amount was at the final point and not worry about what was on the path."",""Q1"":""It was easy to understand."",""Q2"":""36"",""Q3"":""""}",40622,759601
124,"{""Q0"":""extreme points"",""Q1"":""non extreme points"",""Q2"":""when I reached 48, or even 24"",""Q3"":""sometimes the last max, but any extreme pt."",""Q4"":""nope""}",112749,948943
124,"{""Q0"":""minus a couple of $$ is ok for +48"",""Q1"":""nope"",""Q2"":""74"",""Q3"":""""}",70718,1020927
125,"{""Q0"":""Random click until I found the green 48."",""Q1"":""-"",""Q2"":""Found the green 48"",""Q3"":""Bottom left outer bubble and then around the outside."",""Q4"":""Nothing of note.""}",49186,666575
125,"{""Q0"":""I learned that If i click the link t o open the game a second time accidentally it will reset my game to the beginning and I will have to start all over making less money the second time!"",""Q1"":""At first I was confused about getting the time penalties in the practice round."",""Q2"":""33"",""Q3"":""""}",67406,734996
126,"{""Q0"":""I went for the +48. "",""Q1"":""I didn't want to waste clicks on the smaller value nodes, so I mostly clicked on the ending nodes."",""Q2"":""When I felt my choice was correct. "",""Q3"":""The ending nodes."",""Q4"":""No.""}",58830,769541
126,"{""Q0"":""Patience and thoughtfulness"",""Q1"":""No"",""Q2"":""39"",""Q3"":""No""}",23606,794165
127,"{""Q0"":""At first I was playing to see a good \""green\"" path, until the training model had me click the outer nodules first, which made more sense. So I started to do that. "",""Q1"":""I decided that for the most part, if I found the green 48, I'd just go straight to it because it would be likely to be the most money even if I found a full \""green\"" path to a 24."",""Q2"":""Once I found the 48 in most cases."",""Q3"":""The outlier nodules."",""Q4"":""Which ones on the outside to click first was random.""}",90231,1986790
127,"{""Q0"":""How to approach problems like these."",""Q1"":""The training module kept telling me it would have been better to take the action that I had just taken, that was confusing."",""Q2"":""36"",""Q3"":""""}",48756,2036578
128,"{""Q0"":""The last nodes because they were worth the most"",""Q1"":""The closest because they were worth the least"",""Q2"":""When I found the best node"",""Q3"":""The last nodes"",""Q4"":""I clicked the most expensive nodes because they were most important.""}",53058,529087
128,"{""Q0"":""I learned basic strategy thinking"",""Q1"":""No"",""Q2"":""18"",""Q3"":""""}",17380,547475
129,"{""Q0"":""Outer nodes first looking for 48.  Then the best path to the 48"",""Q1"":""Tried not to click anywhere that wouldn't take me to a 48"",""Q2"":""When I had the clearest path with highest score to a 48"",""Q3"":""Outer nodes"",""Q4"":""I would just look for a 48 and click until I found them on each path, then I would try to find cheapest way to get there""}",91865,1073939
129,"{""Q0"":""That outer nodes had a max of 48, inner nodes had max of 8"",""Q1"":""no"",""Q2"":""39"",""Q3"":""NA""}",29744,1104691
130,"{""Q0"":""looking for the 48 nodes"",""Q1"":""if i found a 48 node, i stopped clicking"",""Q2"":""when i found a 48"",""Q3"":""the last level, looking for 48"",""Q4"":""once i found the 48, i would stop clicking to save the click fees and go to it.  worst case, i would still get at least 36.""}",59613,553450
130,"{""Q0"":""it was fun, learned that its not important to know all the values if you can still find a path to a good total."",""Q1"":""not really."",""Q2"":""29"",""Q3"":""fun game!""}",36366,590824
131,"{""Q0"":""On the outer circles until a 48 appeared."",""Q1"":""On the inner and middle circles."",""Q2"":""When a 48 appeared."",""Q3"":""Bottom left."",""Q4"":""I clicked outside circles until I got to a 48.""}",62300,678210
131,"{""Q0"":""That the outer circles were what counted most."",""Q1"":""No."",""Q2"":""49"",""Q3"":""Good luck with your study.""}",37794,717013
132,"{""Q0"":""After I discovered I could click on more than just the first tiles, I clicked on the last ones first to see the final amount."",""Q1"":""The middle tiles were unimportant to know about."",""Q2"":""If I found a $48 I would mostly just head in that direction."",""Q3"":""Any of the final tiles were first for me to click on."",""Q4"":""Sometimes I'd click on the first ones to see if some were better than others.""}",90823,722361
132,"{""Q0"":""I learned after the first practice round I was able to click on any tile, not just adjacent ones."",""Q1"":""No."",""Q2"":""29"",""Q3"":""NA""}",38189,761556
133,"{""Q0"":""random decisions"",""Q1"":""random decisions"",""Q2"":""the end of options"",""Q3"":""to the right"",""Q4"":""no""}",62208,1249380
133,"{""Q0"":""pay more attention to what I am clicking"",""Q1"":""no"",""Q2"":""47"",""Q3"":""""}",30249,1280634
134,"{""Q0"":""Just went with my feelings, and always clicked the nodes on the outside, and if I got a 48 I stopped"",""Q1"":""Just did not click on the interior"",""Q2"":""When I saw a 24 or 48"",""Q3"":""A random one on the outside"",""Q4"":""Just tried to vary my guesses""}",61963,715403
134,"{""Q0"":""That 48 is the most you can get on one of the outside nodes"",""Q1"":""nope"",""Q2"":""37"",""Q3"":""""}",25479,741890
135,"{""Q0"":""I always clicked on the end nodes since they had the largest values."",""Q1"":""I did not click on the beginning nodes since they were only worth a small amount"",""Q2"":""If I found the $48 "",""Q3"":""The top node on the left "",""Q4"":""I think it was efficient to click on the end nodes since they had the highest value""}",77603,591416
135,"{""Q0"":""The large values entice me more than the small values. It also might have been worth it to click more often and spend the dollar"",""Q1"":""Everything was clear"",""Q2"":""23"",""Q3"":""It was actually enjoyable""}",48597,641016
