pid,responses,rt,time_elapsed
62,"{""Q0"":""Since it was very cheap, I would usually look at all of the end nodes and try to find the one with a value higher than 50"",""Q1"":""Clicking on the paths before the end node is a bit pointless, because if I find a high result I'm going to eat the penalties to get there, and usually its not bad"",""Q2"":""I usually would stop when I found a value I felt was sufficiently high"",""Q3"":""Whichever place I didn't end last round on usually."",""Q4"":""The highest the value I can get with the least amount of clicks was the doctrine i was following.""}",159543,848343
62,"{""Q0"":""To analyze the cost of my actions before committing to a decision."",""Q1"":""no"",""Q2"":""34"",""Q3"":""NONE""}",52200,901549
63,"{""Q0"":""I chose the last steps to reveal first, then mostly guessed the cost of the path or clicked the second from last step."",""Q1"":""By the lower numbers of losses on the path."",""Q2"":""When I saw a very large sum I figured the losses o the path to it wouldn't decrease the earnings very much."",""Q3"":""Each final step."",""Q4"":""Once or twice I deliberately avoided a larger sum if a slightly smaller sum was available because I was betting on the probability of a low cost path.""}",222168,1406183
63,"{""Q0"":""How each one dollar click could add up."",""Q1"":""Not particularly."",""Q2"":""26"",""Q3"":""A few costly mistakes at the beginning were because I pushed the buttons too fast.""}",77268,1484665
64,"{""Q0"":""I started clicking more towards the outside of the nodes. And kinda just went from there."",""Q1"":""I learnt the inner nodes didn't cost much to move on them"",""Q2"":""I stoped clicking when I felt I had the highest amount seen,"",""Q3"":""At the ends of the nodes."",""Q4"":""Not really, I described my methods in the questions above.""}",83923,643700
64,"{""Q0"":""I learned to try and conserve my clicks, since they cost money"",""Q1"":""Nope, was super clear in the instructions"",""Q2"":""27"",""Q3"":""Thanks for the bonus!""}",44170,688878
65,"{""Q0"":""I checked (clicked) the path \""ends\"" until I found one that was of a good value (40 or more usually) and followed that path."",""Q1"":""When I took the airplane practice class thing, it taught me where to click and where not to click."",""Q2"":""I just had to balance the risk of losing a dollar for every click in the hopes that there was a better ending figure.  I decided on staying at $40 or more, and it seemed to work out."",""Q3"":""Either bottom left or bottom right corner.  I tried to switch it up some.  Usually bottom left, though."",""Q4"":""""}",130723,924719
65,"{""Q0"":""I learned that practice makes perfect!"",""Q1"":""I didn't understand the whole \""preview\"" clicking instruction until I took the airplane tutorial.  I thought I could only click on the next circle after the start.  I think this is because of the accompanying picture, but it might have just been due to my own stupidity."",""Q2"":""33"",""Q3"":""""}",80746,1006472
66,"{""Q0"":""the ends to see where the highest number was"",""Q1"":""randomly"",""Q2"":""when I found a good spot"",""Q3"":""at the edges"",""Q4"":""click on random spots at the endpoints to find a high number""}",55883,827899
66,"{""Q0"":""it was fun"",""Q1"":""no"",""Q2"":""24"",""Q3"":""""}",15017,843938
67,"{""Q0"":""After revealing several important amount locations I click on a route toward the most money."",""Q1"":""When a location yields a negative amount I avoid it."",""Q2"":""When I reach the end of a path I stop clicking."",""Q3"":""To the left."",""Q4"":""I tried to make the most money without revealing every location beforehand.""}",75017,710398
67,"{""Q0"":""I learned it was beneficial to spend some money to reveal locations."",""Q1"":""No"",""Q2"":""28"",""Q3"":""""}",19131,730562
68,"{""Q0"":""By negative reinforcement during the test period - the more $ I built up the more prone I was to click on more options."",""Q1"":""I did not dclick on the centered pieces."",""Q2"":""I clicked until I felt like I was getting the most money for my one-dollar click investment."",""Q3"":""I usually tried the upper portions first - reach for the higher parts."",""Q4"":""I tried to make as much money as I could bonus wise, knowing it was worth 20 cents per ever hundred dollars I accumulated.""}",149138,1717083
68,"{""Q0"":""I learned through negative reinforcement what not to do and what to click on."",""Q1"":""There was a lack of definitive instructions?"",""Q2"":""61"",""Q3"":""I loved knowing it was going to get a bonus of 20 cents per 100 dollars - thanks!""}",45648,1763759
69,"{""Q0"":""Guessing"",""Q1"":""Guessing"",""Q2"":""When a large number appeared"",""Q3"":""the endpoints"",""Q4"":""no""}",29441,756219
69,"{""Q0"":""nothing"",""Q1"":""no"",""Q2"":""23"",""Q3"":""""}",11713,768936
70,"{""Q0"":""I chose the endpoints of each web as they seemed to be the goals and the nodes with the greatest possible gains and losses."",""Q1"":""I decided not to click the nodes on the way to the ends, since their values didn't seem very great."",""Q2"":""I would uncover all the ends and decide where to go based on which endpoint had the greatest value."",""Q3"":""I chose to start from the top right cluster of nodes just as a choice."",""Q4"":""""}",84469,635184
70,"{""Q0"":""I learned that the cost of valuable information would be outdone by the gains once one knew what to do with that information."",""Q1"":"""",""Q2"":""23"",""Q3"":""""}",35624,671824
71,"{""Q0"":""i clicked on the last part of the node to see what was the best choice to go to"",""Q1"":""i didn't click in the in between nodes"",""Q2"":""i stopped when i saw a high number i wanted to go to"",""Q3"":""the last node"",""Q4"":""i went with my initial gut feeling""}",73012,722341
71,"{""Q0"":"" i learned new stragedies"",""Q1"":""no"",""Q2"":""24"",""Q3"":""this was my favorite study to do on mturk""}",21554,744910
72,"{""Q0"":""It seemed most productive to always click the end nodes. I did it randomly."",""Q1"":""I only clicked the inside ones when they were on the path to a high paying node."",""Q2"":""Once I hit a high paying node and ensured the path was good, I stopped."",""Q3"":""I think I seemed to mostly click on the right bottom but then I changed it up when I realized I was starting there a lot. Then I usually started on ones that were not the high paying ones in the round before."",""Q4"":""I was trying to find the highest paying node. Then tried to resist clicking too many more once I found one.""}",269869,1240296
72,"{""Q0"":""That the inside paths were usually minimal loss or profit so finding the best paying node on the outside would have probably been enough."",""Q1"":""No."",""Q2"":""50"",""Q3"":""""}",73349,1314659
73,"{""Q0"":""the last edges of the path i would travel, since those give the highest amounts any minor loss I would receive on the way there could be mitigated by the big payout."",""Q1"":""I did not click anywhere near where I started, since it would not be a huge profit by wasting a dollar to get four dollars, as opposed to 1 dollar to get up to 30-40 dollars."",""Q2"":""Whenever I saw an amount on the last edge of the path of around 20-30, since I could be fairly sure I could get a profit by taking the path"",""Q3"":""I randomly chose one of the last edges of a given path each round, since I knew the amounts were not going to be the same each round I attempted to start clicking in random spots."",""Q4"":""I solely clicked on the last edges of any given path, and took a risk attempting to get to the largest amount I could find. I did not uncover every last edge, but just enough so that I could at least get a net gain.""}",188295,724639
73,"{""Q0"":""A path from one point to another is not judged by the endpoints, but rather the total of all the edges along the way."",""Q1"":""It was very intuitive, since I am a computer science major I have seen problems like these before."",""Q2"":""24"",""Q3"":""Very fun game, and good implementation of real life scenarios, such as a plane trying to find the most efficient path to travel.""}",78625,804270
74,"{""Q0"":""Random"",""Q1"":""Random"",""Q2"":""Timer"",""Q3"":""Center"",""Q4"":""Poor""}",35375,562476
74,"{""Q0"":""Not to be an air traffic controller"",""Q1"":""No"",""Q2"":""65"",""Q3"":""None""}",28568,592051
75,"{""Q0"":""When I clicked on a node that would make money, I clcked on the nodes that would lead to that last node."",""Q1"":""If I clicked on a node that was red, I clicked on the nodes going away from that node."",""Q2"":""I tried to go to nodes that were the last nodes in the path. I wouldn't be able to click anymore."",""Q3"":""I usually would click to the right side or up."",""Q4"":""I tried to go around the web and not go towards the place from round to round.""}",275903,1382322
75,"{""Q0"":""I learned that if the last node was green, I would probably earn money or break even."",""Q1"":""It was hard in the trial phase for me to understand that to discover the value of the nodes you needed to click on nodes where you couldn't move anymore. I spent some time waiting for seconds to pass before I could continue."",""Q2"":""58."",""Q3"":""I have no other comments.""}",197205,1580550
76,"{""Q0"":""I tried to find a terminating node around $50 and worked towards it."",""Q1"":""I simply chose my path based on the end node."",""Q2"":""When I found an end node at or near $50"",""Q3"":""I decided on a fixed pattern and followed it."",""Q4"":""No, it was a simple strategy.""}",100073,823193
76,"{""Q0"":""How to play a new game."",""Q1"":""no"",""Q2"":""35"",""Q3"":""no""}",23508,847707
77,"{""Q0"":""Clicking on the end nodes"",""Q1"":""Tried not to click on the end nodes"",""Q2"":""When an end node of more than $40 appeared"",""Q3"":""end nodes"",""Q4"":""get as much info as possible""}",59720,774131
77,"{""Q0"":""More information, the better"",""Q1"":""Nope"",""Q2"":""42"",""Q3"":""""}",15442,790586
78,"{""Q0"":""Using strategy learned from the primer."",""Q1"":""Once I'd find a suitable pathway"",""Q2"":""When I'd determined an acceptable pathway."",""Q3"":""End of chain."",""Q4"":""Near the end I was attempting to cognitively influence the results with my mind.""}",97684,1061401
78,"{""Q0"":""Some sequencing concepts."",""Q1"":""No."",""Q2"":""34"",""Q3"":""Thanks and be well, let's help dismantle capitalism together friend!""}",61065,1123485
79,"{""Q0"":""I didnt click"",""Q1"":""I didnt click"",""Q2"":""I didnt click"",""Q3"":""I didnt click"",""Q4"":""I remembered if the last path was good, and used it until it quit giving rewards, the explored other paths till I found another good one""}",140983,700226
79,"{""Q0"":""exploration is a good thing. I dont peek"",""Q1"":""no"",""Q2"":""55"",""Q3"":""""}",33205,734434
80,"{""Q0"":""The end nodes were all I was interested in, since they had the highest values.  I also picked the top end nodes as I seemed to get the best values from those."",""Q1"":""Anything not an end node didn't seem to be worth clicking on."",""Q2"":""If I found a value between 50 to 90ish."",""Q3"":""End nodes on the top."",""Q4"":""Basically try not to lose money, though that wasn't always possible.""}",122286,1076410
80,"{""Q0"":""That the game was harder than I thought it would be.  Seems simple, but it's a lot harder.  I'm actually surprised I made as much as I did."",""Q1"":""Nope.  Was very easy to understand."",""Q2"":""36"",""Q3"":""Fun game.  Easy to learn, had to master.""}",94608,1172032
81,"{""Q0"":""I decided to click end nodes."",""Q1"":""When I saw the negative red numbers."",""Q2"":""When I say a high green number."",""Q3"":""Always at the top."",""Q4"":""No, I just can't remember the correct answers to your quiz.""}",123828,1579712
81,"{""Q0"":""To keep practicing until you get the hang of it."",""Q1"":""Yes, the quiz."",""Q2"":""65"",""Q3"":""""}",102186,1682929
82,"{""Q0"":""random searching"",""Q1"":""checked destinations first; if larger reward found, didn't keep clicking most of time"",""Q2"":""when I identified 'larger' reward"",""Q3"":""on the outermost nodes"",""Q4"":""learned not to spend too much clicking intervening nodes""}",100943,1040465
82,"{""Q0"":""Learned to search for target, not spend money on interval nodes"",""Q1"":""initially, the choosing highlighted nodes thing was a bit confusing."",""Q2"":""66"",""Q3"":""nope""}",56658,1098146
83,"{""Q0"":""I clicked the last node of each area to know where the largest amounts were"",""Q1"":""I decided not to click in the middle nodes because it was costing too much to get to the end result"",""Q2"":""I stopped clicking when I found a range around $30 or more"",""Q3"":""in the lower left section"",""Q4"":""I clicked the last nodes in each area despite it costing $1 each time because I usually regained that money back along the path.""}",166660,1057157
83,"{""Q0"":""It takes a risk to gain a higher reward"",""Q1"":""no"",""Q2"":""43"",""Q3"":""""}",39169,1097350
84,"{""Q0"":""I clicked at the end points to see the biggest points."",""Q1"":""I didn't click on the beginning steps because they were not worth it."",""Q2"":""When I found a high score I felt was worth going."",""Q3"":""At the end points of each line."",""Q4"":""That is all I could think of.""}",46391,721989
84,"{""Q0"":""That games are fun."",""Q1"":""None."",""Q2"":""30"",""Q3"":""Thank you and have a great day!""}",19607,742612
85,"{""Q0"":""I checked the last step circles and looked for the highest value."",""Q1"":""I did not bother clicking on any circles besides the last step because the values were irrelevant."",""Q2"":""When I found a high enough number I stopped clicking and went to it."",""Q3"":""I always began my search with one of the last step circles."",""Q4"":""I made a mistake on one of the trials and only got a +18 when +45 was available.""}",119539,825810
85,"{""Q0"":""I learned how to play this game."",""Q1"":""Nope"",""Q2"":""36"",""Q3"":""""}",50441,877257
86,"{""Q0"":""I guessed then went with highest overall"",""Q1"":""Guessed and avoided areas of low end result"",""Q2"":""I guessed based on end value"",""Q3"":""It varied"",""Q4"":""no""}",32040,710418
86,"{""Q0"":""Taking chances can be fun"",""Q1"":""no"",""Q2"":""38"",""Q3"":""""}",12921,724345
87,"{""Q0"":""I checked the ending nodes for each area - and generally went to a node that had at least $40 in rewards."",""Q1"":""I didn't click any intermediate nodes - I knew they were less important than the ending nodes."",""Q2"":""I stopped clicking when I found a value of at least ~$45-50"",""Q3"":""Top rows - end nodes."",""Q4"":""""}",63059,620986
87,"{""Q0"":""Not much."",""Q1"":""No."",""Q2"":""26."",""Q3"":""""}",21937,643940
88,"{""Q0"":""I just randomly chose"",""Q1"":""I tried to avoid things that seemed negative more often"",""Q2"":""When i couldn't go anymore"",""Q3"":""up"",""Q4"":""no""}",61974,632595
88,"{""Q0"":""Things were not the same"",""Q1"":""no"",""Q2"":""19"",""Q3"":""""}",19758,653364
89,"{""Q0"":""I clicked all end nodes to see the end amount you can earn. Then I moved inward from the highest paying end nodes to see if there was any downside to going there, and what the net payoff would be."",""Q1"":""If a group of end nodes all had negative values, there was no need to click around there, since the end pay off would most likely be negative."",""Q2"":""When you were left with the best route, you can stop clicking. since the first couple of steps were low payouts or minimal losses, you didn't need to click those."",""Q3"":""For me, was random. Tended to click starting near the left or top side."",""Q4"":""Since the cap was at $500, I became more loose with my clicking choices, and wanted to see if I was missing any special \""high pay\"" nodes hidden between the end nodes.""}",182875,1349919
89,"{""Q0"":""There wasn't a hard cap at $500. Aside from that, I learned that you can make the \""optimal\"" decision without revealing the whole map. "",""Q1"":""The beginning \""tutorial\"" section which made you wait if you didn't check a certain node was confusing and frustrating."",""Q2"":""23"",""Q3"":""Interesting experiment, since there was a $ value involved and it felt like a game, I was more inclined to try and had more fun than I anticipated.""}",120639,1471567
90,"{""Q0"":""?"",""Q1"":""?"",""Q2"":""?"",""Q3"":""The outsides"",""Q4"":""n/a""}",19051,816968
90,"{""Q0"":""n/a"",""Q1"":""n/a"",""Q2"":""31"",""Q3"":""n/a""}",16188,834182
91,"{""Q0"":""I needed to see on what value did each path end."",""Q1"":""It almost never seemed to make too much of a difference what the values on the way to the endpoints were."",""Q2"":""Once I'd decided what ending got the highest payout."",""Q3"":""On the end of each path."",""Q4"":""No, that's it.""}",76513,1272229
91,"{""Q0"":""I suppose that there must have been a better strategy. I could have made a lot more had I not been so cautious in clicking on every possible end."",""Q1"":""Nope."",""Q2"":""28"",""Q3"":""""}",48485,1321724
92,"{""Q0"":""I looked for patterns within the clusters.  My clicks were mainly random, but if I felt drawn to one cluster based on the amount of positive numbers appearing, I would continue to click within that cluster."",""Q1"":""Once several negative numbers appeared in the cluster, I did not click on that cluster."",""Q2"":""I stopped clicking when I reached a number higher than 20.  When I saw a number in the 100s, I realized that there could be higher numbers and felt like I clicked more instead of stopping when I reached a 20+ number."",""Q3"":""I clicked on the bottom half initially, but I think my strategy was fairly random."",""Q4"":""I felt like things were too random to actually have a strategy.  For instance, when I thought I finally figured out a pattern, I would click and it would change my beliefs.""}",193236,918403
92,"{""Q0"":""Trying to find a pattern in something is very difficult!"",""Q1"":""No"",""Q2"":""31"",""Q3"":""Thank you for allowing me to participate - that was fun!""}",42327,961742
93,"{""Q0"":""based largely on where the most valuable last step was"",""Q1"":""the lowest value last step"",""Q2"":""when I found a sufficiently high value spot"",""Q3"":""bottom left"",""Q4"":""no""}",77977,1103056
93,"{""Q0"":""how to play the spider game"",""Q1"":""no"",""Q2"":""35"",""Q3"":""""}",22674,1126745
94,"{""Q0"":""I clicked on the last node values, because they were highest values."",""Q1"":""The first nodes and mid nodes."",""Q2"":""When I found a high value."",""Q3"":""The final nodes on each branch."",""Q4"":""I tried my best to maximize the gains on the final nodes.""}",102775,734515
94,"{""Q0"":""How to maximize the profit I earned in the game."",""Q1"":""No."",""Q2"":""22"",""Q3"":""""}",34234,769772
95,"{""Q0"":""I checked the last dots where you end the game."",""Q1"":""I didn't click on dots that wouldn't help me get the highest number at the end."",""Q2"":""If I found a value around 50, I usually stopped because they didn't get too much higher than that."",""Q3"":""Always an end dot but randomly placed."",""Q4"":""I just tried to not click on too many dots to where I would lose money.""}",92890,947015
95,"{""Q0"":""I learned the best dots to reveal."",""Q1"":""No."",""Q2"":""38"",""Q3"":""none.""}",37824,985858
96,"{""Q0"":""I checked the 5th degree nodes to see what had the highest amounts.  If there was something that seemed good early, then i just went to it to save the money."",""Q1"":""I didnt see the point of clicking on any node that wasn't a final stop."",""Q2"":""Once I found a 5th degree node that seemed good then I gave up and went to it.  If it was only mediocre then i kept checking. "",""Q3"":""One of the end nodes. "",""Q4"":""Just ignore the smaller inside numbers and find the largest last number with the fewest number of clicks. ""}",91543,781091
96,"{""Q0"":""I learned that its not always the best to get all the info, sometimes that costs you more than just making a commitment would be. "",""Q1"":""no"",""Q2"":""32"",""Q3"":""This was super fun, i'd play this as some sort of a mobile app or game if it was developed into a game of some kind. ""}",53518,835617
97,"{""Q0"":""just chance "",""Q1"":""just guessed"",""Q2"":""when i hit a relatively high number"",""Q3"":""on the right side"",""Q4"":""just picked the higher spot\n""}",41918,3120764
97,"{""Q0"":""that i did pretty good "",""Q1"":""at first it was"",""Q2"":""46"",""Q3"":""that was fun""}",30077,3151850
98,"{""Q0"":""After doing the testing, I clicked on the farthest nodes per the tutorial.."",""Q1"":""I didn't click on many nodes that were close to the spider. "",""Q2"":""I stopped clicking when I reached an amount that I felt was high enough and above a certain threshold."",""Q3"":""I always clicked on one of the final nodes looking for the highest amount."",""Q4"":""I clicked on the farthest nodes looking for anything above 30.  If nothing showed up on the first try, I clicked around again on the farthest nodes of each little block.""}",161406,1640138
98,"{""Q0"":""That apparently my strategy was quite poor since I didn't even hit the average."",""Q1"":""It was a pretty straight forward...so no."",""Q2"":""42"",""Q3"":""""}",53846,1694996
99,"{""Q0"":""Places where I didn't click yet."",""Q1"":""Places where I felt I would fail."",""Q2"":""When I arrived to the end."",""Q3"":""Right. "",""Q4"":""Just tried to click in the places where I hadn't click. ""}",133447,845826
99,"{""Q0"":""I learn to play a new game."",""Q1"":""Everything was perfect! "",""Q2"":""24"",""Q3"":""Thanks for the survey! ""}",132447,979280
100,"{""Q0"":""chance"",""Q1"":""chance"",""Q2"":""when I had identified the likeliest high node"",""Q3"":""ends of each node"",""Q4"":""pure blind luck""}",62402,1880597
100,"{""Q0"":""don't play with spiders"",""Q1"":""no"",""Q2"":""63"",""Q3"":""no""}",27353,1908961
101,"{""Q0"":""I mainly only clicked on the outermost nodes because they were the most swingy."",""Q1"":""I didn't click any inner nodes unless the biggest outer nodes were the same."",""Q2"":""After I clicked all the outer nodes and enough inner ones to makes a guess."",""Q3"":""Anywhere on the outside."",""Q4"":""I didn't think the inner nodes were worth it most of the time.""}",117690,844536
101,"{""Q0"":""I learned how I deal with risks and probability."",""Q1"":""No"",""Q2"":""36"",""Q3"":""None""}",33811,879359
102,"{""Q0"":""last ending points"",""Q1"":""first stages"",""Q2"":""once i found a high value"",""Q3"":""the end points right side"",""Q4"":""not really""}",50035,779289
102,"{""Q0"":""go for the highest"",""Q1"":""no"",""Q2"":""26"",""Q3"":""none""}",15682,795972
103,"{""Q0"":""I tried to rotate , but honestly could not get a pattern"",""Q1"":""If I lost on a not I went to the next one"",""Q2"":""Till I was unable to move forward"",""Q3"":""The left"",""Q4"":""I honestly did not feel I had a strategy but would have loved to play longer.""}",136989,651910
103,"{""Q0"":""Not sure, other than it was a fun challenge"",""Q1"":""no really"",""Q2"":""55"",""Q3"":""This should be an app game!""}",55108,708034
104,"{""Q0"":""I chose to click on the farthest nodes from the starting point because they seemed to have the greatest cost or benefit compared to closer nodes."",""Q1"":""I chose to not click nodes that were in between where I was and a farther away node that had a great cost associated with it."",""Q2"":""When I found a good path with low cost to a node with great benefit."",""Q3"":""On the nodes on the farthest edges of the board."",""Q4"":""I was simply trying to find the best possible benefit for the lowest relative cost to me.""}",104487,1430127
104,"{""Q0"":""Cost/benefit analysis."",""Q1"":""No."",""Q2"":""33"",""Q3"":""Fun game.""}",18587,1449724
105,"{""Q0"":""i clicked on mostly end nodules"",""Q1"":""i usually did not click the first step"",""Q2"":""when I found a large enough green number at the end"",""Q3"":""the end nodules"",""Q4"":""went the route to the largest end nodule""}",87528,932718
105,"{""Q0"":""I learned that I there was rarely a route without red numbers"",""Q1"":""no"",""Q2"":""60"",""Q3"":""no""}",50727,984461
106,"{""Q0"":""Just gut instinct"",""Q1"":""Just gut instinct"",""Q2"":""When I got a big number"",""Q3"":""The lower right"",""Q4"":""No.""}",37252,1045893
106,"{""Q0"":""Nothing"",""Q1"":""No, but this was VERY irritating!  I do not appreciate being made to wait around as some kind of \""punishment\"" because I didn't click somewhere.  2 and change for nearly thirty minutes is SLAVE wages!  You should all be ashamed of yourselves!"",""Q2"":""36"",""Q3"":""""}",64810,1111811
107,"{""Q0"":""Where I thought the highest value might be. "",""Q1"":""If I had clicked boxes in an area and they were all low I would not click over that way any more. "",""Q2"":""If I was getting mostly negative values I just stopped clicking or when I found one with a high value I would stop. "",""Q3"":""At the top nodes. "",""Q4"":""Just trying to find the highest value without clicking too many and loosing too much money paying to click. ""}",113408,1201493
107,"{""Q0"":""That trying to figure out where the highest value would be was very hard when there was not a pattern established. "",""Q1"":""I was confused at first that I had to click a node to find at least one value. "",""Q2"":""32"",""Q3"":""""}",67866,1270372
108,"{""Q0"":""I usually just went to the last nodes and revealed them to see where the high numbers and really low numbers were."",""Q1"":""I didn't click on the nodes that were closer to the center because they had less impact, both positive and negative and it wasn't worth wasting money on."",""Q2"":""I usually stopped clicking when I found a really high node on at the end points"",""Q3"":""on the end nodes"",""Q4"":""not really-- just reveal end nodes until you got a really high one and then proceed walking that way""}",106523,1193885
108,"{""Q0"":""I learned-- at least I think that the highest impact was to go the route of just finding the high point nodes at the end and going for it."",""Q1"":""No-- pretty straightforward"",""Q2"":""35"",""Q3"":""""}",68717,1263624
109,"{""Q0"":""Math"",""Q1"":""Math"",""Q2"":""Math"",""Q3"":""equal"",""Q4"":""Win""}",45298,1130560
109,"{""Q0"":""Winning"",""Q1"":""Nothing"",""Q2"":""44"",""Q3"":""""}",20638,1152296
110,"{""Q0"":""I clicked on the end points"",""Q1"":""I only clicked on the end points - left the others alone"",""Q2"":""Either I was done with the end points or I uncovered a big number"",""Q3"":""I picked different places to start each round."",""Q4"":""No""}",262087,1368443
110,"{""Q0"":""It was a fun game"",""Q1"":""It was easy"",""Q2"":""57"",""Q3"":""""}",60595,1430046
111,"{""Q0"":""I went off of how high the value was of my target"",""Q1"":""If something wasn't high"",""Q2"":""When I couldn't click any longer"",""Q3"":""One of the end nodes"",""Q4"":""That sums it up. That was harder than I thought it would be.""}",73017,1280577
111,"{""Q0"":""T take a balance between taking a chance and trying to know everything."",""Q1"":""No"",""Q2"":""32"",""Q3"":""That was fun :)\n\nThanks for the opportunity.""}",46607,1328202
112,"{""Q0"":""Random"",""Q1"":""where i would lose money"",""Q2"":""when i came up with a decent positive amount"",""Q3"":""random"",""Q4"":""just the first node with a decent amount is when i stopped clicking""}",46692,612498
112,"{""Q0"":""that nothing in life is free "",""Q1"":""none"",""Q2"":""27"",""Q3"":""none""}",20143,633645
113,"{""Q0"":""I clicked on the final nodes because I realized they were worth the most"",""Q1"":""I didn't bother clicking the nodes in the middle of the web because they were low value and I'd have to pass through them to get to the high value nodes"",""Q2"":""Arbitrarily, when I found a node that seemed high value"",""Q3"":""I tried to make it random, like a computer would"",""Q4"":""That's about it.""}",92240,654984
113,"{""Q0"":""I learned to overlook the small gains and losses in favor of the large gains and losses."",""Q1"":""It was easy to understand."",""Q2"":""38"",""Q3"":""None.""}",39569,695589
114,"{""Q0"":""I clicked at the ends of the web"",""Q1"":""I didnt click on nods within the web "",""Q2"":""When I received a high number node"",""Q3"":""the sides of the web"",""Q4"":""no ""}",55633,805494
114,"{""Q0"":""games are fun when money is invovled "",""Q1"":""no"",""Q2"":""29"",""Q3"":""""}",23283,829780
115,"{""Q0"":""I clicked at the end nodes that would be my final result."",""Q1"":""I did not click on areas I would have to go regardless."",""Q2"":""I stopped clicking after I found big numbers at final destination nodes."",""Q3"":""I would most likely be clicking final destination nodes."",""Q4"":""I did not click on all nodes in the path.""}",83787,729049
115,"{""Q0"":""I learned how to estimate."",""Q1"":""Nothing was confusing."",""Q2"":""25"",""Q3"":""Great and fun HIT!""}",24453,754512
116,"{""Q0"":""I just first revealed every leaf node's parent and then I tried revealing the leafs whose parents are already most profitable."",""Q1"":""Most node leafs whose parent aren't already green."",""Q2"":""Found an adequately profitable path."",""Q3"":""The parent of every leaf node."",""Q4"":""Minimum effort exerted.""}",223230,828610
116,"{""Q0"":""UCB has some cool HITs. Thanks for even telling me that my rotated display was not adequate beforehand."",""Q1"":""While I was moving my browser window to a larger display, I might have skipped the tutorial pages before the first one requiring me to press Space."",""Q2"":""24"",""Q3"":""Make more fun HITs like these; tell me more about the study after I'm done.""}",169056,998688
117,"{""Q0"":"""",""Q1"":"""",""Q2"":"""",""Q3"":"""",""Q4"":""""}",2978,663770
117,"{""Q0"":"""",""Q1"":"""",""Q2"":"""",""Q3"":""""}",17776,682550
