p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,"{""Q0"":""Randomly "",""Q1"":""To take risks by checking the clicking more."",""Q2"":""27"",""Q3"":""male""}",48973,,900983,,,survey-text,,142
,,,,,,,,,,,,,"{""Q0"":""Just randomly picked.  I did tend to retry routes that took money away, hoping for a better outcome the second time around."",""Q1"":""no, unfortunately"",""Q2"":""38"",""Q3"":""female""}",49900,,928144,,,survey-text,,143
,,,,,,,,,,,,,"{""Q0"":""I tried to see if a certain path would give me more money but I often waste money checking the prices."",""Q1"":""I couldn't get a good grasp on how to profity"",""Q2"":""26"",""Q3"":""Male""}",852643,,3067671,,,survey-text,,144
,,,,,,,,,,,,,"{""Q0"":""It was pretty random."",""Q1"":""No"",""Q2"":""41"",""Q3"":""Female""}",29829,,1236999,,,survey-text,,145
,,,,,,,,,,,,,"{""Q0"":"""",""Q1"":"""",""Q2"":""22"",""Q3"":""male""}",8830,,836450,,,survey-text,,146
,,,,,,,,,,,,,"{""Q0"":""Randomly...trying to without spending any money."",""Q1"":""Not really."",""Q2"":""35"",""Q3"":""female""}",30607,,1059174,,,survey-text,,147
,,,,,,,,,,,,,"{""Q0"":""At first I found the highest mid-point values, then from there looked for the highest end point values.  That worked well for the first 10, but then it just didn't work."",""Q1"":""No.  It got worse at the game went on."",""Q2"":""34"",""Q3"":""Female""}",79923,,1033867,,,survey-text,,148
,,,,,,,,,,,,,"{""Q0"":""I did not find an effective way of planning the route."",""Q1"":""Not really."",""Q2"":""48"",""Q3"":""F""}",80070,,1143905,,,survey-text,,149
,,,,,,,,,,,,,"{""Q0"":""random choices since I couldn't see my options."",""Q1"":""no because it changed every time without showing me what was there, "",""Q2"":""31"",""Q3"":""female""}",43447,,1110753,,,survey-text,,150
,,,,,,,,,,,,,"{""Q0"":""Would click on the closest spots first and usually just guess from there on.  "",""Q1"":""Clicking on the closest spots was a good way to pick an initial direction. "",""Q2"":""30"",""Q3"":""male""}",99787,,1178675,,,survey-text,,151
,,,,,,,,,,,,,"{""Q0"":""Random"",""Q1"":""I should follow the green numbers"",""Q2"":""25"",""Q3"":""male""}",27218,,1157019,,,survey-text,,152
,,,,,,,,,,,,,"{""Q0"":""Checked the destination then decided from there"",""Q1"":""I needed to look at the full potential route."",""Q2"":""30"",""Q3"":""Female""}",36838,,1021902,,,survey-text,,153
,,,,,,,,,,,,,"{""Q0"":""I just tried to pick the biggest bonus without picking many spots."",""Q1"":""No not really"",""Q2"":""34"",""Q3"":""male""}",22956,,1700422,,,survey-text,,154
,,,,,,,,,,,,,"{""Q0"":""I tried to find the destination with the highest payoff."",""Q1"":""Not really. It was still a guessing game based on the end result and a high fee to find it."",""Q2"":""37"",""Q3"":""Male""}",46370,,1872821,,,survey-text,,155
