hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3AQF3RZ558IW5XUGGDHTLPZFD47F6B,A2FE6HDHREXIJ5,Approved,Wed May 30 16:44:55 CEST 2018,Wed May 30 16:33:38 CEST 2018,Wed May 30 16:44:50 CEST 2018,Wed May 30 16:45:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3UXUOQ9OKEXKD6RDO70TD2OKBZE7AP,AU8YVB738G6C,Approved,Wed May 30 16:45:15 CEST 2018,Wed May 30 16:31:10 CEST 2018,Wed May 30 16:45:10 CEST 2018,Wed May 30 16:45:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3PMBY0YE273CK4C4NIU4XT5E6SNC98,A36OLZLW29173F,Approved,Wed May 30 16:45:46 CEST 2018,Wed May 30 16:31:38 CEST 2018,Wed May 30 16:45:41 CEST 2018,Wed May 30 16:46:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3OWEPKL089CRXPL2XB5YZ88KA6D7N9,AC9I2YTG2UY9O,Approved,Wed May 30 16:45:51 CEST 2018,Wed May 30 16:34:27 CEST 2018,Wed May 30 16:45:46 CEST 2018,Wed May 30 16:46:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3PEIJLRY6TTBZY077P0JPQYZ5BVWXJ,A2CJY4787IR70K,Approved,Wed May 30 16:45:51 CEST 2018,Wed May 30 16:30:33 CEST 2018,Wed May 30 16:45:46 CEST 2018,Wed May 30 16:46:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3TXD01ZLD4H79SNSSEJDARG4R0G4UE,A3PV3QBXXQ7ASS,Approved,Wed May 30 16:46:07 CEST 2018,Wed May 30 16:32:50 CEST 2018,Wed May 30 16:46:02 CEST 2018,Wed May 30 16:46:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3MD9PLUKKIEAHZR8G6XHQS1JKZPZNS,A2AG45K4ULNBHF,Approved,Wed May 30 16:46:15 CEST 2018,Wed May 30 16:30:26 CEST 2018,Wed May 30 16:46:10 CEST 2018,Wed May 30 16:46:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3NVC2EB65QZ385OT21BJ37UB9OV3YQ,A21Y7K669KM1PR,Approved,Wed May 30 16:46:28 CEST 2018,Wed May 30 16:30:04 CEST 2018,Wed May 30 16:46:23 CEST 2018,Wed May 30 16:46:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3ON104KXQKWK1WCXNEYESF11CGR4WD,AQV468FB908WI,Approved,Wed May 30 16:46:30 CEST 2018,Wed May 30 16:33:09 CEST 2018,Wed May 30 16:46:25 CEST 2018,Wed May 30 16:46:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3OLF68YTN91XSZ6J6QY51U119NXFA1,A9YN0N476F6PR,Approved,Wed May 30 16:46:59 CEST 2018,Wed May 30 16:34:18 CEST 2018,Wed May 30 16:46:54 CEST 2018,Wed May 30 16:47:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3R0T90IZ1SCRZEZC1O0EPAR1A5ICGZ,A2P76QVLSGJR45,Approved,Wed May 30 16:47:03 CEST 2018,Wed May 30 16:31:52 CEST 2018,Wed May 30 16:46:58 CEST 2018,Wed May 30 16:47:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3LBXNTKX0RV0N2NZEEQRB6QO7AAX9U,A27SMEOPKV84VI,Approved,Wed May 30 16:47:03 CEST 2018,Wed May 30 16:31:12 CEST 2018,Wed May 30 16:46:58 CEST 2018,Wed May 30 16:47:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,39ASUFLU6X7HIYEGMP6D3KRZY7QXE4,A2JIRC73O88L0U,Approved,Wed May 30 16:47:12 CEST 2018,Wed May 30 16:31:44 CEST 2018,Wed May 30 16:47:07 CEST 2018,Wed May 30 16:47:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,31T4R4OBOSG86LOB8LWKJXE8B2ZC7W,A9HQ3E0F2AGVO,Approved,Wed May 30 16:47:39 CEST 2018,Wed May 30 16:30:18 CEST 2018,Wed May 30 16:47:34 CEST 2018,Wed May 30 16:48:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3SITXWYCNV9JBV2WCY4N2CLEVADXB4,ANVXAMUEBGV8N,Approved,Wed May 30 16:47:42 CEST 2018,Wed May 30 16:31:16 CEST 2018,Wed May 30 16:47:37 CEST 2018,Wed May 30 16:48:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3SNVL38CI4SW10VVRFLTN2JUHMZCK2,A16335MOISDG1F,Approved,Wed May 30 16:48:14 CEST 2018,Wed May 30 16:32:16 CEST 2018,Wed May 30 16:48:09 CEST 2018,Wed May 30 16:48:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3ZSANO2JCF71SVSDNQKWMUV7VT4FSX,A3VD8Q04OOZ7W0,Approved,Wed May 30 16:48:28 CEST 2018,Wed May 30 16:35:51 CEST 2018,Wed May 30 16:48:23 CEST 2018,Wed May 30 16:48:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3PPTZCWALQKVKW40WYPYUMWOPACZQF,A3T9K2RY06UO14,Approved,Wed May 30 16:48:36 CEST 2018,Wed May 30 16:30:50 CEST 2018,Wed May 30 16:48:31 CEST 2018,Wed May 30 16:48:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3L6L49WXW0XQODXDRDB52FOOSJN45W,AZODF0GYSNWRS,Approved,Wed May 30 16:48:59 CEST 2018,Wed May 30 16:30:27 CEST 2018,Wed May 30 16:48:54 CEST 2018,Wed May 30 16:49:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3JC6VJ2SABJ5Q2DU0ELWFIAOKTJA5D,A2YE7NBCK14VAQ,Approved,Wed May 30 16:49:04 CEST 2018,Wed May 30 16:31:26 CEST 2018,Wed May 30 16:48:59 CEST 2018,Wed May 30 16:49:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,37W3JXSD6680Z3QHCLML84587HPWYP,A2S6IGJQ7JGLAQ,Approved,Wed May 30 16:49:04 CEST 2018,Wed May 30 16:30:43 CEST 2018,Wed May 30 16:48:59 CEST 2018,Wed May 30 16:49:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3B3WTRP3DB2ZMMK2QP5YLGWSU1A29P,A7OY2DNQAQ73P,Approved,Wed May 30 16:49:36 CEST 2018,Wed May 30 16:30:17 CEST 2018,Wed May 30 16:49:31 CEST 2018,Wed May 30 16:49:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3DL65MZB8DFTF03LVTAQP76PXP3CEI,A3DFL72CC0P7UE,Approved,Wed May 30 16:49:45 CEST 2018,Wed May 30 16:31:12 CEST 2018,Wed May 30 16:49:40 CEST 2018,Wed May 30 16:50:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3LRKMWOKB5HESD2FUNZXY4YL94Z2Z5,A219VCQZADQ45W,Approved,Wed May 30 16:49:54 CEST 2018,Wed May 30 16:32:44 CEST 2018,Wed May 30 16:49:49 CEST 2018,Wed May 30 16:50:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3CPLWGV3MOZVB89VC83ID4ZQ5W19NN,A1BF7DK6RJHQA1,Approved,Wed May 30 16:50:05 CEST 2018,Wed May 30 16:30:05 CEST 2018,Wed May 30 16:50:00 CEST 2018,Wed May 30 16:50:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,308Q0PEVB8D3X7Y4FSQQ8W39JX79I7,A1JTWL9C01VHVS,Approved,Wed May 30 16:50:11 CEST 2018,Wed May 30 16:29:48 CEST 2018,Wed May 30 16:50:06 CEST 2018,Wed May 30 16:50:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3AWETUDC92SI3YGHJQKPLK52Y0VZIC,A3HNEYFOIJWPH1,Approved,Wed May 30 16:50:15 CEST 2018,Wed May 30 16:30:11 CEST 2018,Wed May 30 16:50:10 CEST 2018,Wed May 30 16:50:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3E47SOBEYQW5V557RC0HAM4HPIACIR,ANVES7K87OEFI,Approved,Wed May 30 16:50:21 CEST 2018,Wed May 30 16:31:57 CEST 2018,Wed May 30 16:50:16 CEST 2018,Wed May 30 16:50:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,33M4IA01QG16R2JL8VQD2RQIDWGRXB,AIK9W79I4TPJW,Approved,Wed May 30 16:50:24 CEST 2018,Wed May 30 16:30:13 CEST 2018,Wed May 30 16:50:19 CEST 2018,Wed May 30 16:50:39 CEST 2018,,,,
375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3S942EFUVJDXQLKG9BRR77GMILFJEA,Betting Game,"This HIT takes about 20 minutes. You will a series of betting games. You will decide which bet to make based on observing possible outcomes for different bets. This pays $0.25 plus a bonus of up to $9.99, based on your winnings.","experiment, decision-making, reward-maximization",$0.25 ,Wed May 30 16:29:37 CEST 2018,200,0,0,200,Reviewable,NotReviewed,https://cocosci.berkeley.edu/mturk/paul/mouselab_journalArticle/index.html,7200,5,Wed Jun 13 16:29:37 CEST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVW9S9DL6JA9WASB5RSAZRQ,3L4D84MILZSS7O0TVMZIXEGXFP4HJH,AXKV2UQ5HEG29,Approved,Wed May 30 16:50:36 CEST 2018,Wed May 30 16:33:37 CEST 2018,Wed May 30 16:50:31 CEST 2018,Wed May 30 16:51:39 CEST 2018,,,,
